signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.354954871436,-163.303457128367,-19.9732818469692,12952.2101379055,2019.9552234664,3.46294722534793,0.299716497908951,0,2019.69207140498,27204.3522919768,14125902.1711525,49.179508528893,0.00138387252316342,132019.317897169,-764.049848243297,12952.2101379055,167759747.456463,22.2517916806899,0.000948611529642119,12974.3050436325
compassFilter,93.1640805707483,-105.695297083582,-20.6797389654008,10275.5953386726,1785.80004346246,2.85560639451671,0.352667306823355,0,1785.56739624471,26609.0624160101,9104389.73312889,47.0448615676764,0.000767014522977163,69417.9575140381,-791.074373219393,10275.5953386726,105587859.564149,13.5328011322441,0.000914163912752644,10305.6673722902
fullSystem,106.423828395348,-115.169323768965,-19.9016441068526,11132.5133305315,1946.223327105,3.10515698973757,0.39077107834738,0,1945.96978055379,33544.9038133275,11758603.4795876,48.3946817192716,0.00146712463231659,49012.6296144684,-761.309447097211,11132.5133305315,123932853.054461,13.4582911429165,0.000940869228176069,11158.1527079147
gyroFilter,50.3059499826697,-114.806166151828,0.77809485854815,11132.5133305315,107.154836825496,25.5467134130467,-1.97961051522664,0,107.140877102095,-2195.39437979995,293255.003523276,10.3800919413555,0.0020388884723218,49012.6296144684,-761.309447097211,11132.5133305315,123932853.054461,13.4582911429165,0.000940869228176069,11158.1527079147
gyroSystem,103.408863144989,-101.705208043052,-17.911790631743,3892.0717361624,1856.71066703059,3.21370491585536,0.423990310400723,0,1856.46878184729,33914.6553100635,11075957.9497248,46.6615583267714,0.00174951435100937,16477.6045506647,29.7649261221842,3892.0717361624,15148222.3994342,53.5559496885847,0.000891040272556211,3892.0587816306
input,102.184492383243,-102.266202855663,-19.9116105226725,11018.9273365906,1943.16351919531,3.08230299204314,0.393883230729901,0,1942.9103712642,33732.3533746124,11635387.7554598,48.3671645320543,0.00146273380626822,55422.7053914186,-685.190396791279,11018.9273365906,121416759.649064,13.5769179592739,0.000914566981195552,11039.8521800595
compassSystemError,79.4583310544684,-64.1747397742589,-0.0616713242965874,6108.12070817769,76.9775390709298,19.9385755002707,0.345197852329771,0,76.9675107307695,233.093008041541,118116.075566205,8.77332970331163,0.00133532963186948,107798.231203057,-2.3591499048976,6108.12070817769,37309138.5856691,85.9209061972746,0.000674436090857489,6107.92221191587
compassFilterError,119.934997521635,-50.7462414141598,-0.768128442728175,4534.83759061233,122.240769704086,26.5430908516004,2.13473088078305,0,122.224844642894,2884.57857475455,396524.915639446,11.0821868756767,0.00203680848845856,71966.8084138259,-29.3836748809951,4534.83759061233,20564751.9732306,69.673524567559,0.000891332526859415,4534.78508174283
fullSystemError,16.0746468343165,-14.0457823181129,0.00996641581997743,1379.60464121452,3.68294580169626,21.1562381415431,0.736793183595221,0,3.68246600156576,5.20659405566447,286.890348951158,1.91900112845461,0.00206675532148221,28267.3714808332,0.381251241189432,1379.60464121452,1903308.96606064,113.434245103674,0.00066841732427364,1379.55975782891
gyroSystemError,5.70797561339619,0,1.99981989092965,320.279260356825,3.46882036779883,1.85224631795029,0.486596285040503,0,3.46836846311308,3.14308866141103,22.2817448834773,2.73269977481445,0.00046725172903613,1562.04463660913,76.5003015471188,320.279260356825,102578.804614715,11.8881347346755,0.00087924961779222,329.2786335743
gyroFilterError,100.176470015602,-91.5856501246449,20.6897053812208,10059.2401883489,1771.33724847588,2.79616217096725,-0.349831793567243,0,1771.10648541589,-26075.1182553374,8771052.33961825,46.895313136577,0.000766418658251937,60950.2607423473,791.455624460579,10059.2401883489,101188313.166893,12.6281494462391,0.000915464239340882,10090.0011659705
