signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.921273134177,-160.817446310427,-20.9755255733818,24076.143850196,1961.68773431014,3.53916466846781,0.360326737369801,0,1961.42714879814,31300.7513569525,13615861.7840365,49.0040796452472,0.000800844081515344,340531.665961401,-2074.54382152405,24076.143850196,579660702.695333,37.1330418809617,0.000684242332855264,24164.5594185596
compassFilter,110.937452388055,-137.371359722674,-21.11048001723,21623.7747653883,1891.72751363427,3.36564309604709,0.400639761665386,0,1891.47622145658,32957.5847690913,12041201.7205121,48.3438578106304,0.000743067988081305,271236.491728766,-2087.89122999271,21623.7747653883,467587635.104243,27.4546911683351,0.000681967912831165,21723.6246115871
fullSystem,116.998053180353,-140.312593489708,-20.9114303654354,21488.7844093846,1934.52056188512,3.3631334604492,0.381945085440585,0,1934.26358518987,32491.847777753,12582745.5256131,48.698578060538,0.000787981050647886,220508.908729823,-2068.20460884641,21488.7844093846,461767855.393012,19.826350102531,0.000684616303948757,21587.3725505813
gyroFilter,49.6547441842192,-49.0091509925051,0.199049651794711,21488.7844093846,32.9780396756736,32.7838120570919,-2.40366662147287,0,32.9736589583947,-455.118977817992,35644.5991332497,5.74571838174081,0.00349180453717362,220508.908729823,-2068.20460884641,21488.7844093846,461767855.393012,19.826350102531,0.000684616303948757,21587.3725505813
gyroSystem,103.634988690884,-102.0772538318,-18.9983946454044,4546.8657456677,1815.49033665721,3.36009673015239,0.449822109960045,0,1815.24917162843,34789.2582558952,11071954.0435123,46.6496320535431,0.000833311150289481,52076.7474047847,19.6866211462779,4546.8657456677,20673988.1091263,34.027815854862,0.000667924693255469,4546.75735458622
input,102.602749563583,-102.753896462144,-20.9377046742774,19743.1111716202,1900.75844110072,3.21541940822999,0.424798344524975,0,1900.50594927804,35195.4616215584,11613846.8754955,48.3621073393758,0.000792248849954599,123251.88932401,-1878.99950790816,19743.1111716202,389790438.734953,15.8792015266459,0.000682613842584549,19831.6713060306
compassSystemError,76.9100617071691,-61.4720813793033,-0.0378208991044385,12938.6576067704,71.2450863418557,18.5022487636093,0.6030287333603,0,71.2356223293236,362.5632992479,93889.918322119,8.44020454430654,0.00264145187252723,288043.908830925,-3.74060293684211,12938.6576067704,167408860.665238,152.251305868393,0.000610277314167462,12938.2284273892
compassFilterError,73.7853837619701,-51.7077682915013,-0.1727753429527,10906.9750393686,71.6777932258372,25.1618697352669,2.19197858084768,0,71.6682717336446,1329.92363299323,129239.947518149,8.46747441996593,0.00331190172329839,244850.403851581,-17.0880114054958,10906.9750393686,118962104.50941,156.134171874746,0.000602163122445556,10906.6261820953
fullSystemError,39.6092813694186,-39.1061877236892,0.0262743088420112,8292.94164689153,25.9283384191531,18.4184020072033,-0.141188867770078,0,25.9248941659093,-18.6369973609872,12379.0105218221,5.09171724521448,0.00123129276444348,195167.800155255,2.5986097407819,8292.94164689153,68772881.158748,173.970528862092,0.000604455683355279,8292.6666279617
gyroSystemError,5.70797561339614,0,1.93931002887294,718.11748874622,3.55480179513969,1.85922359436575,0.533263087408515,0,3.55432958448678,3.57337066157583,23.4880528256864,2.70467243350724,0.000523382294224658,2937.73002114376,191.803710679053,718.11748874622,515692.727643177,5.76842996753239,0.000571780780028439,743.267877118304
gyroFilterError,100.532462465162,-99.7599660656156,21.1367543260721,19400.2774110604,1845.19397771885,3.193935980995,-0.433136171072957,0,1844.94886693542,-34324.2419177807,10871635.3009959,47.8718210472106,0.000746922476019842,125486.959363403,2090.48983973347,19400.2774110604,376370763.6261,15.4410741552784,0.000682047393532474,19511.9427960806
