compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorsAutoCorrelation,compassFilterErrorsAutoCorrelation,fullSystemErrorsAutoCorrelation,gyroSystemErrorsAutoCorrelation,gyroFilterErrorsAutoCorrelation
-2.02736886991125e-11,-1.3515792466075e-11,-2.02736886991125e-11,-4.22368514564843e-13,-1.01368443495562e-11,1.3515792466075e-11,-5.06842217477811e-12,2.11184257282421e-12,-4.75164578885448e-13,2.70315849321499e-11
0.0134169775477342,0.0135684798026031,0.0135566393737079,-1.18404305846242e-05,0.0119561006118651,-7.09977972399351e-05,8.05044141249592e-05,6.86639886087571e-05,-0.0015318747566033,-0.0134998157890746
0.0311709203890392,0.0315139074951343,0.0313543741056979,-0.00015953337929957,0.027578080641507,3.8727796942739e-05,0.000381714931019749,0.000222181542956032,-0.00355411193717922,-0.0312917259545013
0.0493839551802395,0.0499105329754131,0.0496272967397626,-0.00028323624663207,0.0435409962995793,0.000219688123586226,0.000746265930163752,0.000463029685643525,-0.00562327076610212,-0.0494475032939933
0.0690508109844731,0.0697602433108148,0.0694379758098228,-0.000322267498246599,0.0607542560923667,0.000444135500240623,0.00115356783587443,0.00083130034037323,-0.00785241939212975,-0.0689289429797337
0.0898729435339266,0.090741193465162,0.090474840223181,-0.000266353223185623,0.0789648613016081,0.000704852977340995,0.00157310289653892,0.00130674968644673,-0.0102032292514402,-0.0894344437842061
0.114402406921192,0.115435898289625,0.115355233826977,-8.06644803880294e-05,0.1005223009389,0.000912112044487275,0.00194560340573999,0.00186493892830854,-0.0129679939655752,-0.113570959352447
0.139906015850249,0.14105763868376,0.140710334040546,-0.000347304645114813,0.122330898600641,0.00174425078889613,0.00289587362789783,0.00254856897032315,-0.0158308664628763,-0.138509069697387
0.166767207011074,0.168005237217291,0.16776469992706,-0.000240537282417353,0.145616619072669,0.00230972770001748,0.00354775792819843,0.00330722062276199,-0.0188408602462541,-0.164698016587772
0.19328993663969,0.194563773321727,0.194539281040379,-2.44922703659994e-05,0.1686712168816,0.00281277095176736,0.00408660761015215,0.00406211534358747,-0.0218059488237981,-0.190501657940971
0.21987295211409,0.221138360534632,0.221297704269201,0.000159343722320738,0.191695827255849,0.00340514943265523,0.00467055782405427,0.00482990154468554,-0.0247719754321319,-0.216308458957002
0.246802313242302,0.248026658641914,0.248481132602002,0.000454473959666396,0.215094020587652,0.00393531119657887,0.00515965657507211,0.0056141305723293,-0.0277729814536891,-0.24241252808479
0.27407426700638,0.275193924450077,0.275600799251677,0.000406874809202964,0.23851346367138,0.00475252062132975,0.00587217804390827,0.00627905286662703,-0.0308082827190022,-0.26891487158176
0.30220670570026,0.303182724826122,0.30351373280595,0.000331007975181079,0.262702860262524,0.00556275602979184,0.00653877516114523,0.0068697831054934,-0.0339410894237302,-0.296312941715561
0.331041919399061,0.331842656592393,0.332382628644337,0.000539972037583792,0.287879205033893,0.00600755346639086,0.00680829063902636,0.00734826267576542,-0.0371551609319337,-0.324494393918317
0.361829611951329,0.3624503392515,0.362908631544602,0.000458292306618355,0.314514436126769,0.00672369214649103,0.0073444194466619,0.00780271175834868,-0.0405914836770658,-0.354647627499909
0.394716083604733,0.395155094606198,0.395432692034647,0.00027759745041259,0.342972955344215,0.00747756731787236,0.00791657829906394,0.00819417574778706,-0.044265560944968,-0.386960918824621
0.428994828004753,0.429239187273039,0.429225726939248,-1.34603135169499e-05,0.372608657568153,0.00828961397852757,0.00853397319781807,0.00852051288092217,-0.0480965564992541,-0.420718674385358
0.46384812619478,0.463882002837601,0.463875188349056,-6.81449868241135e-06,0.403059149031736,0.00879785563805206,0.00883173226566812,0.0088249177416436,-0.0519911215687065,-0.455057085095958
0.498874416719286,0.498675323245612,0.498608706165063,-6.66170822384676e-05,0.433600800584098,0.00937043149995696,0.0091713380009409,0.00910472091701296,-0.0559031846524953,-0.489570602306636
0.535942494465448,0.535509056734795,0.535406915941476,-0.000102140798387614,0.465903683799127,0.00999128368773969,0.0095578459756715,0.00945570516883651,-0.0600475269831219,-0.526053351579475
0.574078336692586,0.57339457862096,0.573208444775029,-0.000186133818899423,0.499077305620084,0.0106891946187095,0.010005436523431,0.00981930270115264,-0.064311836465302,-0.563575275916429
0.613224211740656,0.61227629203645,0.612340759085555,6.4467035588764e-05,0.533462616066341,0.011072534758623,0.0101246150746908,0.0101890821035216,-0.0686890609117854,-0.60208720992786
0.654494612385221,0.653283249725357,0.653596217112612,0.000312967388098743,0.569716422536881,0.0114718605128546,0.0102604978648173,0.0105734652419344,-0.0733063293426655,-0.642709784486802
0.696914726416338,0.695426414030142,0.695533244672512,0.000106830659265421,0.606555903219785,0.0123057387819906,0.0108174263653842,0.0109242570322522,-0.0780530844297674,-0.684502156986063
0.742038485858919,0.740277816924581,0.740464460097946,0.000186643174631931,0.646059560726762,0.0128713200996522,0.0111106511771409,0.0112972943631767,-0.0831076050283337,-0.728980522581678
0.788913655564899,0.786870903126439,0.78686993807436,-9.65044054449821e-07,0.686899036895526,0.0136546744037918,0.0116119219585746,0.0116109569073399,-0.0883599442711772,-0.775259946210652
0.838412770309619,0.836088122766203,0.83541541756078,-0.000672705206268228,0.729618392736058,0.0148839248669526,0.0125592773446556,0.0118865721409215,-0.0939104526938317,-0.824201550638797
0.890406141403108,0.887802238089968,0.886490976368658,-0.00131126169554568,0.774509885527041,0.016147514476595,0.0135436111372682,0.0122323494438344,-0.0997487414035895,-0.87556988862586
0.943876144779918,0.94097971738635,0.939854382904344,-0.00112533446236634,0.821468633514683,0.0166509988424189,0.0137545714243537,0.0126292369613538,-0.105756512435751,-0.928350480407679
0.998427717499182,0.995224208735318,0.99427860517418,-0.000945603552690439,0.869419688826887,0.0171203242205168,0.0139168154346902,0.0129712118790432,-0.111887704468989,-0.982252996843181
1.05497167710713,1.05145498649587,1.05039727856614,-0.0010577079322603,0.918933515385841,0.0177920588078885,0.0142753681991579,0.0132176602673199,-0.118246102926919,-1.03823732623319
