signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.008223446507,-162.360998504909,-19.8336173119081,33888.3552951477,2121.13603852624,3.42361846576348,0.362103861077512,0,2120.86010044396,35367.2415399288,15399598.7056594,50.1421227723675,0.00164732641169544,343054.827498716,-11159.8624769077,33888.3552951477,1148420624.61017,14.8771650570342,0.000497016986074483,35677.5622958145
compassFilter,111.154439899726,-141.208276360601,-19.9251450792517,32035.0340324957,2050.86365426759,3.26945497911577,0.400373868243091,0,2050.59685790304,37178.0113267812,13747886.4546185,49.4733086050677,0.00164228208337693,286401.286702759,-11211.3627796669,32035.0340324957,1026243405.46316,11.9827477052724,0.000489981208743371,33939.2295819773
fullSystem,116.529210640873,-142.927104888935,-19.6840609718872,31733.7392529458,2067.219257632,3.23980646259961,0.389793896601761,0,2066.95033357091,36629.4245880779,13841372.2812169,49.5420285203975,0.00166363778234167,217989.052314015,-11075.7110001027,31733.7392529458,1007030206.97395,9.37850114270279,0.000500023028641918,33610.0591298342
gyroFilter,49.4456777759329,-50.9261957255235,0.241084107364492,31733.7392529458,27.2487703602742,33.1048255072577,-2.02557587854409,0,27.245225574225,-288.060777484774,24573.7886643585,5.22526048355951,0.00201255099793413,217989.052314015,-11075.7110001027,31733.7392529458,1007030206.97395,9.37850114270279,0.000500023028641918,33610.0591298342
gyroSystem,104.249515803077,-101.783387521824,-17.8793801739519,4665.36050694603,1944.07175255577,3.23329349605548,0.442717647625759,0,1943.81884872429,37941.1524030322,12216778.694753,47.5761608805186,0.00180912998340372,23432.6444595187,135.651779564205,4665.36050694603,21765588.6597717,53.7448769580915,0.000881893302368033,4667.1805442745
input,103.001171203921,-103.263879239562,-19.8304477251374,29746.5393991854,2031.48402084582,3.10558863203657,0.411907744651848,0,2031.21974557317,37708.1583456332,12813204.2078131,49.2388708496913,0.00166203395649746,128321.394215493,-10060.2638830716,29746.5393991854,884856606.227289,8.84569730489217,0.000506294746405306,31400.7636290547
compassSystemError,77.9435706710266,-64.1599409068055,-0.00316958677061018,13668.595118482,72.1380141278428,18.1863343027815,0.386589090828891,0,72.1286297107584,236.816041234891,94615.117550119,8.49285816183447,0.000736342284148289,304608.25367152,-1.78344433657125,13668.595118482,186830492.512991,146.128946451622,0.000725010345717828,13668.1506626177
compassFilterError,69.9525028208215,-49.2131943178919,-0.094697354114292,11596.6806160286,71.1160383241562,25.3736391298382,2.27640962308799,0,71.1067868556608,1364.95079050156,128293.563301884,8.43301573842578,0.00236974708417301,273524.649262759,-53.2837470957978,11596.6806160286,134483001.310173,177.694472203907,0.0007485722187172,11596.4258488576
fullSystemError,43.3023567458076,-42.0342216379303,0.146386753250198,8762.68420667774,26.7521515764529,17.9116088982858,0.349320276280207,0,26.7486713954231,48.325584801225,12815.6025105595,5.17398303794575,0.000764575604687873,205781.762366317,82.3680324684082,8762.68420667774,76784634.5059596,164.257089442582,0.000730667881415917,8762.78632778611
gyroSystemError,5.70797561339621,0,1.95106755118565,1435.66281354398,3.46676156487267,1.85779136623317,0.517565919661404,0,3.46631057468601,3.34015699066594,22.3219373231582,2.69684540972885,0.000490650150166886,4925.03230074883,1097.81514949952,1435.66281354398,2061127.71419303,2.49542663458175,0.000445649163752562,1807.26083954033
gyroFilterError,100.717783068308,-99.9462752050695,20.0715318325019,30224.5186917975,1998.01330109398,3.09835664174195,-0.414517404541471,0,1997.7533800193,-37013.1102965464,12365598.8855527,48.9961199496698,0.0016410872452031,161874.089069429,11293.7308121354,30224.5186917975,913521530.150818,8.46878331391081,0.000488782544307752,32264.693738565
