signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.807133245071,-161.916049260217,-21.672761434483,14102.5753198766,2112.81029622021,3.4463193833421,0.315731991321451,0,2112.53269665429,30656.5830969672,15380214.8254064,50.8157582335469,0.000747973195485486,142690.385241582,87.539223120702,14102.5753198766,198882630.652794,23.1729900708296,0.000801257461882733,14102.3837501662
compassFilter,91.2004416513453,-102.291344331916,-21.8529294254419,11035.9670005547,1779.28669828207,2.81875403295704,0.377281630514375,0,1779.05291997458,28310.5926307748,8921439.08144973,47.5037203221804,0.000655099953866333,88238.7236807214,88.2669460741153,11035.9670005547,121792567.637333,15.2633879411027,0.0012624305060248,11035.9574608206
fullSystem,104.940731527937,-112.286368166838,-21.3716518257478,12499.2537103859,2007.97214772674,3.11109381731654,0.408887593936046,0,2007.70832271719,36783.6534892539,12540485.3855718,49.6432857945381,0.000782291677951066,81156.8543716911,86.3230005686029,12499.2537103859,156231343.316596,15.0327727138438,0.000778535134256658,12499.1412016975
gyroFilter,51.6505107769955,-121.4200038322,0.481277599694081,12499.2537103859,166.438414072604,27.7997075444303,-2.93903022708182,0,166.416545932534,-6309.55613152574,769898.076530149,12.9092282519329,0.00170252820968459,81156.8543716911,86.3230005686029,12499.2537103859,156231343.316596,15.0327727138438,0.000778535134256658,12499.1412016975
gyroSystem,103.443371835066,-101.795381124475,-19.3341822093131,5950.42189850406,1915.04796702119,3.23080889673167,0.443317689010883,0,1914.79635120631,37144.8789567136,11845583.3405266,47.8393870457099,0.00165954124119965,26559.8211082579,-1.94394550551288,5950.42189850406,35407520.7701966,45.4513424902013,0.000896161388884528,5950.22674532933
input,102.58607059026,-102.891462549478,-21.3705905012724,12394.1702390769,2002.24949873199,3.09834828665317,0.418911420245928,0,2001.9864256143,37524.4117522267,12418023.9259386,49.5851647570862,0.000782810282488095,87854.7526023034,78.0933844260593,12394.1702390769,153615455.915221,15.7651696242905,0.000797033409049405,12394.0091235757
compassSystemError,76.8743597797188,-62.5386991487126,-0.302170933210553,5468.66954791005,79.0922439668241,18.4110707203564,0.276379800366208,0,79.0818521334295,194.366559390491,115141.719411631,8.89793006301504,0.00313201246133508,96698.647598804,1.22050938561168,5468.66954791005,29906346.6242387,95.4025783358468,0.00108933077505892,5468.49003890615
compassFilterError,126.69789287341,-51.8270844156471,-0.482338924169481,6366.16396846412,183.476952019679,28.5577432201668,3.04087157359567,0,183.452845206906,7555.87485651629,961109.317794018,13.5530622386483,0.00172626410625844,77195.3565977673,1.94823233902641,6366.16396846412,40528043.6733708,48.6878126059356,0.000898241272524164,6365.95513878041
fullSystemError,13.4835361540403,-11.4800590010416,-0.00106132447540342,1132.29038540919,3.21248092197944,21.3964512464548,1.01669070685334,0,3.21205883803226,5.85280549991028,220.754076717248,1.79222207453259,0.00213533453175402,24446.9883893673,0.00428683351388844,1132.29038540919,1282081.51689009,152.753308386572,0.00102465447666314,1132.25318979995
gyroSystemError,5.70797561339617,0,2.03640829195925,258.824432044184,3.53891496684875,1.8121661868212,0.465795616082354,0,3.53844999313086,3.10038045429601,22.6894593406702,2.77225697306206,0.000467660849288534,1551.15501795967,-8.22532930902975,258.824432044184,66990.0866229945,17.7855943568143,0.0017256854685706,258.946599713624
gyroFilterError,100.07165895769,-89.1344416262434,21.8518681009665,10796.5470289833,1759.73799226221,2.76433093187636,-0.373321451616251,0,1759.50678243534,-27553.0299167482,8557992.94071436,47.2970498227678,0.000655463528776944,55113.1421997153,-88.2626592406008,10796.5470289833,116565427.749047,13.488682515362,0.0012616742342244,10796.5531466448
