compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorsAutoCorrelation,compassFilterErrorsAutoCorrelation,fullSystemErrorsAutoCorrelation,gyroSystemErrorsAutoCorrelation,gyroFilterErrorsAutoCorrelation
-1.47828980097695e-11,-4.22368514564843e-12,-7.33278671119519e-13,3.9597048240454e-13,-1.11458358010167e-12,-5.69024248788747e-12,9.38596699032984e-13,6.96614737563543e-13,-1.90652454491075e-13,5.63158019419791e-12
0.000443662284704713,0.000444084902886,0.000428547612237717,-1.55372961332074e-05,0.000377093546115271,1.60908455695651e-05,1.6513468524496e-05,9.76173113568121e-07,-5.04778982041571e-05,-0.000443108729468121
0.000670615712949914,0.000671034822891389,0.000673154094633073,2.1192576920646e-06,0.000596533651272683,-2.18015607506502e-06,-1.76104041401641e-06,3.58219316562895e-07,-7.62622230612333e-05,-0.000670676610276993
0.00131040393417332,0.00131084322042408,0.0012973266773153,-1.35165475671193e-05,0.00114552181403691,1.59887934390349e-05,1.64280825055916e-05,2.91153787158694e-06,-0.000148893330877064,-0.0013079316749264
0.00235844613528069,0.00235868552120102,0.00232377323065292,-3.49122979982084e-05,0.00205251312316375,3.81334910639011e-05,3.83728757523175e-05,3.46057954330901e-06,-0.000267799525144732,-0.00235522493511686
0.00604453800048076,0.0060470537647406,0.00592704634687824,-0.000120007415515863,0.00523135497933547,0.000126284694286167,0.000128800449735664,8.79303618498723e-06,-0.000686898342738269,-0.00603826071960961
0.0106276583266049,0.0106316324223455,0.0105330217030729,-9.86107223230522e-05,0.00931549919003038,0.000104559576887385,0.000108533686002997,9.92296673038364e-06,-0.00120759955550746,-0.010621709461892
0.0184207719740847,0.0184262771026599,0.0182563832864347,-0.000169893816225165,0.0161400111555222,0.000188129159811256,0.000193634281522961,2.37404636552515e-05,-0.00209263167618867,-0.0184025366397086
0.0262739312668202,0.0262763121891105,0.0260721026270039,-0.000204209573839107,0.0230656449489894,0.00022549564402497,0.000227876560390371,2.36669882524709e-05,-0.00298279068150524,-0.0262526452051404
0.034516979729814,0.0345155057248829,0.0342288701728167,-0.000286635570955512,0.0302897217203871,0.000310386152331206,0.000308912154732933,2.22765828974866e-05,-0.00391687185106809,-0.0344932291466197
0.0429742895910302,0.0429714222993109,0.0425489855708231,-0.000422436721213716,0.0376710717714844,0.000428378283644307,0.000425510971041283,3.07425727767874e-06,-0.00487483953729469,-0.0429683480295382
0.052530265181098,0.0525377183175524,0.0520894783358945,-0.000448239989518654,0.0461607736785976,0.000409634729190764,0.000417087854733975,-3.11521312649416e-05,-0.00595985677185778,-0.0525688704363223
0.0623910769932962,0.0624228266717077,0.0619808306676329,-0.00044199600829852,0.0549752683365616,0.00033562784180567,0.000367377504437006,-7.46184989925437e-05,-0.00708018082091254,-0.0624974451655966
0.072643443396276,0.0727123142501424,0.0723319084196532,-0.000380405834478271,0.0641953894759616,0.000202200117031275,0.000271070947286101,-0.000109334883819088,-0.00824585381365173,-0.0728216491213491
0.0839235411603055,0.0840385604371019,0.083440501682374,-0.000598058766929696,0.0740477196007787,0.000349243853403582,0.000464263128528067,-0.00013379563279938,-0.00952657771256146,-0.084172356064211
0.0962124752240013,0.0963786755186105,0.0954935491471285,-0.000885126373828449,0.0847255057017264,0.000565586247335689,0.000731786538542451,-0.000153339831179637,-0.0109213832768751,-0.0965320153373537
