signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.198977900774,-163.42285605594,-20.2496782452703,10336.4009694778,2135.37143311738,3.36665645829539,0.360492268537419,0,2135.08341431065,35564.6242968275,15347176.7907276,50.4493100383703,0.00158642571644099,9090.51328631765,-6341.93385092187,10336.4009694778,106841185.001821,11.8383458762195,0.000464632360576315,12126.5866639429
compassFilter,68.5855661377791,-97.5662725833826,-20.3795663305926,8905.57886000612,1454.63329493352,2.37085431590909,0.270967388728641,0,1454.43709405748,15030.0158842273,5015275.01654237,43.2407656948915,0.00172571376976866,3567.96317232079,-6382.61309703925,8905.57886000612,79309334.8317878,6.99047438018151,0.000437530634535499,10956.355954318
fullSystem,103.389381826336,-105.327169947383,-20.0071903298889,10215.1840956698,2056.10648636639,3.05031081207053,0.428367617171444,0,2055.82915881225,39929.8027561584,12891935.8937357,49.5592254147363,0.0016984051032615,8092.90966714524,-6265.98981366999,10215.1840956698,104349986.108426,11.0608365359956,0.000470150114012972,11983.5544233754
gyroFilter,70.4952504746743,-133.704574051796,0.372376000703759,10215.1840956698,456.448068524692,12.3962423529404,-1.25465289770744,0,456.38650282891,-12232.7128752828,2581996.46036308,21.3664495580059,0.00171337788734793,8092.90966714524,-6265.98981366999,10215.1840956698,104349986.108426,11.0608365359956,0.000470150114012972,11983.5544233754
gyroSystem,104.270944550042,-102.069386899151,-18.0406849360636,4045.51780285675,1978.07420066007,3.18581084590773,0.453827774807338,0,1977.80739809727,39917.8431453112,12462006.7049991,47.9924338938919,0.00188612928378973,10753.7181471835,116.62328336924,4045.51780285675,16366214.2932309,43.8218866549075,0.000756246550050535,4047.06207907353
input,102.572523708453,-103.22993236774,-20.0916699019178,9743.33743474549,2065.1052719903,3.0533506289078,0.427575797966377,0,2064.82673068035,40117.9317913781,13017989.1925201,49.6840208731941,0.00168159373771941,8219.1378262305,-5650.10609571346,9743.33743474549,94932624.3673128,12.0973925725144,0.000477552152632675,11262.7670034586
compassSystemError,78.7312532436375,-63.7562942130514,-0.158008343352478,1252.70337983999,70.9450255363953,19.5079141468297,0.433109282368304,0,70.9354564744131,258.757259746337,98160.6829246029,8.42380098951668,0.00231657398127535,24174.6590810913,-49.4861424116316,1252.70337983999,1569265.75786254,128.920781997229,0.000834289640508273,1253.63822443588
compassFilterError,136.791118855495,-70.9823352311612,-0.287896428674752,4089.52925534978,465.853805235757,12.3312361577855,1.25030303804251,0,465.790970894613,12569.033536807,2675400.14654229,21.5841111757759,0.00171085447147775,39748.6901074798,-90.1653885289953,4089.52925534978,16724249.5303617,44.0487403606568,0.00075491833353198,4090.38523473686
fullSystemError,4.85951678186161,-3.17967428913141,0.0844795720290091,96.6017447801035,0.306114453997729,23.6104557508981,1.89169930444013,0,0.306073165293387,0.320324374267914,2.21184597022591,0.559651644671567,0.000366662129372284,2322.13866852594,26.4578948402453,96.6017447801035,9331.89709456025,205.160908497288,0.00036660991353146,100.15631736717
gyroSystemError,5.70797561339617,0,2.05098496585424,696.362855628722,3.58277652516053,1.79548652387456,0.451892489602452,0,3.58229328041746,3.06391583458779,23.0411646145408,2.79084800922185,0.000481186785794581,2251.09778837727,642.341612796779,696.362855628722,484921.226699389,2.1553237675669,0.000417097062928383,947.360157990111
gyroFilterError,97.6316994801251,-67.9391934746204,20.4640459026216,8919.62259612551,1454.53245830037,2.35763675940872,-0.268842405285732,0,1454.33627102518,-14910.5967674238,4986623.33858813,43.2794806545756,0.00172089504361196,44154.1302418744,6409.07099187946,8919.62259612551,79559667.2573128,6.95673424091312,0.000437102528317644,10983.1913564386
