signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.271970595164,-162.258790199298,-19.9428808783466,35063.714435008,1960.73297182146,3.59981759351027,0.318567963538245,0,1960.49455584726,27653.5289135648,13836038.9661847,48.561435868137,0.00116842049103484,538037.148303173,5848.58520958231,35063.714435008,1229464069.97979,41.8114418147023,0.00123412609685528,35547.0851947612
compassFilter,115.41827429412,-150.405125660763,-20.0385500779652,31943.3293110354,1908.75219760328,3.49580859870921,0.357804805189462,0,1908.52010224851,29832.6117911487,12733304.4670441,48.0631209086098,0.00107511657749704,473310.233991432,5876.64181129984,31943.3293110354,1020376287.47325,34.5452587335336,0.00123566642230808,32478.4415602656
fullSystem,119.471759799682,-152.839753316705,-19.8271828131151,31064.2671601376,1932.03021345209,3.44531319250898,0.337542230023203,0,1931.79528759928,28659.5765130437,12857333.5814931,48.217346110129,0.00130166128503861,422366.346919211,5814.6548061859,31064.2671601376,964988694.196405,26.4311625981058,0.00123009049287023,31602.851644822
gyroFilter,50.2427733580675,-50.4331182233813,0.211367264850135,31064.2671601376,17.9821361498319,41.5695601201757,-1.91509289101943,0,17.9799496060394,-146.00662069515,13438.5486926023,4.24554186490836,0.0025401520283797,422366.346919211,5814.6548061859,31064.2671601376,964988694.196405,26.4311625981058,0.00123009049287023,31602.851644822
gyroSystem,103.538867861168,-102.179745933568,-17.7678971767402,4511.4359582141,1790.27871608311,3.35155282833459,0.450319154204073,0,1790.06102655051,34105.3236859554,10739442.6604233,45.8885519125818,0.00164635146194384,58155.2339631137,-61.9870051139207,4511.4359582141,20353054.4050672,43.0519185443582,0.000611921430787268,4511.72464811877
input,101.844864971088,-102.687772568144,-19.7558673978201,25243.3556059533,1874.92230245066,3.19971645056188,0.417621954076641,0,1874.69432065318,33898.3856882941,11245335.6183579,47.5918965507095,0.00133606402921745,196637.915758197,5210.73466101346,25243.3556059533,637227002.248614,8.28198527837918,0.00124780012070918,25774.7941541049
compassSystemError,78.535279323183,-63.0213462650206,-0.187013480526418,23107.9917484916,77.9399562275768,19.9514416367501,0.457783089826626,0,77.9304790928215,314.934881891801,121168.28874418,8.82980481860843,0.000461080241945563,440792.960850904,54.8448482880374,23107.9917484916,533979282.648356,94.8838993622764,0.000567669595432932,23107.3543258008
compassFilterError,72.2002751166892,-50.2984292831358,-0.28268268014511,20333.0896180321,72.1804367908942,21.0070407185276,1.26798176447805,0,72.1716599868097,777.433139708064,109420.391942391,8.50009232211415,0.000394087308270355,402686.282192974,82.9014500054947,20333.0896180321,413434533.414927,102.574500623096,0.000570399737533298,20332.6404749268
fullSystemError,51.3581966330078,-50.3330610053865,-0.0713154152949735,17947.7063407148,42.7918200801054,18.4864440781515,-0.135800051420139,0,42.7866167945898,-38.0068481418874,33843.0329168402,6.54153672182986,0.000472368238533416,351918.962865391,20.9144448915742,17947.7063407148,322120162.892534,98.7093844919221,0.000565957279094975,17947.1728960838
gyroSystemError,5.70797561339615,0,1.98797022107992,1384.99775635791,3.49109075543121,1.85690763152724,0.49833570563225,0,3.49066625509616,3.25000849985914,22.6259569427632,2.72812973573412,0.000443920967349778,2324.7622060577,-583.005700280865,1384.99775635791,1918218.78511644,4.10197635636523,0.000833144277279905,1502.66356892077
gyroFilterError,100.774392392527,-100.825867448963,19.9672346626703,25774.5101361609,1840.2378060409,3.22512682958688,-0.438195703248582,0,1840.01404171623,-34585.958866897,10919156.0485272,47.3149500875821,0.00115198493906514,99631.9601610967,-5855.72736640823,25774.5101361609,664325372.759061,7.34524472085489,0.0012281187612873,26430.5604151958
