signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.399883790032,-163.228085752098,-21.9127852484671,191787.303494791,2010.08597899188,3.54995678160265,0.297573161696454,0,2009.81892890831,26811.9967228534,14339596.4756538,49.8997904429843,0.000684431458368954,121184.984630189,-152613.236598372,191787.303494791,36782369781.803,2.61928917706912,0.000462728738277785,245093.301097018
compassFilter,0.525701006370223,-8.7799822950201,-2.13547205089923,17682.5792759311,7.27659438487402,2.9526734156837,-1.1334129543445,0,7.27562765252583,-22.243025998615,156.299051939236,3.44032971278882,0.000568606103369554,505.433463251513,-14872.6552858402,17682.5792759311,312673609.849588,2.95668494070554,0.000445634071962767,23105.1663830058
fullSystem,103.604712175794,-101.619142067569,-19.8946981177292,178113.654230766,1847.43339605827,3.29280231881876,0.415817853359493,0,1847.18795519258,33011.8424784988,11235381.7959564,47.3601833652295,0.000728345332561854,122784.977873201,-138558.117394345,178113.654230766,31724473823.437,2.6086738180017,0.000471824887069514,225656.194687728
gyroFilter,105.462743039702,-101.847269658422,-17.75922606683,178113.654230766,1743.4971468591,3.46976442529527,0.425641818843304,0,1743.26551444953,30980.5839007715,10544526.1433686,45.3724103937879,0.000756751772020718,122784.977873201,-138558.117394345,178113.654230766,31724473823.437,2.6086738180017,0.000471824887069514,225656.194687728
gyroSystem,103.685120410901,-101.626305948941,-19.7021569593056,161191.74729114,1837.74026906326,3.30912286123859,0.416715169450612,0,1837.49611597849,32823.0515454525,11172895.8770651,47.1770188209005,0.00072786767862756,122431.390473533,-123685.462108505,161191.74729114,25982779394.7706,2.58993420016605,0.000475458918969523,203172.70201804
input,102.59673145586,-102.854861146101,-21.7451331843218,176496.722468193,1924.05842964669,3.16893683442547,0.397871010273658,0,1923.80280875794,33572.4571652447,11728289.8788145,48.9556291549993,0.000696583759006939,122795.866301981,-137217.150053487,176496.722468193,31151093042.0144,2.60732790330127,0.000471815372809351,223556.636857995
compassSystemError,80.1987339879161,-63.753824596451,-0.167652064145326,1428.94402255811,79.1142485671605,20.158888748845,0.504153960962815,0,79.1037378393052,354.697960890789,126142.257472947,8.8956081890963,0.00130351120078202,2652.50868118313,-1167.62537676062,1428.94402255811,2041881.01960456,5.55361310302056,0.000280372073011285,1845.28978589857
compassFilterError,102.175883897422,-103.823505325538,19.6096611334225,175139.008835118,1811.96058083739,3.34119322308879,-0.413096290081445,0,1811.71985271452,-31855.7518544404,10966894.8251032,46.8642578356062,0.000717480023729254,541395.402619027,136572.955935771,175139.008835118,30673672415.7476,2.59520710424097,0.00047092875933579,222089.637302602
fullSystemError,4.92404322523409,0,1.8504350665925,14587.0902345257,2.82746029625829,1.70149097610315,0.398361461685474,0,2.82708465386474,1.89358819280498,13.5990094769978,2.50023890649272,0.000471565444223256,47052.7416754671,12887.4938272651,14587.0902345257,212783201.510196,2.42148650614493,0.00043600054873279,19464.2380548793
gyroSystemError,5.70797561339616,0,2.04297622501611,16221.4368591852,3.64674291826512,1.78520401746755,0.474224239730407,0,3.64625843003365,3.30183158976105,23.7346454145302,2.79642812995698,0.000488183982328076,52606.6776356147,14228.461168123,16221.4368591852,263135013.776531,2.46325951082964,0.000438230859534215,21576.9933127798
gyroFilterError,13.7040255202542,-0.239165569215917,3.98590711749173,32000.4266161299,18.2656542912675,2.49139778394516,0.894052343296315,0,18.2632276067595,69.7797233266282,830.994476235179,5.84385858453392,0.000501698222856122,107508.175672648,27760.1491131053,32000.4266161299,1024027303.61432,2.72280872589065,0.000438761511222761,42362.5442375133
