signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.791902353757,-163.950371012267,-20.1277527594568,34452.1982408798,2052.76930289534,3.47317529389426,0.225449963240773,0,2052.50022840289,20964.0404988186,14631644.1831266,49.5744557161115,0.00166838704172252,447710.837204431,9687.07592348656,34452.1982408798,1186953963.62888,24.0324299947345,0.00044784382167261,35787.087143825
compassFilter,110.859648055212,-140.520040317567,-20.1258745349707,32484.7434385105,1981.32268435436,3.27332546878114,0.284250517862725,0,1981.06297499738,25063.9021606032,12846527.5403931,48.8478638304149,0.00167063766210449,380378.571739645,9686.17197243854,32484.7434385105,1055258556.26585,17.3899538903319,0.000444663776608027,33897.0694634689
fullSystem,115.621075750523,-141.989806249266,-20.0488946180211,32276.755703527,2011.57099110423,3.25708107602106,0.25786576804061,0,2011.30731683617,23260.0874481693,13176056.1302844,49.1249986487602,0.00168459742508199,314735.727040684,9649.12311214183,32276.755703527,1041788958.74516,11.2442255860885,0.000453293697328627,33687.1823234183
gyroFilter,50.9415118728537,-50.0671716815601,0.0769799169494953,32276.755703527,32.1459511357268,33.1342449402509,-2.75853588307202,0,32.1417374837232,-502.669647480128,34230.6997978898,5.66989095056834,0.00254189637313058,314735.727040684,9649.12311214183,32276.755703527,1041788958.74516,11.2442255860885,0.000453293697328627,33687.1823234183
gyroSystem,103.941584342151,-102.036374484793,-17.9712460324101,5345.69801928895,1878.7971431135,3.2401217215994,0.36232537277603,0,1878.55087267922,29500.7589246497,11434238.5050799,46.9203213611824,0.00183702909021058,38683.3804611622,-37.0488602967905,5345.69801928895,28576487.3134298,40.1278224087433,0.00126208467389719,5345.65121600726
input,103.534482250849,-103.215479340477,-19.9227318145515,30045.7507281484,1963.77920237962,3.10720939733072,0.335452924974193,0,1963.52179260083,29186.7119290909,11979590.5120695,48.5843291150077,0.00169397892759128,195794.675812328,8649.19332208204,30045.7507281484,902747136.818032,6.84232215155042,0.000462190148339071,31264.9406295125
compassSystemError,78.4291072295623,-64.8144273440505,-0.205020944905263,13895.0008228871,78.2227092963546,19.7177851114886,0.327386320811446,0,78.2124559591812,226.451089488956,120617.403738515,8.84615676703906,0.00056950160020694,327542.171936694,98.6723894583364,13895.0008228871,193071047.868034,193.836972634221,0.000769459577393369,13894.8958081936
compassFilterError,72.1150157020313,-50.8238059810158,-0.203142720419113,12175.0089441323,78.2505738877899,25.7292430825622,2.49119748855878,0,78.2403168981598,1724.06668013997,157502.775649775,8.84768805185958,0.00247545048967996,291129.492429712,97.7684384104411,12175.0089441323,148230842.789701,200.646941647301,0.000683715124923559,12175.0024994496
fullSystemError,42.3111688028364,-41.8867379067448,-0.126162803469617,9064.31690329262,29.6698645558381,21.2425414243076,-0.352747376207694,0,29.6659754662385,-56.9969664628662,18694.9255632654,5.4481090773972,0.00113805427433471,226443.158029112,60.7195781136507,9064.31690329262,82161840.9233162,223.714606229996,0.000749517287675569,9064.22322103076
gyroSystemError,5.70797561339615,0,1.95148578214142,1279.46179390959,3.47982876012103,1.89930098608031,0.536442575706052,0,3.4793726284183,3.48156616460338,22.9930020998348,2.69956837037302,0.000490706636793939,3456.02441525329,-939.210211946116,1279.46179390959,1637022.48207435,3.38471621869448,0.000413583823373029,1587.14555344257
gyroFilterError,100.65377418741,-100.052650099415,19.999711731501,30160.7617660038,1917.09613743351,3.08912997197882,-0.349228420572043,0,1916.84484681384,-29308.2591011937,11350372.2363953,48.133494742819,0.00168002519691804,109568.682355265,-9625.45239432486,30160.7617660038,909671550.305635,6.39504340612407,0.000446992824636633,31658.5100861622
