signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.127595893789,-162.747557647318,-20.1230737643178,20469.8884809052,2103.69834554397,3.4319555408818,0.385729334010826,0,2103.41911826158,37211.0044174917,15184247.9559413,50.0835024332939,0.00136188202633567,277179.000650932,-2414.65110135524,20469.8884809052,419016334.420694,36.2295763016753,0.000885210202573445,20611.1393221864
compassFilter,104.282710657656,-124.8487774744,-20.1028329778632,17261.5697740985,1959.33707768788,3.19062769082852,0.451862389802746,0,1959.07701170996,39181.7164756067,12245574.0001798,48.6127648405829,0.0013141976190192,198995.635659771,-2412.22232541984,17261.5697740985,297961791.066071,24.2617802835095,0.00082000065192434,17428.7358068729
fullSystem,112.880585868195,-131.071185194891,-19.925185558432,17498.0356271511,2033.45102556263,3.20474076328752,0.431765071812371,0,2033.18112232058,39583.2646201771,13247839.0117689,49.2969993190106,0.00142407994364764,133720.711154811,-2390.90567459373,17498.0356271511,306181250.80905,15.4246303111335,0.000877678952368311,17660.0498141711
gyroFilter,51.0617652201327,-71.348174655023,0.177647419431123,17498.0356271511,58.0025438329263,33.267376288613,-3.26376673324117,0,57.9948450615123,-1441.46200754558,111891.561730625,7.61750639429614,0.00607069623529564,133720.711154811,-2390.90567459373,17498.0356271511,306181250.80905,15.4246303111335,0.000877678952368311,17660.0498141711
gyroSystem,104.091964599481,-101.922803717484,-17.9457375881826,5366.8257831546,1923.79509590359,3.25835317889566,0.479448519836116,0,1923.53974747036,40447.6905363696,12055923.5753368,47.3876486550479,0.00175033091573939,45873.0354338072,21.3166508261228,5366.8257831546,28802818.986733,48.6771899823065,0.0010242878888115,5366.69001686356
input,102.385418559702,-102.90860615532,-19.9570374790536,16787.4678626702,2011.82653897145,3.12228498374899,0.449025160976321,0,2011.55950598247,40510.72390256,12633925.4293121,49.090150243433,0.00141945499032253,135829.097076374,-2153.38350092293,16787.4678626702,281819077.240185,16.9635243838203,0.00109096623436804,16924.4625719706
compassSystemError,78.0629974673124,-63.7979959748777,-0.16603628526417,10271.6087578502,75.3832062194656,17.691468314509,0.542292810369044,0,75.3732004846342,354.861824875955,100507.342994413,8.6833615917258,0.000385515197883213,221153.474553394,-19.9233826687538,10271.6087578502,105505946.474344,145.247958837803,0.000693814498068018,10271.287210636
compassFilterError,84.6148901553589,-52.1406473454926,-0.145795498809524,8574.92806390867,89.9326708570972,30.6377916580361,3.19959315027991,0,89.9207339483028,2728.25225548535,247729.168310672,9.48377510676925,0.00608506381197445,177899.017529864,-17.4946067333559,8574.92806390867,73529391.3012085,133.736374796532,0.000692917631544554,8574.66134614701
fullSystemError,30.5208918224401,-29.5522742321734,0.0318519206215985,4803.54063614621,15.1299149454629,18.866749524884,0.51562537429311,0,15.1279067273921,30.3390891690099,4317.72283123868,3.88959140170783,0.00042389506249732,113981.292865052,3.82204409276684,4803.54063614621,23074002.6431079,182.848835472215,0.000699495486435719,4803.38274809091
gyroSystemError,5.70797561339622,0,2.0112998908711,539.926851642732,3.57119756880963,1.82046682032315,0.484906106830785,0,3.57072355798287,3.27183954227938,23.2110734343815,2.75971933518627,0.000489178839003241,2614.88039252803,241.344217763554,539.926851642732,291521.005124833,8.69289441365418,0.000676005710925266,591.395542984148
gyroFilterError,100.371095956689,-98.9388846369419,20.1346848984847,16042.2634052335,1920.91237901798,3.07245375704148,-0.457312365168239,0,1920.65741321243,-38493.5357862244,11334051.1651547,48.2292748149265,0.0013082422351061,98037.2133190718,2416.04436951262,16042.2634052335,257354215.162893,15.3240113065273,0.00113027497877538,16222.6509826309
