signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.495174535138,-162.078161372441,-19.7019149099549,27900.1905253669,2096.95681566336,3.35524437137265,0.324190641106272,0,2096.67863089079,31124.2056832281,14749859.8700698,49.8482104193309,0.00166722718456506,289621.698957438,-5714.47519853969,27900.1905253669,778420631.351771,17.8335214126599,0.0005484898434197,28478.4869966851
compassFilter,109.754570344639,-135.946684562188,-19.8263202018699,25833.4681369082,2004.33306699565,3.14701434753141,0.353108927188824,0,2004.06716979918,31679.4116853456,12639307.2144759,48.96069998015,0.00166992878157743,224658.257820657,-5750.55854162914,25833.4681369082,667368075.980653,13.7305369508274,0.000537453645266198,26464.9339629927
fullSystem,115.095813062076,-138.327192243042,-19.5812091892619,25895.4865348892,2040.40973492061,3.13659707611154,0.345672441619703,0,2040.13905175068,31853.2984566971,13055041.9417968,49.2296943425847,0.00168067902873106,167039.162334419,-5679.46490383613,25895.4865348892,670576222.878628,12.0980790863666,0.000553010638509097,26510.1501656318
gyroFilter,49.2560429334805,-51.355031342984,0.245111012608022,25895.4865348892,31.5804807527139,33.7346901154238,-2.4958561046431,0,31.5762912487669,-442.854662921125,33635.5832979366,5.624621823489,0.00275776943736161,167039.162334419,-5679.46490383613,25895.4865348892,670576222.878628,12.0980790863666,0.000553010638509097,26510.1501656318
gyroSystem,103.162074403624,-102.890164068462,-17.6454735426828,4135.43460879599,1927.50127056907,3.11845321003456,0.398020509259991,0,1927.24556596963,33675.2659140123,11582794.2672065,47.3139334923143,0.0018179383986444,23872.6650206891,71.0936377930326,4135.43460879599,17101819.4036276,46.2061001612509,0.000854429382943287,4135.90851686953
input,102.243375564521,-104.086899448551,-19.658159958866,24423.6798251215,2014.54298974234,2.99829588370285,0.369387648293457,0,2014.27573808544,33393.4086230299,12165006.1245653,48.9971324778686,0.00168136459622472,86637.4139617404,-5118.01118759271,24423.6798251215,596516136.200045,11.322493449079,0.000566039303155387,24953.3686067317
compassSystemError,75.5629573272583,-63.2626256030288,-0.0437549510888805,11638.817862351,69.0257676827319,18.0258501924402,0.50692249984086,0,69.0166106427104,290.651125651743,85862.3978318618,8.30773887038194,0.00057599654195653,255939.329271644,-12.6909787172203,11638.817862351,135462081.23298,136.265721556745,0.000690294796175051,11638.4387448612
compassFilterError,75.1287196310845,-51.0050456268834,-0.168160243003913,9086.21881231724,67.7335790222737,27.656686449688,2.50166858026286,0,67.7245934055289,1394.27802831915,126850.726468816,8.2312132321339,0.00273696861545986,218531.856346229,-48.774321806695,9086.21881231724,82559372.3053077,181.338387532186,0.000765579666080887,9086.04835252919
fullSystemError,38.2973853889208,-37.4310357351588,0.0769507696041071,7041.30872510377,21.4723389925069,18.1385131987161,0.25185394182974,0,21.4694904466071,25.0542472006565,8360.74849874354,4.63415708274436,0.000582420087483451,161881.65465759,22.3193159863373,7041.30872510377,49580028.5622225,146.339665072206,0.000677861795152751,7041.11055326541
gyroSystemError,5.70797561339617,0,2.01268641618318,905.07944679568,3.48981261061049,1.83763020810694,0.472381444028103,0,3.48934964793994,3.07899911554911,22.3741786309949,2.7459527049511,0.000474116666594376,4002.65629311554,583.77303222973,905.07944679568,819168.805011975,4.27425135417753,0.000464001580363088,1076.98905222606
gyroFilterError,100.530257854215,-99.7986316758205,19.9032709714741,24330.9160683406,1963.78556254034,2.97492543122917,-0.36907282870241,0,1963.52504442379,-32111.9545838961,11469618.5405155,48.5763856188138,0.00167058783056693,131889.996516477,5772.87785761548,24330.9160683406,591993476.724633,10.9878252462228,0.000536151431392194,25005.6058835054
