signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.22923013256,-163.218774473424,-20.3504660441362,31157.6206975187,2010.43155665627,3.51183628940322,0.359839607529076,0,2010.16944041681,32430.822550931,14190561.9826016,49.2372918490687,0.00117015680476168,431899.939347047,-733.155995417825,31157.6206975187,970797327.530448,34.7750013436103,0.00124299908842092,31165.2299167592
compassFilter,113.375700435023,-144.813700390839,-20.4504693948085,28879.2412883264,1965.52373456488,3.36037258628219,0.400810565368546,0,1965.26747332178,34919.7929898185,12978687.2032462,48.8209910979876,0.00115368898857582,373519.622757355,-736.758765789183,28879.2412883264,834010577.389375,27.4426599250626,0.00123065433810583,28887.6966712151
fullSystem,119.282591773322,-146.166225778094,-20.306816857364,28355.7817583733,1982.09534601281,3.31466590581185,0.370142458416215,0,1981.83692419456,32656.5858504831,13018939.0101875,48.9306012130761,0.00120615452573549,307905.765193074,-731.58346813969,28355.7817583733,804050359.128497,18.8794338751985,0.00122512287990818,28364.2936595391
gyroFilter,50.3268000732182,-49.8266794352582,0.143652537444411,28355.7817583733,24.8692408555266,34.0676135877363,-2.12181934452496,0,24.8659984512429,-263.097825056058,21064.6145753845,4.98865056931805,0.0038465152056606,307905.765193074,-731.58346813969,28355.7817583733,804050359.128497,18.8794338751985,0.00122512287990818,28364.2936595391
gyroSystem,103.669754873052,-102.673450171776,-18.2360714471711,5041.72550864104,1848.26929683137,3.2855407028491,0.456085012138134,0,1848.02832299867,36233.3705238201,11220807.1354232,46.6967089292703,0.00162941007604098,46820.2896050253,5.17529764949531,5041.72550864104,25418996.1044817,42.5141641358653,0.000785749827834657,5041.56381889552
input,101.988685244831,-103.044900174024,-20.3162103770644,25555.2268747644,1936.75692055194,3.13703455378808,0.428405526558958,0,1936.5044098713,36507.559373776,11764034.3248976,48.4690913258794,0.00121909975101127,164325.508810283,-656.981765693448,25555.2268747644,653069620.620679,12.6547982924466,0.00117585886813917,25562.8376730491
compassSystemError,77.09017294229,-63.9785035155178,-0.0342556670718059,16849.8902926198,76.1716180733092,18.8929713263855,0.476607794939571,0,76.161686962739,316.785995101688,109590.617860925,8.72713357371507,0.000661577631600033,362120.336805264,-1.23411167273823,16849.8902926198,283918802.873321,147.896658684356,0.000619264409429623,16849.3410789025
compassFilterError,68.5331997774782,-50.3300958221835,-0.134259017744077,14668.3391024995,76.4415163946911,23.4284728585738,2.02836662138441,0,76.4315500952915,1355.36247206826,136864.027517709,8.74354479482645,0.00141788733189264,336000.62788237,-4.83688204410125,14668.3391024995,215160172.025915,175.206804658635,0.000708189865970738,14667.8617535108
fullSystemError,45.908135392688,-45.4568483618575,0.00939351970033298,11933.0943417078,35.3419335812273,19.3945623239111,0.236989438722762,0,35.337325767201,49.7828221369391,24218.5057213865,5.94452807255657,0.000690758316720191,271037.965421519,0.338415605393872,11933.0943417078,142398740.568099,165.60419891051,0.000600918901845035,11932.7053612782
gyroSystemError,5.70797561339625,0,2.08013892989322,694.253287927073,3.68684976370221,1.76632280570725,0.445621916806721,0,3.68636907924801,3.15402233416797,24.0031205106592,2.83078558829617,0.000468625547681393,4494.4875508474,74.9401180516297,694.253287927073,481987.627797552,11.7567137777349,0.000216406005105663,698.263722907062
gyroFilterError,100.620765853187,-100.160954277034,20.4598629145088,25379.3554435753,1903.95496714609,3.15142525479852,-0.453446288443363,0,1903.70673312169,-37663.9548339754,11421078.1410128,48.1903799902239,0.00116503527526897,150819.819596886,737.097181394592,25379.3554435753,644111682.731336,12.2162595291973,0.001223874465033,25389.230063576
