compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorsAutoCorrelation,compassFilterErrorsAutoCorrelation,fullSystemErrorsAutoCorrelation,gyroSystemErrorsAutoCorrelation,gyroFilterErrorsAutoCorrelation
-5.45696821063757e-12,-3.63797880709171e-12,-2.00088834390044e-11,1.81898940354586e-12,-7.27595761418343e-12,-1.09139364212751e-11,0,-3.63797880709171e-12,5.11590769747272e-13,1.09139364212751e-11
0.00540319039100723,0.00548414035802125,0.00562519922823412,0.000141058871122368,0.00501474691918702,-0.000247380190558033,-0.000166430247190874,-2.5371369702043e-05,-0.000635823674997482,-0.0055095117095334
0.0122341752539796,0.0124185929125815,0.0127260407662106,0.000307447870000033,0.0113466076163604,-0.000551655801245943,-0.00036723815719597,-5.97902799199801e-05,-0.00143922343841041,-0.0124783831688546
0.0206879803772608,0.0209986048139399,0.0215833863494481,0.000584781522775302,0.0191581018407305,-0.000900395170901902,-0.00058977073058486,-4.98921508551575e-06,-0.00243027370049731,-0.0210035940217494
0.0297169217228657,0.0301596175813756,0.0308016859180498,0.000642068347588065,0.0272997001666226,-0.00106611158116721,-0.000623415740847122,1.86526085599326e-05,-0.00348333314616411,-0.0301409649655398
0.0393611207764479,0.0399382371688262,0.0408289796250756,0.000890742452611448,0.0361192512427806,-0.00135899166343734,-0.000781875271059107,0.000108867177914362,-0.00460086119596781,-0.0398293699654459
0.0507366074562015,0.051462642284605,0.0525832181556325,0.00112057589285541,0.0464498343135347,-0.00162895772518823,-0.000902922936802497,0.000217652959690895,-0.00591573089798203,-0.0512449893067242
0.0626533443610242,0.063516588172206,0.0649106670198307,0.00139407887400012,0.0572436108359398,-0.00187748996540904,-0.00101424617969315,0.000379832687031012,-0.00728722350083899,-0.063136755472442
0.0784026309738692,0.0794316762039671,0.0811510597623055,0.00171938357198087,0.0714928299148596,-0.00219300303797354,-0.0011639578260656,0.000555425747734262,-0.00910280410909081,-0.0788762504489569
0.0956603636368527,0.0968499116515886,0.0988687706185374,0.00201885898241017,0.0870685111040075,-0.0024946139419626,-0.0013050659399596,0.000713793040631572,-0.01108646647873,-0.0961361185982241
0.116059970350761,0.117419042551774,0.119918708396654,0.00249966585215589,0.105495471785616,-0.0028649729101744,-0.00150590070916223,0.000993765157545567,-0.0134294714617909,-0.116425277398776
0.137097656268452,0.138594738813481,0.141306800447637,0.00271206165143667,0.124230967310723,-0.00296917946980102,-0.00147209693568584,0.00123996471484134,-0.0158358684304858,-0.137354774094092
0.159054802919854,0.160658208071254,0.163817207156171,0.00315899908582651,0.143907930003479,-0.00319222347388859,-0.00158881833522173,0.00157018075060478,-0.0183390963936745,-0.159088027297003
0.181459370258381,0.183129940101935,0.186556942406241,0.00342700232704374,0.163840546958454,-0.00326683533785399,-0.00159626550157554,0.00183073682273971,-0.0208856586215802,-0.181299203245544
0.204644910980278,0.206354666124753,0.210020316028931,0.00366564990599727,0.184461429354997,-0.00333290886919713,-0.00162315373381716,0.00204249617490859,-0.0235163904903857,-0.204312169949844
0.228626948326564,0.230349546945945,0.234522465618284,0.00417291868780012,0.206025237926042,-0.00363360616756836,-0.00191100757911045,0.00226191111005392,-0.0262353165836089,-0.228087635816337
0.254112473216082,0.255837284319568,0.260313674306417,0.00447639000958588,0.228766222961895,-0.00377839527209289,-0.00205358420771518,0.00242280580914667,-0.0291246455161627,-0.253414478484956
0.280918749387638,0.282633098431688,0.287166223944951,0.00453312550689589,0.252422996926725,-0.00366893893260567,-0.00195458990674524,0.00257853560538024,-0.0321646913963036,-0.2800545628279
0.313560309739842,0.315323233950949,0.320221275482254,0.00489804153653495,0.281634762460271,-0.00395902302807372,-0.00219609884061356,0.00270194270296997,-0.0358845703163411,-0.312621291224787
0.348587477834371,0.350418842330328,0.355748592186501,0.005329749875159,0.31312324989085,-0.00441818087074353,-0.00258681639843417,0.00274293348138599,-0.0398824088212564,-0.347675908826204
0.384840719067142,0.386747418523555,0.392653170529229,0.00590575201118781,0.345791785199253,-0.00496854025732318,-0.00306184081546235,0.00284391120294458,-0.0440174741335682,-0.38390350732243
0.42487828080084,0.426914722169386,0.433348642221972,0.00643392004735688,0.381941476575776,-0.00565419998815742,-0.00361775862620561,0.0028161614191049,-0.0485910042086743,-0.424098560740276
0.466450432850252,0.468645729672971,0.475947663206171,0.00730193354320363,0.419818510970799,-0.00670604068818648,-0.00451074387638073,0.00279118967046088,-0.0533379625480279,-0.46585453998614
0.509742264217493,0.512122556782742,0.51995987709779,0.00783732031050022,0.458875480953793,-0.00741153506805858,-0.00503124250099063,0.00280607780950959,-0.0582783183189122,-0.509316478981418
0.553927935243792,0.556497954468796,0.564738520478386,0.00824056601277334,0.498576213409251,-0.00796217310835345,-0.00539215390381287,0.00284841211941966,-0.0633138949659156,-0.553649542339372
