signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.259174431372,-162.888943478737,-20.5333774984994,10992.4853207611,2029.14195858211,3.45654997455553,0.287794648341452,0,2028.87373096036,26300.5749420366,14228295.5735226,49.5024577415731,0.00126757036577434,70686.1134139182,-3223.44841469009,10992.4853207611,120834733.527149,16.2815349643029,0.000675771222627464,11455.0148951575
compassFilter,85.6582297926977,-100.306137720059,-20.6980731113624,8669.00726211141,1654.62782224678,2.70193243582003,0.349571131217376,0,1654.40910078977,23523.3909030778,7395376.78758635,45.6379155014016,0.00106713785137954,33682.6400677428,-3249.30328499716,8669.00726211141,75151686.9105404,10.5419235188293,0.000620813239465786,9257.68282863225
fullSystem,105.103402457411,-109.689856385877,-20.448324567379,10249.8508384715,1953.44480967401,3.06899617756357,0.380349118512397,0,1953.18658828476,32832.0510473166,11708029.6751663,48.696206894353,0.0013045258199576,37490.918165884,-3210.09631340985,10249.8508384715,105059442.210914,14.3646019263742,0.000679782441053629,10740.4476773528
gyroFilter,50.6247376619951,-131.222894206407,0.249748543983489,10249.8508384715,223.671884936431,22.8842985084618,-2.43644803584927,0,223.642318262943,-8148.69628922722,1144578.4772438,14.9567607655589,0.00257546612552342,37490.918165884,-3210.09631340985,10249.8508384715,105059442.210914,14.3646019263742,0.000679782441053629,10740.4476773528
gyroSystem,104.070633580133,-101.88462990647,-18.4246746283267,5144.42470171932,1867.94789463291,3.19763401572719,0.410487113549515,0,1867.70097488478,33132.9836390973,11154328.9017349,46.9805237310578,0.00167545092046466,20958.6660718031,39.2069715872887,5144.42470171932,26465105.5116599,47.3910136161473,0.000795214101122484,5144.40408617585
input,102.350987630863,-103.251329855722,-20.4898250064102,10034.7511522383,1956.21689073885,3.06376061641962,0.383535495218347,0,1955.95830291456,33177.5988183213,11721252.2855063,48.7420889140779,0.00129679700485087,40101.3489112736,-2892.41203626636,10034.7511522383,100696230.687348,14.7100705955082,0.000707414180264487,10442.9699910074
compassSystemError,77.0759099229025,-63.382589011992,-0.0435524920892663,3456.48009331992,79.0053879175736,19.0531199105161,0.460485505360999,0,78.9949443765402,323.306853513078,118895.302435316,8.88801671893718,0.00218128363995235,66266.134439493,-6.83712222167087,3456.48009331992,11947254.6355169,125.917628670895,0.000746052572821454,3456.37262017111
compassFilterError,136.649194346656,-51.3349352686765,-0.208248104952255,5327.32767740972,236.779278875309,22.906190487915,2.45689131673995,0,236.747979565477,8949.84198146467,1283882.94787641,15.3880260864964,0.00258402527261527,56737.2375862448,-32.6919925287311,5327.32767740972,28380420.1824957,47.1789951962498,0.000794874376914438,5327.25192323008
fullSystemError,10.2501943510844,-7.96081459683052,0.041500439031233,514.020831264327,1.60611656434047,22.6522081732722,1.55255789788702,0,1.60590425547539,3.15956488320192,58.418424742063,1.26792213558845,0.00126773892963117,12161.6947895883,6.51497905855709,514.020831264327,264217.414973669,210.38219745628,0.000527392656493139,514.045129949173
gyroSystemError,5.70797561339618,0,2.06515037808338,471.049525066107,3.5236130682202,1.79694556392529,0.431477431219031,0,3.52314728988997,2.8533449905405,22.3047068953723,2.7906976500488,0.000457480272050818,1658.19925887797,324.199256202055,471.049525066107,221887.655065005,3.21913219047319,0.000521004881356045,571.820029736191
gyroFilterError,100.140457699561,-83.3824468623829,20.7395735503936,8588.24174865026,1645.89862593708,2.6604678281559,-0.344549025653905,0,1645.68105837251,-23002.2082940129,7205254.95121364,45.5610685720243,0.00105268463241523,52377.241503306,3255.81826405572,8588.24174865026,73757896.3332593,10.4366870253355,0.000620539581609343,9184.40926984494
