signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.334248274345,-163.035194439256,-19.5736878510837,31504.5804226351,2108.62129799038,3.42612783555637,0.3052501429819,0,2108.34555308414,29550.7538550432,15229552.6918768,49.9146752886944,0.00163542140164457,440927.714811703,2975.55770609773,31504.5804226351,992538587.606282,37.8742332451651,0.000705812240784526,31643.7613088582
compassFilter,110.292958218062,-137.811539142373,-19.7323529184981,28452.6050853347,2053.62740386349,3.2114457125233,0.346484336407173,0,2053.3588505218,32238.9499379903,13540362.5790539,49.4239274261157,0.0016289929576355,363721.075783434,2999.67769143852,28452.6050853347,809550736.142014,29.1667870620282,0.00110127461187094,28609.3667592035
fullSystem,116.402838650903,-140.235942947006,-19.6508764069638,27990.378928492,2081.6674504763,3.18780396880102,0.318606387953951,0,2081.39523033109,30254.2444441122,13810223.8146889,49.6744619889623,0.00165820291695646,289837.36949992,2987.29177501815,27990.378928492,783461312.56057,18.6281182755817,0.00110996952067947,28148.4279250073
gyroFilter,48.9432518951601,-49.6778374202967,0.08147651153418,27990.378928492,33.6776276476662,32.597075841744,-2.84424391655557,0,33.6732236163275,-555.768437795619,36961.3675700401,5.80343536521768,0.00283459130056054,289837.36949992,2987.29177501815,27990.378928492,783461312.56057,18.6281182755817,0.00110996952067947,28148.4279250073
gyroSystem,103.359628025595,-102.301262385976,-17.5880662818974,5845.89844866094,1948.2395994847,3.18127591419915,0.403219100603749,0,1947.98482773114,34667.2547232351,12071812.3885395,47.5113134239367,0.00181314294257915,44923.6033446088,-12.3859164203474,5845.89844866094,34174528.6720564,41.6789678750331,0.000859338605481551,5845.72043731714
input,102.113165333165,-102.935543529181,-19.6111200824333,25851.3004529506,2036.088894266,3.05073690026692,0.375671022837109,0,2035.82263443937,34507.8264495561,12644004.2241704,49.1977506124719,0.00166481039505338,190774.456961357,2673.70699679161,25851.3004529506,668289735.108725,13.4058609715137,0.00102621766084195,25988.3578771867
compassSystemError,78.1663754866942,-63.3124974659352,0.0374322313497076,17366.2521840196,81.6605335378214,20.1226248631011,0.684435250211051,0,81.6498547705221,504.969902295007,134151.478706677,9.03610845123418,0.00064961037226631,332680.609332549,-5.6903821751143,17366.2521840196,301586714.918966,106.112205515661,0.0007139852807201,17365.6853226971
compassFilterError,73.1082241598107,-48.8498397380038,-0.12123283606469,14084.705766619,80.9172202788516,26.207148028286,2.67942628496416,0,80.9066387148032,1949.92564684001,171548.955894279,8.99562872262653,0.00258262983973951,291872.673129759,18.4296031656805,14084.705766619,198378936.53223,129.203921123231,0.000716347360326428,14084.2573217083
fullSystemError,40.2279133432796,-39.3290764372907,-0.0397563245305099,10548.8616550575,28.6728632505082,18.5197149947842,0.0482038301025217,0,28.6691136933942,7.39950976198379,15221.6885900077,5.35450224192074,0.00074355187685321,219244.798996541,6.04368674533299,10548.8616550575,111278482.217543,124.913209915971,0.000728805482696798,10548.518488925
gyroSystemError,5.70797561339615,0,2.02305380053586,657.087193937681,3.50202026370148,1.82038531902604,0.461804871595334,0,3.50156230368269,3.02587718845192,22.3196325640672,2.75577738279877,0.000465953343920386,5158.34372019989,-307.541091481209,657.087193937681,431763.580436896,13.0675962874318,0.000206103467111982,725.476995243499
gyroFilterError,100.764552439251,-99.87641437922,19.6925965939675,25452.6169133749,1989.48211827248,3.04591503642309,-0.393675791433898,0,1989.22195322498,-34927.1841923167,12052697.9194075,48.7546953004295,0.00164626140967197,137214.578548685,-2993.63400469319,25452.6169133749,647835707.73902,13.1539052656226,0.00110889440384676,25627.2353309684
