signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.425788062445,-162.479142689656,-21.0977418432219,33582.0121045843,1931.53458513758,3.60047610143799,0.361068253467683,0,1931.29281087483,30645.1316237086,13429386.7237197,48.7484104536554,0.000713389159557811,536261.710026595,7828.22678809883,33582.0121045843,1127751536.99245,45.7339053123523,0.000235342516661666,34481.3295233812
compassFilter,116.664183316495,-151.543687690964,-21.2722087552962,32375.6094632849,1915.63808928944,3.54550812919548,0.379150378986529,0,1915.39830482464,31783.3845511701,13007585.3107379,48.6611258619601,0.00068942672743577,500523.515626828,7892.96198890304,32375.6094632849,1048180088.11915,41.4830248618528,0.000233015881169246,33322.8649955837
fullSystem,120.613289168438,-153.568606614656,-21.0299195686785,31563.1791888732,1926.87104696978,3.48386676347802,0.362646846851397,0,1926.62985645195,30667.7090883992,12931774.110549,48.6712170950865,0.000726003001027268,448644.380446324,7803.06162348751,31563.1791888732,996234280.50892,31.862715807083,0.000239034514373727,32512.4544895038
gyroFilter,50.7754455635684,-51.1061972251081,0.242289186617615,31563.1791888732,16.6261223818192,46.1124041207495,-1.21413012565335,0,16.624041254972,-82.2943742252882,12743.5662538033,4.08445165290566,0.000875801990666059,448644.380446324,7803.06162348751,31563.1791888732,996234280.50892,31.862715807083,0.000239034514373727,32512.4544895038
gyroSystem,103.468639568114,-102.084343943858,-18.9536639323074,4006.21275482042,1772.79367135975,3.43181338501794,0.472612591221761,0,1772.57176703238,35270.4523319112,10782794.2707052,46.1715620646651,0.000780038924261093,25901.48694183,-89.9003654154599,4006.21275482042,16049740.6368858,34.6688370819922,0.000673513721569027,4007.09597585997
input,102.790749445856,-102.531281447091,-20.93703622995,26989.2472430461,1859.57974116131,3.27198758548111,0.441318359685585,0,1859.34697363832,35382.8374405136,11311821.143816,47.934397458741,0.000739991961296441,211237.976700862,7032.67585839664,26989.2472430461,728419466.746273,10.6966015876085,0.000605230907442659,27889.6469092159
compassSystemError,80.1125715612771,-63.0482626802247,-0.160705613271958,19036.4379771948,72.0646865804705,19.4525069022601,0.49897474531059,0,72.0556660914756,305.197358860411,100997.785743192,8.49008200111238,0.000873106699153359,401836.845394527,59.6291297979632,19036.4379771948,362385970.859583,122.163229501952,0.000603799514529185,19035.935615686
compassFilterError,72.4696031886381,-52.3851138686628,-0.33517252534611,17529.4177729351,69.8849826156602,21.7653310760226,1.15712726010063,0,69.8762349648133,675.888986536965,106273.325493843,8.36591749819229,0.000917036292287066,380745.354574587,124.364330602144,17529.4177729351,307280487.458091,130.088874294945,0.000728664727414702,17529.3103477399
fullSystemError,53.2440672770959,-51.3736669270944,-0.0928833387284937,15408.7187732889,41.1311363360126,19.0640436781919,-0.126000133704664,0,41.1259878648228,-33.2311614582982,32243.9107544498,6.41362730281672,0.000906942528100529,328624.440668514,34.4639651866847,15408.7187732889,237428614.234305,124.028962191071,0.000608045633527746,15408.2750932292
gyroSystemError,5.7079756133963,0,1.98337229764253,948.538323984738,3.63441536315836,1.78840208812992,0.496496810592879,0,3.63396043571273,3.43943221743128,23.6170450281367,2.75095003712691,0.000489471036804151,2119.69160464101,-735.921799904211,948.538323984738,899724.952067775,4.61849210122782,0.000219110494519647,1200.52052622248
gyroFilterError,100.973546404995,-100.720555672433,21.1793254165676,27285.803521077,1836.21905958314,3.29778869413692,-0.45696255559001,0,1835.98921616599,-35948.9163602849,11116372.1316717,47.796998245359,0.00070194785682577,84777.85100747,-7858.49802371633,27285.803521077,744515073.79082,10.7621852511988,0.000234487549682085,28394.0920932707
