time,compassSystem,compassFilter,fullSystem,gyroFilter,gyroSystem,input,compassSystemError,compassFilterError,fullSystemError,gyroSystemError,gyroFilterError
0,0,0,0.328862545277237,0.328862545277237,0.328862545277237,0.328862545277237,-0.328862545277237,-0.328862545277237,0,0,0
1.56047108655985e-05,8.12953340322674e-10,1.32631530305277e-14,0.967872386109732,0.967872386109719,0.967895428030133,0.967893298059645,-0.967893297246692,-0.967893298059632,-2.09119499132715e-05,2.12997048765207e-06,-2.09119499264832e-05
2.77631336478352e-05,2.13776053427056e-09,5.81571288472457e-14,0.490340029088951,0.490340029088893,0.490402914883355,0.490399125344682,-0.490399123206921,-0.490399125344624,-5.90962557305841e-05,3.78953867352649e-06,-5.90962557887598e-05
3.99215564300719e-05,4.22163097409286e-09,1.60548408195932e-13,-0.583964376349111,-0.583964376349272,-0.583877857718713,-0.583883306825572,0.583883311047203,0.583883306825733,-8.10695235389236e-05,5.44910685940092e-06,-8.10695236994619e-05
5.05070764545034e-05,6.7806005988999e-09,3.1531875455247e-13,1.17031716943165,1.17031716943134,1.17044979473382,1.17044290075268,-1.17044289397208,-1.17044290075237,-0.000125731321029887,6.89398113107309e-06,-0.00012573132134519
6.10925964789349e-05,9.72334223539866e-09,5.5346815459695e-13,1.85254845829846,1.85254845829791,1.85266342090178,1.85265508204637,-1.85265507232303,-1.85265508204582,-0.000106623747912815,8.33885540285628e-06,-0.000106623748466372
7.33770991211552e-05,1.3638779994464e-08,9.3698655274013e-13,2.59407314023951,2.59407314023857,2.59424482362714,2.59423480799423,-2.59423479435545,-2.5942348079933,-0.000161667754722483,1.00156329034817e-05,-0.000161667755659511
8.72465382137598e-05,1.97906114928545e-08,1.56271153883362e-12,2.41604110111449,2.41604110111292,2.41623111542755,2.41621920668069,-2.41621918689008,-2.41621920667913,-0.00017810556620601,1.1908746861522e-05,-0.00017810556776876
9.99674564082778e-05,2.57738118780306e-08,2.34638058294749e-12,2.24045618935428,2.24045618935193,2.24065663305109,2.24064298795803,-2.24064296218422,-2.24064298795569,-0.000186798603757588,1.36450930559029e-05,-0.000186798606104155
0.000112682494950941,3.09860474842845e-08,3.32764952753467e-12,0.0199071412267334,0.0199071412234057,0.0200662237675607,0.0200508431308551,-0.0200508121448077,-0.0200508431275275,-0.000143701904121749,1.53806367055274e-05,-0.0001437019074494
0.000120911332117925,3.42022512166663e-08,4.05272569142738e-12,0.682400647617924,0.682400647613872,0.682587753137524,0.6825712493028,-0.682571215100549,-0.682571249298748,-0.000170601684875926,1.65038347234026e-05,-0.000170601688928684
0.00012914016928491,3.80045613796303e-08,4.85542437949131e-12,1.81248957967128,1.81248957966642,1.81271009367261,1.81269246663987,-1.81269242863531,-1.81269246663501,-0.000202886968589944,1.76270327412187e-05,-0.000202886973445393
0.000136514467225224,4.19681246366897e-08,5.65253053174902e-12,0.648125282372181,0.648125282366528,0.648372222748906,0.648353589158778,-0.648353547190654,-0.648353589153126,-0.000228306786597687,1.8633590127326e-05,-0.000228306792250166
0.000146295362931661,4.7898588625971e-08,6.84091276560811e-12,1.43920951876047,1.43920951875363,1.43947342653426,1.43945345789734,-1.43945340999875,-1.4394534578905,-0.000243939136871596,1.99686369204422e-05,-0.000243939143712568
0.000156529483293167,5.45954328220742e-08,8.25799196943847e-12,-1.33940499930994,-1.3394049993182,-1.33910556573397,-1.33912693128075,1.33912698587618,1.339126931289,-0.000278068029197609,2.13655467717899e-05,-0.00027806803745567
0.00016520272622921,6.08221705301954e-08,9.61064545265298e-12,1.29784720425217,1.29784720424256,1.29818387353574,1.29816132413163,-1.29816126330946,-1.29816132412202,-0.000314119879458952,2.25494041110608e-05,-0.000314119889069486
0.000172236785833439,6.64603030342784e-08,1.08212201193147e-11,1.19841321985674,1.19841321984592,1.19878094615056,1.19875743663001,-1.19875737016971,-1.19875743661919,-0.000344216773273232,2.35095205460834e-05,-0.000344216784094353
0.000179270845437669,7.25924440095007e-08,1.21440197469192e-11,1.51791137033279,1.51791137032065,1.51829420613331,1.51826973649633,-1.51826966390389,-1.51826973648419,-0.000358366163542234,2.44696369811059e-05,-0.000358366175686298
0.000186298428988841,7.88972532449571e-08,1.35839588713591e-11,0.756423770006817,0.756423769993233,0.756821511120203,0.756796082250738,-0.756796003353485,-0.756796082237154,-0.000372312243920869,2.5428869464883e-05,-0.000372312257504781
0.00019336461547322,8.57104470361945e-08,1.51565301779553e-11,1.134666241583,1.13466624156785,1.13511078686816,1.13508439349709,-1.13508430778665,-1.13508439348194,-0.000418151914091114,2.63933710695774e-05,-0.000418151929247657
0.000199455489008097,9.21162684439927e-08,1.66214451197145e-11,2.04877141217622,2.0487714121596,2.04923991415922,2.04921268941223,-2.04921259729596,-2.04921268939561,-0.000441277236010951,2.7224746991017e-05,-0.000441277252632322
0.000206584566700518,9.98987104493619e-08,1.84728986673359e-11,-1.52688699697753,-1.526886996996,-1.52639713281628,-1.52642533064923,1.52642543054794,1.5264253306677,-0.000461666328297028,2.81978329532695e-05,-0.000461666346770029
0.000214159344408487,1.08532634740554e-07,2.06090943673169e-11,0.220725295647297,0.220725295626688,0.221208681869953,0.221179450115057,-0.221179341582423,-0.221179450094448,-0.000454154467760398,2.92317548956922e-05,-0.000454154488369496
0.000220682551253145,1.15946611897956e-07,2.25897415548944e-11,3.39284414788643,3.39284414786384,3.39334681832696,3.39331669618466,-3.39331658023805,-3.39331669616207,-0.000472548298225739,3.01221423040232e-05,-0.000472548320815669
