compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
-3.72529029846191e-12,0,-3.72529029846191e-12,0,3.72529029846191e-12,2.3283064365387e-13,-6.98491930961609e-13,-5.82076609134674e-14,0,3.72529029846191e-12
-0.0014232021830976,-0.00144345857203007,-0.00140214227512479,4.13162908516824e-05,-0.00121759605780244,-1.15945264697075e-05,-3.18509151693434e-05,9.4653759006178e-06,0.0001940116006881,0.00145292394980788
-0.00296514550596476,-0.0030068607442081,-0.00298112713545561,2.57336117792875e-05,-0.00259655525162816,3.55668670963496e-05,-6.14837533794343e-06,1.95852356409887e-05,0.000404157121200114,0.00302644598484039
-0.00446333654597402,-0.00452518883347511,-0.00450750896334648,1.76798750180751e-05,-0.00392877864092588,7.37016987986863e-05,1.18494138587266e-05,2.95292895461898e-05,0.000608259599655867,0.00455471812933683
-0.00597462495788932,-0.00605596143752337,-0.00598918761685491,6.67738125193864e-05,-0.0052147895693779,5.42297686915845e-05,-2.71067100111395e-05,3.9667101460509e-05,0.000814065155107528,0.00609562852978706
-0.00753612210229039,-0.00763685113191605,-0.00752803639322519,0.000108814743580297,-0.00655158370733261,4.2103738989681e-05,-5.86252908688039e-05,5.01894542539958e-05,0.0010266421418637,0.00768704058974981
-0.00909432995691896,-0.00921364410594106,-0.00908553289249539,0.000128111210418865,-0.0079075356349349,5.18354375381023e-05,-6.74787180032581e-05,6.06324964755913e-05,0.00123862975928932,0.00927427660673857
-0.0106599861457944,-0.0107971347570419,-0.0107089610397816,8.81737093441188e-05,-0.0093285537995398,0.000120044578565285,-1.71040191780776e-05,7.10696887836093e-05,0.00145147693296894,0.0108682044446468
-0.0122320934124291,-0.0123865984082222,-0.0122600881382823,0.000126510287867859,-0.010676545958966,0.000109557511983439,-4.49474945198745e-05,8.15627926931484e-05,0.00166510497010313,0.0124681612104177
-0.0138169290870428,-0.0139886489957571,-0.0138051956146955,0.000183453392935917,-0.0120169390253723,8.03692636545748e-05,-9.13506469223648e-05,9.21027471777052e-05,0.00188035932485946,0.0140807517506182
-0.0154149245917797,-0.0156025942005217,-0.0154205591715872,0.00018203502218239,-0.0134258821345866,0.000107923310250044,-7.97462912742048e-05,0.000102288729220163,0.00209696577023715,0.0157048829309642
-0.0170193501934409,-0.0172213148288429,-0.017047417268157,0.000173897557891905,-0.0148456706665456,0.00014029044425115,-6.16741883568466e-05,0.00011222336924402,0.00231396995857358,0.0173335382044315
-0.0186260599903762,-0.0188407479412854,-0.0186389839053154,0.000201764035504311,-0.0162301870770752,0.000135135510354303,-7.95524478890002e-05,0.000122211588459322,0.00253100841469131,0.0189629595354199
-0.0202502990849316,-0.0204759224168956,-0.0202626792117953,0.000213243203237653,-0.0176450861394405,0.000144868411356583,-8.07549238670617e-05,0.000132488279443351,0.00275008135149255,0.0206084107011557
-0.0218962003476918,-0.0221319466382265,-0.0218611393235624,0.000270807323977351,-0.0190320690535009,0.000107747312868014,-0.00012799898465164,0.000142808341173804,0.00297187860496342,0.0222747549824417
-0.0235436169467866,-0.0237868193350732,-0.0235122052542865,0.000274614074500278,-0.0204716878719628,0.000121452593710274,-0.000121749785728753,0.000152864289164427,0.00319338167249225,0.0239396836273372
-0.0252195365577936,-0.0254680346138775,-0.0252057645581663,0.000262270054547116,-0.0219505956694484,0.000149580493743997,-9.89175743889064e-05,0.0001633524797071,0.00341852137213573,0.0256313870996237
-0.0268839539214969,-0.0271359206140041,-0.0267990437485278,0.000336876866640523,-0.0233310768939555,8.90806284442078e-05,-0.000162886067759246,0.000173990800249157,0.00364195765391924,0.0273099114224315
-0.0285806804671884,-0.0288354779742658,-0.0284495464488864,0.000385931526077911,-0.0247647804245353,5.37454548757523e-05,-0.000201052046846598,0.000184879479289521,0.0038696455003228,0.0290203574560583
-0.0302665304020047,-0.0305229820907116,-0.030135543461889,0.000387438621371985,-0.0262356396503747,6.48098774763639e-05,-0.000191641796845943,0.000195796822357806,0.00409570062928833,0.030718778911978
-0.0319496304243803,-0.0322069175988436,-0.0317864609211683,0.000420456680469215,-0.0276718742027879,4.35198355007742e-05,-0.000213767341105267,0.000206689338418073,0.00432127604726702,0.0324136069342494
