compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
0,3.69572450244237e-12,0,1.84786225122119e-12,-3.69572450244237e-12,0,0,0,2.30982781402648e-13,7.39144900488475e-12
-0.00051451774151434,-0.000523784548960744,-0.000540368355041932,-1.65838023854627e-05,-0.000472546189225146,2.86363342422105e-05,1.93695267958064e-05,2.78572013716228e-06,7.06078946158024e-05,0.000526570273371088
-0.00102319592048251,-0.0010420467375615,-0.00105607358088332,-1.40268451696824e-05,-0.000921106087930855,3.83820669311616e-05,1.9531249852171e-05,5.5044043360145e-06,0.00014047190525739,0.00104755114224399
-0.00165692379786855,-0.00168816156921879,-0.00169770578513779,-9.54422515831769e-06,-0.00147898891748535,4.96363352304177e-05,1.83985712716267e-05,8.85434565134346e-06,0.000227571218847371,0.00169701590978851
-0.00222985923571128,-0.00227274317368274,-0.00227980864130788,-7.06547501659583e-06,-0.00198525143417692,6.17739112515535e-05,1.88899714322317e-05,1.18244964156359e-05,0.000306381715788683,0.00228456767009837
-0.00280013843993878,-0.00285479700976303,-0.00284366759782036,1.112941563839e-05,-0.00247360305446717,5.83222745695994e-05,3.66368811459295e-06,1.47931073909618e-05,0.000384857652187791,0.00286959013014677
-0.00321509860204681,-0.00327873457637098,-0.00324384580617623,3.48887738904783e-05,-0.00281866242192567,4.55666717792314e-05,-1.80693006970816e-05,1.68194700173834e-05,0.00044200285490314,0.0032955540532601
-0.00360127525692362,-0.00367310857363341,-0.00361069868363085,6.24098936982808e-05,-0.00313421373536426,2.80849229071348e-05,-4.37483956505145e-05,1.86614970083437e-05,0.000495146445621411,0.0036917700753769
-0.00404374773562368,-0.00412446052752553,-0.00405261089419207,7.18496314856032e-05,-0.00351743068959978,2.96356803220179e-05,-5.10771115798326e-05,2.07725211184302e-05,0.000555952730503613,0.00414523305297489
-0.00447884448877876,-0.00456805508731613,-0.00448977444986148,7.82806337589309e-05,-0.00389688520780986,3.37093092855953e-05,-5.55012984910891e-05,2.27793361051544e-05,0.000615668579629282,0.00459083443367115
-0.00494976863191123,-0.00504721433759504,-0.00496263100603034,8.45833334125697e-05,-0.00430738120265896,3.76244175380894e-05,-5.9821289993586e-05,2.47620431880008e-05,0.000680011851179029,0.0050719763773183
-0.00536530965288717,-0.00546941058414559,-0.0053952469135679,7.41636724255624e-05,-0.00468519357373081,5.6500515220539e-05,-4.76004141900274e-05,2.65632566475284e-05,0.000736616601768349,0.00549597383683754
-0.00578917389262527,-0.00589912889953998,-0.00585042673074419,4.87021706436598e-05,-0.00508460836736337,8.95606963673518e-05,-2.03943160909509e-05,2.83078547836917e-05,0.000794126220705313,0.00592743675963628
-0.00620587163286964,-0.00632006222463494,-0.0062744890280541,4.55731965808405e-05,-0.0054539997511292,9.86459772176449e-05,-1.55446090040699e-05,3.00285846461766e-05,0.000850517865887562,0.00635009081405957
-0.0066085249067299,-0.00672590344708176,-0.00669275918265893,3.31442598031745e-05,-0.0058196138956451,0.000115956765569983,-1.42177016222997e-06,3.17224892944704e-05,0.00090486777919559,0.00675762593487485
-0.007017818968817,-0.00713743456077599,-0.00711422471610445,2.32098437476134e-05,-0.00618753288613839,0.00012976524978137,1.01496541266522e-05,3.33594994261812e-05,0.000960051333152926,0.00717079406234598
-0.00738492786019508,-0.00750521504660211,-0.00748477576278327,2.04392773513165e-05,-0.00651021061524276,0.000134599501348381,1.43123140174245e-05,3.4751592458691e-05,0.00100931674583874,0.00753996663519906
-0.00776131146787001,-0.00788121377967948,-0.00784651037409074,3.47034120562649e-05,-0.00682295761847248,0.000121307447515724,1.4051255430021e-06,3.61085392125374e-05,0.00105966129645129,0.00791732233113772
-0.00816155582045515,-0.00828089433286103,-0.00825439797832616,2.64963610023851e-05,-0.007178868976466,0.000130396538657979,1.10580216324519e-05,3.75543823100175e-05,0.00111308338449499,0.00831844872011552
-0.00849955628204736,-0.00861577778899421,-0.00859158102142078,2.41967684973682e-05,-0.00747249632083353,0.000130543325443767,1.43218194208448e-05,3.85185855560531e-05,0.0011576032880435,0.00865429637414063
-0.00883725284236587,-0.00894940390606366,-0.00892589907420592,2.35048309338116e-05,-0.00776353369777401,0.000128219731517934,1.60686655103096e-05,3.95734979213734e-05,0.00120193888303927,0.00898897740805137
-0.00923950022773906,-0.00934768878182189,-0.00934301578764996,4.67299140014109e-06,-0.00812901868780572,0.00014447409378749,3.62855360089313e-05,4.09585266240919e-05,0.0012549556300251,0.0093886473101549
-0.00967045240510728,-0.00977514619525108,-0.00975935237615236,1.57938172508563e-05,-0.00848994976730042,0.000131433959939473,2.67401762631914e-05,4.25339922671016e-05,0.00131193660606172,0.00981768018137368
-0.0100987534378729,-0.0101984566288246,-0.010186584241363,1.18723865376697e-05,-0.00886238122262829,0.000131940477923121,3.22372828137189e-05,4.41096702139649e-05,0.00136831269663249,0.0102425663000239
-0.0105085760310647,-0.0106026207204051,-0.0105823497084664,2.02710100907892e-05,-0.00920619639856297,0.000119887218008646,2.58425245105865e-05,4.61135348576222e-05,0.00142226685074136,0.010648734261474
-0.0109369755493447,-0.011025902441895,-0.0110034785373876,2.24239054313373e-05,-0.00957310278826053,0.000114945124045739,2.60182321884684e-05,4.84421359884898e-05,0.00147881788489897,0.0110743445813626
-0.011371598155829,-0.011456302954771,-0.0114125904963455,4.37124584254528e-05,-0.00992717827662885,9.19652826153666e-05,7.26048546355395e-06,5.09729425996536e-05,0.00153638516707043,0.0115072758968121
-0.0117763448654423,-0.0118576626566845,-0.0118076040387331,5.00586137936879e-05,-0.010270958795907,8.46004814298968e-05,3.28268478846266e-06,5.33412976591217e-05,0.00158998654833773,0.0119110039538807
-0.0122057754871628,-0.0122853911625931,-0.0122355328991063,4.98582560953403e-05,-0.0106441991252174,8.54955740953936e-05,5.87989999321363e-06,5.57381550229654e-05,0.0016470719385238,0.0123411293182197
