compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
1.45519152283669e-11,1.45519152283669e-11,7.27595761418343e-12,-1.81898940354586e-12,0,-7.105427357601e-14,-1.81898940354586e-12,1.13686837721616e-13,-9.09494701772928e-13,1.45519152283669e-11
-0.000138640389195643,-0.000140112912049517,-0.000139830000989605,2.82916516880505e-07,-0.000123176687338855,3.13005133989464e-06,1.65753590408713e-06,1.94045276202814e-06,1.85937406058656e-05,0.000142053359013516
-0.000325185174006037,-0.000328729802276939,-0.000323084677802399,5.64510992262512e-06,-0.00028402066527633,2.46147965299315e-06,-1.08313361124601e-06,4.56197835774219e-06,4.36260033893632e-05,0.000333291769493371
-0.000555795413674787,-0.000562008324777707,-0.000552001896721777,1.00064080470474e-05,-0.000485225798911415,4.01753896994705e-06,-2.19535832002293e-06,7.81105109126656e-06,7.45871666367748e-05,0.000569819378142711
-0.000821736379293725,-0.000831124874821398,-0.000814595048723277,1.65298424690263e-05,-0.000715853871952277,4.4237146425985e-06,-4.96479151479434e-06,1.15650584575633e-05,0.000110306235910684,0.000842689965793397
-0.00112145407183561,-0.00113450085336808,-0.0011107818572782,2.37189797189785e-05,-0.000976010218437295,5.13014799707889e-06,-7.91662569099572e-06,1.58023548237907e-05,0.000150573994687875,0.00115030319284415
-0.00145812921982724,-0.00147558490425581,-0.00143934604420792,3.6238860047888e-05,-0.00126407401694451,1.79832886715303e-06,-1.56573423737427e-05,2.05815191520742e-05,0.000195853552213521,0.00149616642738692
-0.00181530449481215,-0.00183773629396455,-0.00178814933315152,4.9586953537073e-05,-0.00156987924856367,-1.49802389159959e-06,-2.39298260567011e-05,2.565712179603e-05,0.000243927230258123,0.00186339342326391
-0.00218654319178313,-0.00221441977919312,-0.00215010948886629,6.43103012407664e-05,-0.00188712343515363,-5.49241514136156e-06,-3.33689913531998e-05,3.09413048853457e-05,0.000293927345410339,0.00224536111636553
-0.0025804103424889,-0.00261424393102061,-0.00253723422792973,7.70097085478483e-05,-0.00222679058788344,-6.63131510236781e-06,-4.04648762923898e-05,3.65448352113162e-05,0.000346988449564378,0.00265078875236213
-0.00299474236817332,-0.00303518377768341,-0.00294993510760833,8.52486700750887e-05,-0.00258953300362919,-2.40182657762489e-06,-4.28432231274201e-05,4.24054437644372e-05,0.00040280754728883,0.00307758920826018
-0.00343514844280435,-0.00348288781970041,-0.00338443701912183,9.84507860266604e-05,-0.00297090841922909,-2.08486403607822e-06,-4.98242243338609e-05,4.86265630570415e-05,0.00046215513793868,0.00353151436866028
-0.00388799615029711,-0.00394360158679774,-0.00383216352201998,0.000111438062958769,-0.00336397234059405,-8.18865089513565e-07,-5.64243164262734e-05,5.50137460777478e-05,0.000523204942510347,0.0039986153569771
-0.00435007194755599,-0.00441400922136381,-0.00429124458605656,0.000122764613479376,-0.00376724429952446,2.68900311084508e-06,-6.124826722953e-05,6.15163471593405e-05,0.000585516640057904,0.00447552556579467
-0.00481483906332869,-0.00488746436894871,-0.00475470917444909,0.000132755185404676,-0.00417454451235244,7.9139481385937e-06,-6.47113520244602e-05,6.80438322433474e-05,0.00064820852730918,0.0049555082077859
-0.00529365976399276,-0.00537540972436545,-0.00523320319189224,0.000142206507007359,-0.00459515213151462,1.42904301583258e-05,-6.7459524871083e-05,7.47469844100124e-05,0.000712798061613285,0.00545015670650173
-0.00578673782001715,-0.00587802040536189,-0.00572720265336102,0.000150817752000876,-0.00502952641545562,2.21090508034649e-05,-6.9173544034129e-05,8.16442077393731e-05,0.000779320469519007,0.00595966465334641
-0.00629667603061534,-0.00639788094849791,-0.00623852160060778,0.000159359373355983,-0.00547917446965585,3.06249259551805e-05,-7.05799939169083e-05,8.87793764832168e-05,0.000848126494020107,0.0064866603424889
-0.00681698732660152,-0.00692833581706509,-0.00675905131356558,0.000169284479852649,-0.00593677015422145,3.81167606064992e-05,-7.32316912035458e-05,9.60527876259221e-05,0.000918333954359696,0.00702438859298127
-0.00735979829914868,-0.00748157929774607,-0.00730274645320605,0.000178832824531128,-0.00641482599894516,4.65843388042231e-05,-7.51966435927898e-05,0.00010363618264364,0.000991556664303062,0.00758521548414137
-0.00791754316014703,-0.00804995358339511,-0.00786006732960232,0.000189886251973803,-0.0069047132783453,5.3948490744915e-05,-7.84619460318936e-05,0.000111424311171504,0.00106677837538882,0.00816137791844085
-0.00851540714938892,-0.0086588915946777,-0.00846017770527396,0.000198713898498681,-0.00743257655267371,6.45473441522881e-05,-7.89371242717607e-05,0.000119776772294244,0.00114737791591324,0.00877866838709451
-0.00913832926744362,-0.00929317351983627,-0.00908515350602102,0.000208020030186162,-0.00798229891370283,7.53025002495633e-05,-7.95417508925311e-05,0.000128478275314592,0.00123133284796495,0.00942165180458687
-0.00979002566600684,-0.00995649758260697,-0.00973374774912372,0.000222749844397185,-0.00855219949153252,8.13040679759069e-05,-8.5167837823974e-05,0.000137582006004777,0.00131913024324604,0.0100940796110081
-0.0104734443011694,-0.0106518839602359,-0.0104184778683702,0.000233406104598544,-0.00915443438861985,9.21587347164632e-05,-8.62809429236222e-05,0.000147125161447548,0.00141116866871016,0.0107990091710235
-0.0111845276915119,-0.0113752481920528,-0.0111259263940156,0.000249321788942325,-0.00977607351524057,9.84520445541648e-05,-9.22684394026874e-05,0.00015705334658378,0.00150690623831906,0.0115323015343165
-0.0119313342656824,-0.0121348061729805,-0.0118664335313952,0.000268372639766312,-0.0104264810215682,0.000102578547512167,-0.000100893365015509,0.000167479276001359,0.00160743180549616,0.0123022854531882
-0.0127107622392941,-0.0129273137645214,-0.012645103444811,0.000282210312434472,-0.0111111464866553,0.000112671483350368,-0.000103880038295756,0.000178330283006289,0.00171228722683736,0.013105644058669
-0.0135883431430557,-0.0138189665813115,-0.0135186439219979,0.000300322639304795,-0.0118789045445737,0.000120810460686016,-0.000109812972368672,0.000190509670574102,0.00183024907983054,0.0140094762609806
