signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,104.339935100196,-163.012923558068,-10.8471155390883,111209.482435866,1115.59974297821,6.99192782123093,-0.953785755837982,0,1115.5287263799,-35536.2805529102,8700785.32136278,35.1167857569314,0.00101593568767067,1220853.05430875,19490.2222236573,111209.482435866,12367548983.6532,22.1030485458215,0.000470246946212224,112902.719578054
compassFilter,104.321347718305,-162.778902099442,-10.868260843923,110850.355430761,1113.70376568255,6.98666346236197,-0.954635931889085,0,1113.63286977793,-35477.3227085216,8664707.49772474,35.096324074602,0.00101244936301948,1216739.43659838,19528.2163511035,110850.355430761,12287801299.126,21.9929126434203,0.000469424536421504,112555.59254645
fullSystem,107.195413008244,-164.433299962971,-10.79062878921,109956.999784495,1116.21558639572,6.97468008724087,-0.962284738838162,0,1116.14453059418,-35882.6287160003,8688907.28642435,35.1081500546627,0.00102395037861836,1194049.75518063,19388.726180414,109956.999784495,12090541801.6074,21.3497228842247,0.000467886020273215,111651.599467978
gyroFilter,50.8219098191742,-51.2622684365516,0.0776320547129627,109956.999784495,3.56527006966648,208.416567868872,0.247159241672502,0,3.56504311250373,1.66369623330616,2648.87712077786,1.88972745347648,0.00223231657869502,1194049.75518063,19388.726180414,109956.999784495,12090541801.6074,21.3497228842247,0.000467886020273215,111651.599467978
gyroSystem,102.886000785383,-102.429016894944,-10.2907815922128,3273.37431244011,1015.80779655705,5.53157825724045,-0.664979210419904,0,1015.74313249208,-21527.019787603,5707117.97679392,33.4909438247224,0.00107160352516406,37969.0820052305,-139.490170689374,3273.37431244011,10714979.3893428,56.6698083091957,0.000964146458505635,3276.29300282017
input,102.634322171575,-102.791554504637,-10.5618740199172,78306.7842886348,1034.44858692938,5.43220714632443,-0.67925159046696,0,1034.38273623316,-22597.0922920455,5812177.24345547,33.8516752767979,0.00106753199613989,462183.300050287,18490.5949756489,78306.7842886348,6131952465.62679,5.14367275617415,0.00045761353446896,80459.054112886
error,74.3427269979743,-63.1551232485624,-0.228754769292868,71919.0222155995,65.0621211328237,23.5989881631907,0.03660548913118,0,65.0579794229037,19.2086600494484,99883.6775630829,8.06909587050357,0.00154585772526517,1022817.83100134,411.029206075388,71919.0222155995,5172345756.4479,54.1934320161007,0.00113950202371185,71919.0521781446
