compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
7.09579104468936e-12,-1.41915820893787e-11,-7.09579104468936e-12,0,-7.09579104468936e-12,2.4946140391486e-13,-3.54789552234468e-12,2.21743470146543e-13,-4.43486940293085e-13,-7.09579104468936e-12
-8.82635513941447e-05,-9.02409709635235e-05,-8.48238028231121e-05,5.41714330514272e-06,-7.42617604278383e-05,-2.11150050052397e-06,-4.08889104922612e-06,1.32825314289048e-06,1.18902942077035e-05,9.15691824186416e-05
-0.000273442892801194,-0.000279159772963751,-0.00026619030606179,1.29694651280131e-05,-0.00023351829676401,-3.1396489690191e-06,-8.85652644293649e-06,4.11293846333311e-06,3.6784941774039e-05,0.000283272685039611
-0.000483833374012084,-0.000492897054978779,-0.000475697368383408,1.71996865953718e-05,-0.000418016009387516,-8.60389804334513e-07,-9.92402966533388e-06,7.27565892572914e-06,6.49569933080957e-05,0.000500172695943287
-0.000716512763784045,-0.000728418834152676,-0.000704186402616047,2.42324421803157e-05,-0.000618972813799268,-1.53993835694911e-06,-1.34460220024699e-05,1.07864232822543e-05,9.59999912551471e-05,0.000739205266748156
-0.000964830092021397,-0.000979195251351311,-0.000944146776483172,3.50484979294595e-05,-0.000829652618794214,-6.16015069508215e-06,-2.05252798540252e-05,1.45232212907147e-05,0.000129017363790245,0.000993718448139372
-0.00123073430288406,-0.00124747133680752,-0.00120014328332174,4.73280623555183e-05,-0.00105434923654511,-1.20865530473003e-05,-2.88235839633715e-05,1.85044732920471e-05,0.000164298500777,0.00126597579746019
-0.00152015343308449,-0.00153950739474524,-0.00148066406448682,5.88433107449895e-05,-0.00130081857244174,-1.66528018113847e-05,-3.60067206479254e-05,2.28365910949097e-05,0.000202682071054975,0.00156234397065072
-0.00182414694201379,-0.00184635665445101,-0.00177972608378955,6.66305600177674e-05,-0.00156412467360497,-1.70147984283089e-05,-3.92245075532368e-05,2.74060551254522e-05,0.000243007458657736,0.00187376272110712
-0.00216404837511835,-0.00218986025878361,-0.00211404762807347,7.58126307101477e-05,-0.00185841855548677,-1.74650165995228e-05,-4.32768747920082e-05,3.25357572486003e-05,0.000288164792582393,0.00222239600051017
-0.00255703326492083,-0.0025875293144158,-0.00249773388817197,8.97954510790961e-05,-0.002195760146493,-2.08332792611881e-05,-5.1329346994559e-05,3.84661040845371e-05,0.000340439824476129,0.00262599542737007
-0.00295998969957942,-0.00299525297823406,-0.00289325638186364,0.000101996592822529,-0.00254379303682418,-2.22165443258183e-05,-5.74798083731106e-05,4.45167869994683e-05,0.000393980136584668,0.00303976976445743
-0.00338410698941776,-0.0034244691545055,-0.00330794364923523,0.000116525507044225,-0.00290850026266915,-2.53159202457893e-05,-6.56781061774208e-05,5.08473960993191e-05,0.000450290782111032,0.00347531655005046
-0.0038326861177172,-0.0038785356992767,-0.00374349760157721,0.000135038120760804,-0.00329119658186322,-3.16679196908981e-05,-7.75174973976044e-05,5.75206275763256e-05,0.000509821608041724,0.00393605630312647
-0.00430962193579901,-0.00436154246330261,-0.00421160682326271,0.000149935640039898,-0.00370309719727153,-3.33928618125529e-05,-8.53133911178226e-05,6.46222470372561e-05,0.000573131880678591,0.00442616469093731
-0.00480430364608765,-0.00486274243110702,-0.00469672877873693,0.000166013643500351,-0.00412991773514521,-3.55540413043595e-05,-9.39927871028582e-05,7.20208580605686e-05,0.000638831880475794,0.00493476325557345
-0.00533701301330612,-0.0054030091989608,-0.0052149427930514,0.000188066386395977,-0.00458529512087504,-4.20563959328103e-05,-0.000108052554229895,8.00138299486467e-05,0.000709661518090538,0.00548302299919583
-0.00590881943702698,-0.00598354430425735,-0.00577412264687674,0.000209421673346133,-0.00507696582447915,-4.60801326802799e-05,-0.000120804985719068,8.86166890683983e-05,0.000785773480311036,0.00607216097059704
-0.00651886233971232,-0.0066035348318872,-0.00637251431033725,0.000231020539289429,-0.00560327147444089,-4.8561278741718e-05,-0.000133233769308953,9.77867684282717e-05,0.000867029599224528,0.00670132159477189
-0.00714749918807121,-0.00724300036827723,-0.00698862998968079,0.000254370371500651,-0.00614507255100069,-5.16365040259968e-05,-0.00014713765609832,0.000107232720945917,0.00095079016339566,0.00735023309077535
-0.00780675100428717,-0.00791432604193688,-0.00763436892202922,0.000279957119907652,-0.00671280909861837,-5.52718535791861e-05,-0.000162846875332651,0.000117110244020642,0.00103867006488144,0.00803143626167661
-0.00848392292147591,-0.00860443390551067,-0.00829662853053638,0.000307805387391931,-0.00729490440516245,-6.00944247396131e-05,-0.000180605398047538,0.000127199990231366,0.00112892408810911,0.00873163387888954
-0.0091839075869038,-0.00931821381761914,-0.00898372310967673,0.000334490709716365,-0.00789910153264091,-6.25896207167811e-05,-0.000196895847717921,0.00013759485723096,0.00122221643326893,0.00945580865655627
-0.00991121959118616,-0.0100601274626596,-0.00970220182623182,0.000357925609818527,-0.0085314210823604,-6.06517693709715e-05,-0.000209559588914826,0.000148366023232007,0.00131914676433163,0.0102084934498583
-0.0106752474676995,-0.0108393047749996,-0.0104550699038165,0.000384234857878515,-0.00919378805018607,-6.05435655286003e-05,-0.000224600881338119,0.000159633980420906,0.00142091584037102,0.010998938750653
-0.0114661017769859,-0.0116451083762305,-0.011236103028059,0.000409005373893749,-0.00988122974832853,-5.87493842509243e-05,-0.000237755979455653,0.000171249392331533,0.00152612264534192,0.0118163577502682
-0.0122740503010296,-0.0124676311867578,-0.0120355706839334,0.000432060477102087,-0.0105851881276994,-5.54382443633152e-05,-0.000249019109067463,0.000183041365706317,0.00163342390209436,0.0126506725166525
-0.0131035873932498,-0.0133117152182829,-0.0128516698522227,0.000460045374929905,-0.0113032984733582,-5.67981007528336e-05,-0.000264925935438701,0.000195119443371715,0.00174349082545156,0.0135068346772875
