compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
-9.6362594434053e-12,-1.4673395061549e-11,-7.88421227187707e-12,-1.75204717152824e-12,-8.54122996120016e-12,-8.38381947313317e-14,2.1900589644103e-12,-4.79075398464752e-14,2.1900589644103e-13,1.31403537864618e-11
-5.28613813900373e-05,-5.22748553476076e-05,-5.18801585409236e-05,3.94698996742917e-07,-4.536561921966e-05,-4.9305350926178e-07,9.34747826835816e-08,4.88174865901063e-07,7.00270294429168e-06,5.27630317551048e-05
-0.000190875075236269,-0.000188705769270606,-0.000185881324029193,2.82444984053668e-06,-0.000162367759680902,-3.2278024463524e-06,-1.05849141446651e-06,1.76595898385081e-06,2.52795311513366e-05,0.000190471735142877
-0.00039175993914572,-0.000387164414025348,-0.000380611363831231,6.55306486751247e-06,-0.000332378856465439,-7.51349948872776e-06,-2.91798901095382e-06,3.6350753928821e-06,5.18675769533062e-05,0.000390799490976936
-0.00065160462176148,-0.00064374271392612,-0.000633207056397624,1.05356474542253e-05,-0.000553027186312793,-1.23333334287673e-05,-4.47142564815889e-06,6.06422319709609e-06,8.62441099315076e-05,0.000649806933323122
-0.00099442286185837,-0.000982190311603305,-0.000967663403234715,1.4526911653679e-05,-0.000845347802159647,-1.74843429353445e-05,-5.25178373525733e-06,9.27512429113654e-06,0.000131590719713114,0.000991465441711786
-0.00133118258043467,-0.00131443876626385,-0.00129757214212754,1.68666088058975e-05,-0.00113390837081526,-2.11639415887762e-05,-4.42012329791168e-06,1.24464846952686e-05,0.000176110252275897,0.00132688524563967
-0.00168478186343573,-0.00166316077721988,-0.0016466041084057,1.65566666241186e-05,-0.00143955886574229,-2.23818061126507e-05,-7.60722018423535e-07,1.57959441454404e-05,0.000222841183381754,0.00167895672598669
-0.00206355233838248,-0.00203664167589787,-0.00201919060518011,1.74510764119066e-05,-0.00176569986683281,-2.49576623190735e-05,1.95301399029121e-06,1.94040880307746e-05,0.000272894818072964,0.00205604575885386
-0.00247760702982361,-0.00244488502134827,-0.00242569908293852,1.91859395047765e-05,-0.00212145143444226,-2.85448188505309e-05,4.17719319734343e-06,2.33631309432288e-05,0.000327610786208146,0.00246824815952554
-0.00290310719630285,-0.00286432412561951,-0.00284230312040138,2.20209927347952e-05,-0.00248592948143549,-3.33477082119697e-05,5.4353849194738e-06,2.7456376405251e-05,0.000383830003671431,0.00289178049166647
-0.00340174113513616,-0.00335598400739766,-0.00332905371782361,2.6930303590428e-05,-0.00291158814817614,-4.04263032969309e-05,5.33082340129469e-06,3.22611249402534e-05,0.000449726680460124,0.00338824514030254
-0.00395144624619152,-0.00389807036870336,-0.00386285686417582,3.5213503651518e-05,-0.00337804074298978,-5.10294935384055e-05,2.34639829463779e-06,3.75599022849306e-05,0.000522376012619911,0.00393563026320332
-0.00453378276845801,-0.00447240661367608,-0.00442841072741464,4.39959048769321e-05,-0.0038722621696371,-6.21950675978127e-05,-8.18919988326084e-07,4.31769856619706e-05,0.000599325531715859,0.00451558360163076
-0.0051248001343166,-0.00505548386162761,-0.00500786325038531,4.76206116803179e-05,-0.00437934051417274,-6.80421430180654e-05,1.27412834320259e-06,4.88947363585937e-05,0.000677417483764412,0.00510437860165113
-0.00572858680738273,-0.00565145787230525,-0.00559770344838123,5.37544324652438e-05,-0.00489523910283867,-7.61342015356123e-05,9.94723686605674e-07,5.47491554794329e-05,0.000757213479629567,0.00570620703371324
-0.0063674968154307,-0.00628253496867954,-0.0062277908825142,5.47440741200226e-05,-0.00544704454877074,-7.87669316570393e-05,6.19491904991504e-06,6.09389918336594e-05,0.000841685327433536,0.00634347395418428
-0.00701653457661189,-0.00692407790985372,-0.00686796208945427,5.61158101061805e-05,-0.00600767955008778,-8.13251062444707e-05,1.11315578993176e-05,6.72473675212897e-05,0.000927529920348082,0.00699132527238407
-0.00766906589269638,-0.00756950444864358,-0.00750876141384656,6.07430453093034e-05,-0.00656849566030194,-8.66841383717477e-05,1.28773053662347e-05,7.36203499192833e-05,0.00101388610079819,0.00764312479844309
-0.00836340882681279,-0.00825669726095152,-0.00818963752931388,6.70597235344215e-05,-0.00716421517189253,-9.33697239262025e-05,1.3341857169671e-05,8.04015785739179e-05,0.0011058239381802,0.00833709883464742
-0.00909702102776873,-0.00898332673375183,-0.0089127372895564,7.05894516416328e-05,-0.00779727860991742,-9.6707682038763e-05,1.69866211900705e-05,8.75760746983864e-05,0.00120303473870069,0.00907090280636453
-0.00985397152550111,-0.00973388029088314,-0.0096555976176318,7.82826717183003e-05,-0.00844715312254702,-0.000103374801146065,1.6716427702472e-05,9.49991014739526e-05,0.00130344360074722,0.00982887939490303
