time,compassSystem,compassFilter,fullSystem,gyroFilter,gyroSystem,input
6.6,0.386933311788419,-0.141708931050365,0.209317777877773,0.351026708928138,0.466410671535512,0.311541363513379
6.7,0.527926497089563,-0.00125372245580931,0.349846327781848,0.351100050237658,0.559627787792795,0.404849920616598
6.8,0.656766077788582,0.137894355699279,0.492254855880098,0.354360500180819,0.65651269665931,0.494113351138609
6.9,0.771425075477153,0.272951227730891,0.611175402393871,0.338224174662981,0.73219988103009,0.5784397643882
7,0.870508315604588,0.401385314833355,0.73457226427605,0.333186949442696,0.816262604844477,0.656986598718789
7.1,0.953265559051506,0.521008180003734,0.85141408575684,0.330405905753106,0.901575045511652,0.728969040125876
7.2,1.01956829490889,0.630042665211212,0.943268732465931,0.313226067254719,0.969773811715006,0.793667863849153
7.3,1.06985328393473,0.727165636011533,1.02509369173869,0.297928055727156,1.03557400902689,0.850436620628565
7.4,1.10503783402799,0.811524076250575,1.08360502465421,0.272080948403639,1.08532136835997,0.898708095811627
7.5,1.12641330990799,0.882724921243006,1.14527266993755,0.26254774869454,1.14679821056316,0.937999976774739
7.6,1.13552444862257,0.940800580864878,1.17818259750313,0.23738201663825,1.18795949986884,0.967919672031487
7.7,1.13404262041859,0.986153491793958,1.17167592817501,0.185522436381056,1.19206691468584,0.988168233877
7.8,1.12364122312352,1.01948417189745,1.17279012709289,0.153305955195434,1.20479175938629,0.998543345374605
7.9,1.10588094210755,1.04170806889279,1.14534639708754,0.103638328194745,1.18911113524825,0.998941341839772
8,1.08211169212835,1.05386696054892,1.13554943992543,0.0816824793765125,1.19180996549232,0.989358246623382
8.1,1.05339675356343,1.05704075848027,1.10763372825146,0.0505929697711849,1.17828753280214,0.969889810845086
8.2,1.02046301676049,1.05226529885473,1.07265087652574,0.0203855776710107,1.15752233505771,0.940730556679773
8.3,0.983679462526735,1.04046109996282,1.03148594474487,-0.00897515521794712,1.12970574108287,0.902171833756293
8.4,0.943064150068248,1.02237717698696,0.990682656398661,-0.0316945205883021,1.10165683271815,0.854598908088281
8.5,0.898318172448634,0.998552892807953,0.923733793806154,-0.0748190990017989,1.04434452898904,0.79848711262349
8.6,0.848883383720047,0.969299566099268,0.85600578212862,-0.113293783970649,0.980880376158214,0.734397097874113
8.7,0.794019298029831,0.93470223655043,0.792076712196188,-0.142625524354242,0.91761020464715,0.662969230082182
8.8,0.732893487354014,0.894640685291757,0.726890395529891,-0.167750289761866,0.851337108155181,0.584917192891762
8.9,0.664679116403786,0.848827605985156,0.638297490625242,-0.210530115359914,0.758287294599253,0.501020856457885
9,0.588652980617293,0.796860789434252,0.554098067561814,-0.242762721872438,0.66588470889508,0.412118485241757
9.1,0.504287559484372,0.738285380051523,0.472378292831675,-0.265907087219849,0.575263434531134,0.319098362349352
9.2,0.411331140475964,0.672661728322708,0.364057053252135,-0.308604675070572,0.456226561139462,0.222889914100246
9.3,0.30987096270774,0.5996341238085,0.288325172010186,-0.311308951798315,0.371377617598756,0.124454423507062
9.4,0.200375508302413,0.518995753655124,0.185346047493374,-0.33364970616175,0.26343582487812,0.0247754254533578
9.5,0.0837134520494165,0.430745578919907,0.0989071013618715,-0.331838477558036,0.177044148845332,-0.0751511204618093
9.6,-0.0388517246418894,0.33513342497055,-0.0116777083642225,-0.346811133334772,0.0720039219539575,-0.174326781222981
9.7,-0.1656909363436,0.232690397757297,-0.111572850637495,-0.344263248394791,-0.017081837354386,-0.271760626410944
9.8,-0.294860555736196,0.12424270834409,-0.214031718625635,-0.338274426969725,-0.10159624258005,-0.366479129251928
9.9,-0.424172101076898,0.0109080494974504,-0.328290529451286,-0.339198578948736,-0.192413272207999,-0.457535893775321
10,-0.551276271267951,-0.105925247352895,-0.435312574822659,-0.329387327469763,-0.271273750575584,-0.54402111088937
10.1,-0.673756297085193,-0.224635005820549,-0.547765097549688,-0.323130091729139,-0.351597717333053,-0.625070648892883
10.2,-0.789225150040475,-0.343415745345446,-0.650256849195769,-0.306841103850324,-0.41886004042393,-0.699874687593544
10.3,-0.895421065508072,-0.460339990536235,-0.763036019796965,-0.30269602926073,-0.495644605786185,-0.767685809763582
10.4,-0.990296088391995,-0.573426797548097,-0.862977202933731,-0.289550405385634,-0.561098279109004,-0.827826469085654
10.5,-1.07209291165987,-0.680713603426251,-0.934139330217572,-0.253425726791321,-0.596920250798852,-0.87969575997167
10.6,-1.13940610635479,-0.780327405828199,-1.01609805855421,-0.235770652726009,-0.644202054534748,-0.922775421612807
10.7,-1.19122487726709,-0.870551424302945,-1.07714028955186,-0.20658886524892,-0.673690161542041,-0.956635016270188
10.8,-1.22695565165056,-0.949883763899321,-1.14170676199175,-0.19182299809243,-0.711859845238655,-0.980936230066492
10.9,-1.24642404345129,-1.01708516762223,-1.17855477547109,-0.161469607848864,-0.728374716576544,-0.995436253306377
11,-1.24985695546501,-1.07121366550249,-1.20390258270049,-0.132688917197999,-0.73863559251011,-0.999990206550703
11.1,-1.23784671310693,-1.11164475600498,-1.20901567229568,-0.0973709162907048,-0.73382477922406,-0.994552588203989
11.2,-1.21130010038034,-1.13807663649416,-1.18874150250943,-0.0506648660152701,-0.706685024734789,-0.979177729151317
11.3,-1.17137593708613,-1.15052087837777,-1.15675396177181,-0.00623308339404416,-0.669748395074268,-0.954019249902089
11.4,-1.11941535677371,-1.14927976619381,-1.11137167678253,0.037908089411286,-0.621357459734204,-0.919328525664676
11.5,-1.05686919430794,-1.13491224027205,-1.06395897602304,0.0709532642490029,-0.573888000133803,-0.875452174688429
11.6,-0.985226864459511,-1.10819095957575,-1.00122461883437,0.106966340741376,-0.514269211899437,-0.822828594968708
11.7,-0.905950819970344,-1.07005340489419,-0.941907886655141,0.128145518239053,-0.461977951556354,-0.761983583919032
11.8,-0.820420146299731,-1.02155015428656,-0.865170719561305,0.156379434725255,-0.396026884442596,-0.693525084777122
11.9,-0.72988612157839,-0.963793476485261,-0.764562885695901,0.199230590789359,-0.305935129480807,-0.618137112237033
12,-0.635441695751968,-0.897909210058929,-0.66366082603419,0.234248384024739,-0.213383999234979,-0.536572918000435
12.1,-0.538005881243633,-0.824994544229807,-0.563230308760685,0.261764235469122,-0.120071494790535,-0.4496474645346
12.2,-0.438323060832861,-0.746083819096962,-0.474092709336446,0.271991109760516,-0.0391267556567823,-0.358229282236827
12.3,-0.336976268407965,-0.662123854405917,-0.365352263986889,0.296771590419029,0.0611174043836048,-0.263231791365801
12.4,-0.234412642075611,-0.573959638252975,-0.255311852015759,0.318647786237216,0.164645724402001,-0.165604175448309
12.5,-0.130978536405745,-0.482330504385626,-0.152451659063577,0.329878845322049,0.261876619331374,-0.0663218973512007
12.6,-0.026961250507629,-0.387876243269183,-0.0426922464604451,0.345183996808738,0.366744712676547,0.0336230472211385
12.7,0.0773659921824022,-0.291151969377745,0.0854306044779161,0.376582573855661,0.494012809296591,0.133232041419944
12.8,0.181699275151022,-0.192650041655383,0.180269636416557,0.372919678071939,0.589712436542382,0.231509825101539
12.9,0.285662771442472,-0.0928269350163604,0.265103622667543,0.357930557683903,0.671568780435645,0.327474439137693
13,0.388774089279759,0.00786729139448359,0.342106731728899,0.334239440334416,0.739566140300484,0.420167036826641
13.1,0.490418684076445,0.108959377893299,0.438095631138147,0.329136253244849,0.82246360136108,0.508661464372375
13.2,0.589835189632278,0.209925484599414,0.531412174292702,0.321486689693288,0.90112844313161,0.592073514707224
13.3,0.68611277287767,0.310168219703771,0.616208944317078,0.306040724613306,0.968907818675652,0.669569762196602
13.4,0.778200819459323,0.408999902040167,0.725450590724493,0.316450688684326,1.06204324659305,0.740375889952449
13.5,0.864930462334213,0.505633433403734,0.814208272714678,0.308574839310944,1.13713659367187,0.803784426551621
13.6,0.945046721229844,0.599181630244718,0.892028937332354,0.292847307087636,1.20121690194644,0.859161814856497
13.7,1.01724937154463,0.68866529842764,0.959699360609901,0.271034062182261,1.25421128981492,0.905954742308463
13.8,1.08024014400007,0.773029764816768,0.990444617258383,0.217414852441615,1.26522470425388,0.943695669444105
13.9,1.13277349886945,0.851169040770231,1.05920579676427,0.208036755994043,1.31239527700882,0.972007501394976
14,1.17370803800793,0.921956317422052,1.09969906873269,0.177742751310636,1.33327437684395,0.99060735569487
14.1,1.20205561996472,0.984279108236802,1.12191608755179,0.137636979314986,1.33495610408472,0.999309388747918
14.2,1.21702542260611,1.03707708166235,1.12506317104539,0.0879860893830422,1.3151407931379,0.998026652716362
14.3,1.21806053773388,1.07938047922888,1.13933815578283,0.0599576765539562,1.3067769676729,0.986771964274613
14.4,1.20486515766851,1.11034699753239,1.15769648947161,0.0473494919392228,1.30853377126407,0.965657776549277
14.5,1.17742099176738,1.12929512345253,1.14337554259177,0.0140804191392436,1.28342223484258,0.934895055524683
14.6,1.13599219326931,1.13573214024016,1.12031714120019,-0.0154149990399757,1.25377940672006,0.894791172140503
14.7,1.08111874290749,1.12937535050682,1.07443500261089,-0.0549403478959243,1.20488968915174,0.845746831142933
14.8,1.01359888451229,1.11016546785086,1.02816619926593,-0.0819992685849331,1.15970206962282,0.788252067375316
14.9,0.934461800813195,1.07827158508805,0.946134745676944,-0.132136839411107,1.08105512523518,0.722881349511976
15,0.844932220982921,1.03408760483097,0.879052525595709,-0.155035079235258,1.02011100547241,0.650287840157117
15.1,0.746389037851454,0.97822048812753,0.79607218161383,-0.182148306513701,0.948281660008861,0.571196869659987
15.2,0.640320262874572,0.911471111098547,0.697283551003307,-0.21418756009524,0.863638938028713,0.486398688853798
15.3,0.528276750519536,0.834808893170507,0.59515717307966,-0.239651720090847,0.77796865058862,0.396740573130612
15.4,0.411827079641482,0.749341653243461,0.498915682311206,-0.250425970932255,0.702250702603174,0.303118356745702
15.5,0.292515795600764,0.656282347215335,0.381261077183371,-0.275021270031964,0.607921744194256,0.206467481937797
15.6,0.1718269094838,0.556914433257674,0.268759924918476,-0.288154508339198,0.520099551270024,0.107753652299442
15.7,0.0511541429815028,0.45255759826607,0.1341788216039,-0.31837877666217,0.409317557857349,0.00796318378593557
15.8,-0.0682210722784718,0.34453546465393,0.0247202564987671,-0.319815208155162,0.323273254887303,-0.0919068502276816
15.9,-0.18514335197602,0.234146691781223,-0.0803673692049401,-0.314514060986163,0.244496240802916,-0.190858581374189
16,-0.298588910618643,0.122640606616083,-0.207210461959479,-0.329851068575562,0.143608484213441,-0.287903316665065
16.1,-0.407663446051548,0.0111981635303172,-0.331618371981055,-0.342816535511372,0.0413336455289741,-0.382071417184009
16.2,-0.511593341232662,-0.0990813340949477,-0.448032054463002,-0.348950720368054,-0.0566219068104806,-0.472421986398466
16.3,-0.609711532281578,-0.207187693856684,-0.542172019650321,-0.334984325793637,-0.133340595854813,-0.558052271286779
16.4,-0.701439656181379,-0.312201780864253,-0.644293181880357,-0.332091401016105,-0.218981188986122,-0.63810668234795
16.5,-0.786268242818191,-0.413292581125077,-0.731737069542375,-0.318444488417298,-0.291629566334848,-0.711785342369123
16.6,-0.863736748971518,-0.509710282545912,-0.822932042484588,-0.313221759938676,-0.370265792950198,-0.778352078534298
16.7,-0.933415148574684,-0.600776475218609,-0.881733962284518,-0.280957487065909,-0.416747367873401,-0.837141778019747
16.8,-0.994888603292471,-0.685872694134697,-0.950450870391787,-0.26457817625709,-0.472771367475267,-0.887567033581505
16.9,-1.04774645574325,-0.764428564879972,-0.994288981003154,-0.229860416123182,-0.503587074377253,-0.92912401273437
17,-1.09157643518472,-0.835910766906388,-1.0319685373574,-0.196057770451009,-0.526249283571839,-0.961397491879557
17.1,-1.12596456653633,-0.89981390549496,-1.0696404695369,-0.169826564041941,-0.548576031322382,-0.984065005081643
17.2,-1.15050085465568,-0.955654192939794,-1.09261654538542,-0.136962352445622,-0.556402017908689,-0.996900066041596
17.3,-1.16479040363649,-1.00296659603436,-1.11144227388116,-0.1084756778468,-0.560501056213698,-0.999774431073011
17.4,-1.16846925109796,-1.04130582766763,-1.11955738196121,-0.0782515542935776,-0.555070118459665,-0.992659380470633
17.5,-1.16122387273908,-1.07025126394967,-1.10328695427388,-0.0330356903242097,-0.524557790683891,-0.975626005468158
17.6,-1.14281306148473,-1.08941557395729,-1.08892530117941,0.000490272777875611,-0.495361980530442,-0.948844497918124
17.7,-1.11309072188848,-1.09845657536753,-1.0739350142547,0.0245215611128319,-0.468080428940026,-0.912582449791185
17.8,-1.07202805183396,-1.09709159253906,-1.02272485459755,0.0743667379415144,-0.405032921178472,-0.867202179485581
17.9,-1.01973361167931,-1.08511340782062,-0.987879125733636,0.0972342820869815,-0.3594720878373,-0.813157111661486
18,-0.956469901520204,-1.06240677226678,-0.927581228546159,0.134825543720621,-0.2910749861007,-0.750987246771676
18.1,-0.882665270384611,-1.02896438470737,-0.869853564800243,0.15911081990713,-0.227845648666559,-0.6813137655555
18.2,-0.798920252342117,-0.984901260107492,-0.796514523348831,0.188386736758661,-0.152481003079342,-0.604832822406284
18.3,-0.706007745427103,-0.930466486930721,-0.70809605921987,0.222370427710851,-0.0639786654602418,-0.522308589626732
