time,compassSystem,compassFilter,fullSystem,gyroFilter,gyroSystem,input
9.4,9.42779502858981,9.001603254785,9.37222790063013,0.370624645845124,9.63866039942476,9.4
9.5,9.52896493766251,9.11324792992316,9.49729953311324,0.384051603190082,9.75219526930714,9.5
9.6,9.62506392619203,9.22183193484427,9.5991428048942,0.377310870049925,9.84633070317694,9.6
9.7,9.71649678755422,9.32693069596494,9.71155531683689,0.384624620871952,9.95467878905656,9.7
9.8,9.80394037956689,9.42834668273675,9.82021231520478,0.391865632468035,10.0648828866719,9.8
9.9,9.88829331504205,9.52611404331665,9.9147815267954,0.388667483478747,10.1651226215673,9.9
10,9.97061374129435,9.62048892103267,10.0131901928253,0.392701271792596,10.2727473603138,10
10.1,10.0520494039015,9.71192651323762,10.101661817953,0.389735304715424,10.3734729315598,10.1
10.2,10.133764524294,9.8010467100475,10.194494215365,0.393447505317548,10.4810146471696,10.2
10.3,10.2168680670884,9.88859078856433,10.270378659837,0.381787871272685,10.5720412039774,10.3
10.4,10.3023477380798,9.97537210398337,10.3514308845633,0.3760587805799,10.6667281899767,10.4
10.5,10.3910135610631,10.0622239896459,10.4526513182276,0.390427328581715,10.7827755091728,10.5
10.6,10.4834541697459,10.1499481434684,10.5336103795635,0.383662236095176,10.8785733670781,10.6
10.7,10.580008070666,10.2392666409896,10.6252704602826,0.386003819293014,10.9829448547281,10.7
10.8,10.6807511435838,10.330780390558,10.7025580134498,0.37177762289182,11.0690763848278,10.8
10.9,10.7855006113763,10.4249363599395,10.7962131293543,0.371276769414836,11.1670615367298,10.9
11,10.8938346967353,10.5220052908858,10.8896546124723,0.367649321586478,11.2613546140406,11
11.1,11.0051262493782,10.6220709205883,10.9914000212512,0.369329100662863,11.3607278089799,11.1
11.2,11.1185878294484,10.7250309918856,11.1065339396345,0.381502947748915,11.4724927044165,11.2
11.3,11.23332511466,10.8306096039681,11.2214631841499,0.390853580181727,11.5842708548278,11.3
11.4,11.3483950924351,10.9383797765431,11.3380949515991,0.399715175056006,11.6979710659305,11.4
11.5,11.4628653216962,11.0477945128142,11.4454293589151,0.397634846100843,11.8015641745546,11.5
11.6,11.5758706053669,11.1582241831404,11.5572516385019,0.399027455361459,11.9085593830693,11.6
11.7,11.6866636929258,11.2689977361326,11.6554348545857,0.386437118453077,12.0000056323627,11.7
11.8,11.7946571082569,11.379445091638,11.7615349788221,0.382089887184147,12.0974982003345,11.8
11.9,11.8994538359557,11.4889380845194,11.8828118867219,0.393873802202519,12.2122019827562,11.9
12,12.0008653548802,11.5969275030157,11.9965761777203,0.399648674704631,12.3231889187655,12
12.1,12.0989163309969,11.7029740848102,12.1030121961359,0.400038111325749,12.4295759697441,12.1
12.2,12.1938361199146,11.8067717734785,12.1922978883525,0.385526114874002,12.51910252658,12.2
12.3,12.2860380311609,11.9081620669119,12.2963645184002,0.388202451488374,12.6243491957494,12.3
12.4,12.3760880234177,12.007138872347,12.397968959609,0.390830087262053,12.7302498998503,12.4
12.5,12.4646650915065,12.1038438823466,12.4897043778979,0.385860495551249,12.8281985166826,12.5
12.6,12.5525160398522,12.1985530652537,12.5867278422924,0.388174777038694,12.9331216654554,12.6
12.7,12.6404075920755,12.2916553875345,12.7015774528961,0.409922065361592,13.0607807678766,12.7
12.8,12.729078852561,12.3836253238171,12.7836692184328,0.400043894615703,13.1582026114408,12.8
12.9,12.8191970154522,12.47499103931,12.8573286533103,0.382337614000281,13.244094341298,12.9
13,12.9113189230195,12.5663003321332,12.9257549322582,0.359454600125009,13.3193991034738,13
13.1,13.0058606323527,12.658086491637,13.0167631975454,0.358676705908463,13.4138021369887,13.1
13.2,13.1030765888411,12.7508361632404,13.1096625709725,0.358826407732099,13.5090549284244,13.2
13.3,13.203049365038,12.8449611190808,13.1995368719288,0.354575752847953,13.5993380564791,13.3
13.4,13.3056902460079,12.9407755326613,13.3202407447579,0.379465212096648,13.7216673566406,13.4
13.5,13.410750269769,13.0384799667155,13.4276883352688,0.38920836855325,13.8333521671202,13.5
13.6,13.5178407049454,13.1381528333506,13.5322161428806,0.394063309530052,13.9420550870899,13.6
13.7,13.6264614040224,13.2397496037118,13.6353399556382,0.395590351926357,14.0482565475065,13.7
13.8,13.7360350402019,13.3431095614377,13.7109455965912,0.367836035153516,14.1215290348098,13.8
13.9,13.8459449413735,13.4479694396136,13.8345584434927,0.386589003879136,14.2403877756138,13.9
14,13.9555740897138,13.5539828816509,13.9403940419209,0.386411160269994,14.3426670211491,14
14.1,14.0643428638624,13.6607443451209,14.0388500796442,0.378105734523304,14.4356467153368,14.1
14.2,14.1717432569503,13.7678158411574,14.1294374786245,0.361621637467096,14.5171141404215,14.2
14.3,14.2773675935743,13.8747547813446,14.2425498538542,0.367795072509589,14.6200050033983,14.3
14.4,14.3809301700107,13.9811411929355,14.3712232501394,0.390082057203969,14.7428759947148,14.4
14.5,14.4822807263676,14.0866026588896,14.4786554730433,0.39205281415372,14.8485271793179,14.5
14.6,14.5814091946305,14.190835532229,14.5886253136637,0.397789781434721,14.9589882345796,14.6
14.7,14.678441718269,14.2936212495899,14.6867585929902,0.393137343400241,15.0591428580088,14.7
14.8,14.7736284729604,14.3948369070598,14.7950803273563,0.400243420296476,15.1714500022475,14.8
14.9,14.8673243019881,14.4944596396884,14.8776812081453,0.383221568456895,15.2581737757232,14.9
15,14.9599635860323,14.5925647400064,14.9846236277096,0.392058887703172,15.3698231653153,15
