compassSystemErrorCrossCorrelation,compassFilterErrorCrossCorrelation,fullSystemErrorCrossCorrelation,gyroFilterErrorCrossCorrelation,gyroSystemErrorCrossCorrelation,errorAutoCorrelation
-5.74890478157703e-12,2.29956191263081e-12,6.89868573789243e-12,2.87445239078851e-13,-1.14978095631541e-12,5.74890478157703e-13
0.00672464750500189,0.00759517442159079,0.00754716595818783,-4.80084634029571e-05,0.0085251440110122,-0.00108701075703182
0.019033811657609,0.0215765150884787,0.021451269623674,-0.000125245474002979,0.0241575373693105,-0.00301512225795491
0.0302731227198685,0.0345349241622988,0.0343446915382864,-0.000190232629186393,0.0384680977459123,-0.00461501994883113
0.0422867977704255,0.0485191354194633,0.0482972578892921,-0.000221877521547822,0.053800848191949,-0.00619041582707454
0.0521826612751609,0.0601964300049952,0.0600481183647558,-0.00014831164167665,0.0665172935130052,-0.00731656241006459
0.0644270557415798,0.0746242282820153,0.0745821589776487,-4.20692951682909e-05,0.0821913149023865,-0.00865419919280634
0.079958834424385,0.0928863499991964,0.092788097931555,-9.82520710906865e-05,0.101765143445888,-0.0102715035728006
0.0975210264693072,0.11357218866455,0.113335773343059,-0.000236415323502396,0.123744678338645,-0.0119838269510778
0.117106779818826,0.136692527002069,0.136402341132455,-0.000290185868176689,0.148265009430915,-0.0137477575482249
0.138581243018263,0.162074119287233,0.161622987447284,-0.000451131836355974,0.174920160193456,-0.0155195569145252
0.160991678563993,0.188638491266304,0.188132070494747,-0.000506420777736945,0.202752847165835,-0.0171930145489535
0.183189643169811,0.215097527135807,0.214676231454,-0.000421295695604733,0.230335978006967,-0.0185767507674977
0.20561298135622,0.241911464140831,0.241588623767696,-0.000322840373494582,0.257917041535041,-0.0195906027099463
0.230318550480369,0.271365994411624,0.271031118679884,-0.000334875736052147,0.287848339221774,-0.0204559269585405
0.254902200733116,0.300739469796557,0.300393129782866,-0.000346340021272305,0.317202209996312,-0.0208166450995055
0.282498943038791,0.333494295556972,0.333131596950791,-0.000362698609199099,0.349732643141653,-0.0210176438475488
0.311065692681083,0.367245426142795,0.366633745699109,-0.000611680439985242,0.382554420045818,-0.0207519462955886
0.341658004579123,0.40317953215613,0.402589501563552,-0.000590030602154316,0.417549125112041,-0.0202284613503488
