compassSystemErrorCrossCorrelation,compassFilterErrorCrossCorrelation,fullSystemErrorCrossCorrelation,gyroFilterErrorCrossCorrelation,gyroSystemErrorCrossCorrelation,errorAutoCorrelation
-1.220703125e-08,6.103515625e-09,-9.918212890625e-09,5.7220458984375e-10,9.5367431640625e-11,-9.1552734375e-09
-7.9345703125e-08,-9.1552734375e-09,6.866455078125e-09,1.34468078613281e-08,-1.81198120117187e-09,6.103515625e-09
-2.25830078125e-07,1.52587890625e-09,4.1961669921875e-08,3.85284423828125e-08,-5.43594360351563e-09,4.0435791015625e-08
-4.2724609375e-07,5.340576171875e-09,8.85009765625e-08,7.82966613769531e-08,-1.07765197753906e-08,9.3841552734375e-08
-1.3519287109375e-06,3.0517578125e-08,2.7008056640625e-07,2.49576568603516e-07,-3.43561172485352e-08,3.0517578125e-07
-2.9632568359375e-06,7.8582763671875e-08,6.27899169921875e-07,5.48553466796875e-07,-7.59124755859375e-08,6.95037841796875e-07
-5.2001953125e-06,2.20489501953125e-07,1.20162963867188e-06,9.78469848632813e-07,-1.3587474822998e-07,1.31149291992187e-06
-1.45751953125e-05,4.5928955078125e-07,3.18222045898438e-06,2.72312164306641e-06,-3.76558303833008e-07,3.49197387695312e-06
-3.0792236328125e-05,1.06201171875e-06,6.82907104492188e-06,5.76744079589844e-06,-7.98535346984863e-07,7.49969482421875e-06
-5.32806396484375e-05,2.55508422851562e-06,1.26716613769531e-05,1.01177215576172e-05,-1.40149593353271e-06,1.38496398925781e-05
-0.000147161865234375,4.986572265625e-06,3.25729370117188e-05,2.75884628295898e-05,-3.81526947021484e-06,3.57986450195312e-05
-0.000309439086914062,1.11312866210938e-05,6.92192077636719e-05,5.80789566040039e-05,-8.03985595703125e-06,7.59971618652344e-05
-0.000534347534179687,2.61619567871094e-05,0.000127764129638672,0.000101605033874512,-1.40758275985718e-05,0.000139625930786133
-0.00147323303222656,5.05901336669922e-05,0.000326962661743164,0.000276372337341309,-3.82185697555542e-05,0.000359172439575195
-0.0030962158203125,0.000112189865112305,0.000693489456176758,0.000581308364868164,-8.04698705673218e-05,0.000761318588256836
-0.00534531555175781,0.000262529373168945,0.0012791524887085,0.00101663341522217,-0.000140834736824036,0.00139786415100098
-0.0147342529296875,0.000506934356689453,0.00327125835418701,0.00276432209014893,-0.000382265114784241,0.00359347248077393
-0.0309638137817383,0.00112304801940918,0.00693674850463867,0.00581370010375977,-0.000804782891273499,0.00761509199142456
-0.0534546401977539,0.00262656879425049,0.0127935073852539,0.0101669364929199,-0.00140843052864075,0.0139806215763092
-0.147339500427246,0.00507081623077393,0.032713862991333,0.0276430484771729,-0.00382262501716614,0.0359359439849853
-0.309622648620605,0.0112319459915161,0.0693665338516235,0.0581346004486084,-0.00804749572277069,0.076149715423584
-0.534507548522949,0.026266650056839,0.127929326629639,0.101662677383423,-0.0140833734750748,0.139799634552002
-1.47289800720215,0.0507102193832397,0.327051467132568,0.27634125328064,-0.0382139031171799,0.359261867523193
-3.094492137146,0.112309351539612,0.69334116973877,0.581031816101074,-0.0804313922166824,0.761136209869385
-5.34100767211914,0.262587022781372,1.27846670074463,1.0158796875,-0.140730004763603,1.39708235855103
-13.3931587127686,0.516051968383789,3.04000137519836,2.52394941329956,-0.349022104072571,3.33418750228882
-26.9806517868042,1.09806917304993,6.19023741912842,5.09216825180054,-0.704658592867851,6.78418110427856
-45.6106687454224,2.42301716117859,11.1409518371582,8.71793467140198,-1.2070104029417,12.1582806777954
-68.7695046630859,4.89871920967102,18.325421421051,13.4267022094727,-1.85545641083717,19.889210446167
-104.583996688843,8.62401227340698,29.3437894561768,20.7197771781921,-2.85633228144646,31.7510518928528
-152.335831868744,14.0962040958405,44.6672751678467,30.5710710700989,-4.20599139962196,48.2119229278564
-210.961148159027,22.105386807251,65.0862650138855,42.9808782115936,-5.90095460226536,70.0592282402039
