compassSystemErrorCrossCorrelation,compassFilterErrorCrossCorrelation,fullSystemErrorCrossCorrelation,gyroFilterErrorCrossCorrelation,gyroSystemErrorCrossCorrelation,errorAutoCorrelation
-1.31534941402482e-08,-8.7843265062497e-09,-1.27855642342273e-08,6.20881716410319e-10,-2.29956191263081e-11,-1.18197482309224e-08
5.66612055272232e-08,-6.1720241735011e-08,-9.20744589817377e-08,-2.50422292285495e-08,-9.19824765052324e-11,-1.09183199611711e-07
1.69615686675649e-07,-2.00613781257912e-07,-2.72268130455488e-07,-7.58395518785642e-08,-1.21876781369433e-09,-2.847777472602e-07
3.39231373351297e-07,-4.0660853739138e-07,-5.38465417461631e-07,-1.47355927361382e-07,-2.34555315088343e-09,-5.60725176775897e-07
1.12108242364577e-06,-1.20230295039989e-06,-1.6577081915773e-06,-4.72927902951653e-07,-7.26661564391336e-09,-1.68309535509274e-06
2.43164874889233e-06,-2.69223510483165e-06,-3.71535619099935e-06,-1.03747035250252e-06,-1.66488282474471e-08,-3.72823373771008e-06
4.13185284461504e-06,-4.91926883473808e-06,-6.7522496352961e-06,-1.82966943140383e-06,-2.96643486729375e-08,-6.75988418084604e-06
1.19928592517052e-05,-1.32962509437844e-05,-1.84487413477015e-05,-5.15053577629136e-06,-8.23473120913093e-08,-1.84595032974526e-05
2.51460774445239e-05,-2.83745703873811e-05,-3.92470830752526e-05,-1.08715008806299e-05,-1.74927674693826e-07,-3.92347574234009e-05
4.21327573281747e-05,-5.1032429859962e-05,-6.99156964266742e-05,-1.88746202139207e-05,-3.07152484670097e-07,-6.99439350469613e-05
0.000120533285317598,-0.000135117106967502,-0.000187215521747683,-5.21284470587601e-05,-8.35913750860426e-07,-0.000187245783982454
0.000252066019140644,-0.000286055751788763,-0.000395444532235463,-0.000109401566010934,-1.76167138564734e-06,-0.000395453638500637
0.000422157715132207,-0.000513081381350388,-0.000702572549566811,-0.000189497652981016,-3.08502327512812e-06,-0.000702565834846026
0.00120609474402887,-0.00135407201301904,-0.00187618680942206,-0.00052209936634258,-8.37344078370083e-06,-0.00187617751919193
0.00252120555550964,-0.00286382427554072,-0.00395872075984507,-0.00109488834385519,-1.76319139607159e-05,-0.00395872149570489
0.00422190874814987,-0.00513449780367039,-0.0070303937903157,-0.00189591608481643,-3.08655708292384e-05,-0.00703040703579232
0.0120612093143993,-0.0135446545886405,-0.0187665629718039,-0.00522191992696421,-8.37539081220274e-05,-0.0187665687666999
0.0252115292313658,-0.0286420804482919,-0.0395917307447504,-0.0109496652436109,-0.000176333281912921,-0.0395917248578719
0.0422176758264318,-0.051348056782175,-0.0703076993425687,-0.0189596433537426,-0.000308669436677003,-0.0703076994345512
0.120592989303448,-0.135434138278166,-0.187647029297587,-0.0522128902375698,-0.000837444983146809,-0.187647022306919
0.252050415877207,-0.286363419099354,-0.395835381691103,-0.109471968708583,-0.00176294784946942,-0.395835388497806
0.422029516303245,-0.51333302103075,-0.702869923762333,-0.189536891808664,-0.00308574404981401,-0.702869934156353
1.20405021604197,-1.35259729053503,-1.87398480964296,-0.521387529180006,-0.00836285822277452,-1.87398482417619
2.51408786758964,-2.85739922771851,-3.94954605354571,-1.092146842591,-0.0175888054762725,-3.94954604600315
4.20571934054663,-5.11808141330142,-7.00741407459165,-1.88933264444594,-0.030760766501412,-7.00741407026847
