compassSystemErrorCrossCorrelation,compassFilterErrorCrossCorrelation,fullSystemErrorCrossCorrelation,gyroFilterErrorCrossCorrelation,gyroSystemErrorCrossCorrelation,errorAutoCorrelation
9.08261253720238e-08,-4.54130626860119e-08,-6.81195940290179e-08,-1.1353265671503e-08,-1.77394776117234e-10,-4.54130626860119e-08
-1.1353265671503e-07,2.72478376116071e-07,3.63304501488095e-07,1.02179391043527e-07,-9.75671268644787e-10,3.86011032831101e-07
-2.95184907459077e-07,6.81195940290179e-07,9.99087379092262e-07,2.83831641787574e-07,-3.23745466413952e-09,9.5367431640625e-07
-6.58489408947173e-07,1.5213375999814e-06,2.08900088355655e-06,5.79016549246652e-07,-5.63228414172218e-09,2.08900088355655e-06
-2.04358782087054e-06,4.60942586263021e-06,6.4940679640997e-06,1.88464210146949e-06,-1.90699384326027e-08,6.4940679640997e-06
-4.45048014322917e-06,1.03087652297247e-05,1.45321800595238e-05,4.15529523577009e-06,-4.26634436561948e-08,1.45321800595238e-05
-7.42503574916295e-06,1.87783014206659e-05,2.61125110444568e-05,7.36826942080543e-06,-7.62354050363813e-08,2.61579241071429e-05
-2.19458625430153e-05,5.14075869605655e-05,7.20251174200149e-05,2.06288837251209e-05,-2.10833691415333e-07,7.21159435453869e-05
-4.55265953427269e-05,0.000109536307198661,0.000153178260439918,4.36078934442429e-05,-4.47611368837811e-07,0.000153223673502604
-7.5266474769229e-05,0.000195003691173735,0.000271115984235491,7.61009397960845e-05,-7.85237976482936e-07,0.000271297636486235
-0.000219804900033133,0.000522250220889137,0.00073105948311942,0.000208843322027297,-2.13747400613058e-06,0.000731876918247768
-0.000456205436161586,0.00110462733677455,0.00154363541376023,0.00043903078351702,-4.50400901692254e-06,0.00154522487095424
-0.000752755573817662,0.00195943741571336,0.00272369384765625,0.000764211018880208,-7.88590737751552e-06,0.00272632780529204
-0.00219757216317313,0.00523385547456287,0.00732576279413132,0.00209185055324009,-2.1409864226977e-05,0.00733325594947452
-0.00456175350007557,0.0110580807640439,0.0154521124703544,0.00439408847263881,-4.50798709477697e-05,0.0154678708031064
-0.0075267269497826,0.0196074985322498,0.0272537413097563,0.00764625413077218,-7.89042650943711e-05,0.027281261625744
