compassSystemErrorCrossCorrelation,compassFilterErrorCrossCorrelation,fullSystemErrorCrossCorrelation,gyroFilterErrorCrossCorrelation,gyroSystemErrorCrossCorrelation,errorAutoCorrelation
2e-05,0.00052,4e-05,0.00014,-5.859375e-08,7e-05
2e-05,0.00012,1e-05,-0.00012,1.953125e-08,1e-05
-0.00012,0,4e-05,0.0001,-3.90625e-08,7e-05
-0.00016,0.00028,5e-05,0.0002,-1.171875e-07,-2e-05
-2e-05,0.00016,6e-05,0,-1.171875e-07,7e-05
-2e-05,8e-05,8e-05,6e-05,-1.171875e-07,-5e-05
6e-05,0.00052,4e-05,-0.00012,-9.765625e-08,8e-05
0.00028,0.00024,3e-05,0.00022,-1.5625e-07,6e-05
-2e-05,0.0002,1e-05,0.0003,-3.7109375e-07,2e-05
-6e-05,0.00012,6e-05,0,-6.4453125e-07,-2e-05
6e-05,0.0004,7e-05,8e-05,-1.3671875e-06,5e-05
0.0001,8e-05,-3e-05,0.00014,-2.7734375e-06,0
0,0.0004,-3e-05,4e-05,-4.912109375e-06,3e-05
0.00024,0,-3e-05,0.00022,-1.30859375e-05,-0.00013
0.0001,4e-05,-0.00024,0.00018,-2.759765625e-05,-0.00017
0.00026,-0.00044,-0.00045,0.00026,-4.8134765625e-05,-0.00045
0.00118,-0.00108,-0.00121,0.00044,-0.00013064453125,-0.00102
0.00222,-0.00348,-0.00251,0.00126,-0.00027501953125,-0.00223
0.00324,-0.00668,-0.00457,0.00222,-0.000481328125,-0.0041
0.01076,-0.01648,-0.01189,0.00496,-0.001305400390625,-0.01062
0.02128,-0.03588,-0.02539,0.01072,-0.0027473046875,-0.02261
0.03408,-0.06616,-0.04584,0.02044,-0.00480744140625,-0.04097
0.10472,-0.16836,-0.1192,0.04932,-0.01298376953125,-0.10626
0.21196,-0.3596,-0.25228,0.10768,-0.027230517578125,-0.22526
0.33432,-0.65592,-0.45302,0.20308,-0.0474973828125,-0.4059
1.0002,-1.62888,-1.15118,0.4778,-0.12501056640625,-1.02734
1.95324,-3.39168,-2.37194,1.02008,-0.25485744140625,-2.11913
2.97068,-6.03104,-4.15131,1.88008,-0.432458725585938,-3.72245
3.84624,-9.61756,-6.50162,3.11596,-0.653692001953125,-5.85327
5.09004,-14.94552,-9.99562,4.94984,-0.980833256835937,-9.02288
6.04552,-22.033,-14.5419,7.49148,-1.38889005371094,-13.16431
6.24916,-30.855,-20.08247,10.77272,-1.85999270019531,-18.23787
5.34728,-41.376,-26.54721,14.82888,-2.38002616210937,-24.18677
3.03844,-53.57616,-33.88379,19.69272,-2.93747696777344,-30.97048
-0.75584,-67.5698,-42.16989,25.4,-3.53943874511719,-38.65954
-6.26344,-83.27696,-51.30721,31.97004,-4.1770237109375,-47.16463
-13.61136,-100.63072,-61.26922,39.36188,-4.84429285644531,-56.46472
-22.90664,-119.593,-71.984,47.60924,-5.53858942871094,-66.49091
-34.21,-140.12796,-83.47205,56.6558,-6.26161475097656,-77.26179
-47.2508,-162.46048,-95.86133,66.59972,-7.03931829101562,-88.87981
-62.01896,-186.70028,-109.2726,77.4282,-7.8808419140625,-101.45628
-74.29504,-217.30284,-127.01767,90.28528,-9.19357649414063,-117.89944
-85.72908,-255.38448,-149.55316,105.83172,-10.9710196386719,-138.67213
-97.8214,-301.89724,-177.29402,124.60352,-13.20374046875,-164.19856
-80.63116,-389.66048,-234.91632,154.74416,-18.8200509082031,-216.2508
-51.1084,-523.18652,-322.22775,200.95904,-27.3465284082031,-295.10613
-23.12988,-705.28636,-439.99152,265.29512,-38.3749185351562,-401.93239
-8.64124,-937.99404,-587.48508,350.50928,-51.5649888769531,-536.3445
-3.40432,-1238.99788,-776.83009,462.16796,-68.0305928222656,-709.35959
-27.60076,-1608.34584,-1004.94731,603.39876,-87.0209010839844,-918.6429
-94.91032,-2044.788,-1269.84181,774.94652,-108.052028984375,-1162.67868
-215.51864,-2546.8704,-1569.31024,977.55996,-130.730816152344,-1439.65401
-398.39316,-3113.7196,-1901.50279,1212.21684,-154.736052636719,-1748.03771
-646.855,-3747.25144,-2267.92181,1479.33004,-180.222364208984,-2089.1787
-966.30188,-4444.91888,-2665.50042,1779.41868,-207.003956240234,-2460.19427
-1360.14432,-5204.16484,-3093.41554,2110.74932,-234.911908056641,-2860.42935
-1831.789,-6022.81396,-3548.55004,2474.26412,-263.850533525391,-3286.86151
-2383.25796,-6898.21544,-4030.90962,2867.30588,-293.837747119141,-3739.47863
-3009.26804,-7832.2788,-4540.49659,3291.78212,-325.302344892578,-4217.8581
-3713.34752,-8820.10492,-5075.88261,3744.22232,-357.972065019531,-4720.84148
