signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals
compassSystem,1.80651381719495,0,0.987588514554919,0.220809921734414,0.0487570215363581,10.6677184456362,-1.06368202057397,0,0.0486366338288609,-0.0114092496369868,0.0252347242752782,1.01191289541623,0.00122942794396125,14.4452056219288,1.54099848464414
compassFilter,1.57076904556251,0,0.978267449949852,0.198351250191869,0.0393432184526775,14.5646419184514,-2.44052535277181,0,0.0392460747034116,-0.0189748199162687,0.0224332535025757,0.998124881132015,0.00141239912163795,11.7393570428764,1.52645422231222
fullSystem,1.59450993203093,0.489326228104285,1.00769599286331,0.136793217433745,0.0187123843358759,8.73572652302227,0.167804313650173,0,0.0186661809177626,0.000427943394289847,0.00304375695806313,1.01691562823596,0.000796616828896245,10.7006678453241,1.57237348865298
gyroFilter,1,-0.0284175162290135,0.0294285429134529,0.122867656148041,0.0150964609273133,50.1193240573503,6.78043630801212,0,0.0150591857151471,0.0125302539981145,0.0113660139194445,0.126195185538736,0.0150378234191437,10.7006678453241,1.57237348865298
gyroSystem,2.00387408140234,1,1.48766491326615,0.285499739845961,0.0815101014521113,1.9025065174426,0.171983733522379,0,0.081308841942353,0.0039874388507237,0.0125777136853033,1.5147460962503,0.00235031731573444,3.4065188359085,0.045919266340753
input,1,1,1,0,0,NaN,NaN,0,0,0,0,1,1.50766596479779e-05,7.90580780390702,2.3213001601528
error,0.594509932030932,-0.510673771895715,0.0076959928633054,0.136793217433745,0.0187123843358759,8.73572652302227,0.167804313650172,0,0.0186661809177626,0.000427943394289844,0.00304375695806313,0.136840817097512,0.0373755749488077,7.58379073568542,0.0120085573752653
