signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals
compassSystem,105.749495324579,-148.060416286193,-38.4119036268144,51.3497448254237,2636.79629363613,4.24247980962563,0.874973469261475,0,2635.69441470022,118396.119682363,29472019.5545807,64.1183963846251,0.000922623459402494,1026287.80389927,4040.03741406038
compassFilter,103.860827113667,-134.428239201009,-37.9433627512899,48.7393069858739,2375.52004546326,4.69355795830473,1.162429069673,0,2374.52735008279,134503.079078765,26464063.9606368,61.7594213619166,0.000957145644538371,794609.934821159,3990.75782912951
fullSystem,105.5738442379,-139.564018336786,-38.422677811027,49.3161191041933,2432.07960349898,4.44725146579654,1.03074008537021,0,2431.06327269935,123550.230348483,26283561.4038207,62.5089229060088,0.000925216622681523,802261.837396455,4041.17060724309
gyroFilter,22.2576938107482,-37.6780583774548,-0.479315059737075,8.7618700646124,76.7703670291509,6.50520467493948,-1.31709834420429,0,76.7382858059878,-885.393530314299,38307.6184099312,8.77314246621349,0.0114597636363291,802261.837396455,4041.17060724309
gyroSystem,102.272466663041,-102.432674939537,-37.5221157592478,45.0649815696456,2030.85256387249,5.44859772307083,1.55154609861875,0,2030.00390003469,141909.017103076,22453212.6309491,58.6337195740223,0.000939451088253833,93092.5638230222,50.4127781136207
input,102.003390278213,-102.868163913296,-38.3347925389902,45.2653255570676,2048.94969778731,5.43722469577625,1.5635188596807,0,2048.09347141966,144919.819357184,22807455.0279537,59.3097782024777,0.000926531595674717,180649.652912969,3946.45245897795
error,40.0363666334141,-39.4440308372621,-0.0878852720368105,16.7601069616438,280.90118536574,2.7818412442534,0.0224305095536379,0,280.783800833619,105.535169601983,219319.091868534,16.7568351622453,0.00415645937410719,671934.118498601,9.24348323433971
