signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,104.222184084627,-162.601856045844,-10.493041553529,119917.699078473,1058.06248305775,7.00811813243939,-0.961613658332909,0,1058.00739572068,-33092.8124901212,7844744.81804142,34.1776435227001,0.000840695003715089,1235533.00879156,12831.3300292778,119917.699078473,14380254552.2753,18.8646904273002,0.000277941125059481,120600.676712595
compassFilter,104.212023889858,-162.481056521899,-10.5042047375427,119735.960128627,1056.23056577886,7.01439944724735,-0.962368380667465,0,1056.17557381938,-33032.8103907178,7824610.58106484,34.1542660730339,0.000838207069964455,1234362.24866016,12844.9808375327,119735.960128627,14336700147.9242,18.8257890358592,0.00027776607562093,120421.42855583
fullSystem,106.484257118795,-162.742668252161,-10.4649841548927,119120.894946596,1059.21921952868,6.9911930897487,-0.967055830506932,0,1059.16407196688,-33334.689069077,7842919.87622526,34.1859615241262,0.000846719894210448,1209084.08968374,12797.0202688684,119120.894946596,14189787612.878,18.3561323010457,0.000276650322718413,119804.76593182
gyroFilter,50.7405573421535,-52.9212270785038,0.0392205826500216,119120.894946596,2.91323788679776,261.149492747462,0.975137047006936,0,2.91308621095631,4.84836896421554,2216.13320822273,1.70722712755501,0.000541762272918808,1209084.08968374,12797.0202688684,119120.894946596,14189787612.878,18.3561323010457,0.000276650322718413,119804.76593182
gyroSystem,102.756689936622,-102.469567734277,-10.0687445520238,2894.42556966283,978.719964815303,5.64824037353512,-0.724682262556982,0,978.669008394997,-22187.14313481,5409845.25019965,32.8640932515855,0.000887349819138335,33615.534742288,-47.9605686640715,2894.42556966283,8377699.37831797,67.607911273871,0.000885349857643023,2894.78522502865
input,102.491750191399,-103.101340411,-10.3376545368747,90220.55182799,997.037425075417,5.54484303020983,-0.738298620243492,0,996.985514968421,-23241.5629226727,5511463.72422981,33.2242775134718,0.0008840818279564,412858.330926884,12312.4819117923,90220.55182799,8139747972.14702,4.43900172114219,0.000270932675592862,91055.6603518376
error,74.9944867853357,-62.1540650884115,-0.127329618017987,75351.2974218125,60.9404392475632,25.2911802339959,0.594518190690671,0,60.9372664231113,282.806638666947,93915.0152278032,7.80727092233488,0.00133179131602244,1170733.47604571,155.703981820334,75351.2974218125,5677818023.15045,67.2296536721744,0.000983488258171114,75350.4774840597
