signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals
compassSystem,1.78516294287063,0,0.973305864657077,0.257037279782898,0.0660681631981919,8.9296969745199,-1.27583900200709,0,0.0660118391033938,-0.0216385732992884,0.0389117162605939
compassFilter,1.78516337258864,0,0.973302158186078,0.257045548063712,0.066072413779374,8.92951925245558,-1.27594291311611,0,0.0660160860608921,-0.0216424240819874,0.038915948758648
fullSystem,1.78517785916848,2.64068236484816e-05,0.977525691403165,0.246580667094773,0.0608020253849032,8.99404047007927,-1.11375796203638,0,0.0607501907511565,-0.016676783496084,0.0331932769309542
gyroFilter,1,-3.27234762276252e-05,0.00422353321708625,0.0543475165664517,0.00295365255694074,232.980709099126,14.7857323634112,0,0.00295113452407038,0.00237042572087666,0.00202907442192727
gyroSystem,2.25540084428403,1,1.54186384118136,0.383824397644292,0.147321168227004,1.73630435925892,0.292079166777265,0,0.147195574733204,0.0164946350653953,0.0376197030269345
input,1,1,1,0,0,NaN,NaN,0,0,0,0
error,0.785177859168479,-0.999973593176351,-0.0224743085968342,0.246580667094773,0.0608020253849032,8.99404047007928,-1.11375796203639,0,0.0607501907511565,-0.0166767834960841,0.0331932769309542
