signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.757941843331,-163.124618808174,-24.2355326969827,44.6777098034058,1996.09775327734,3.60993350743365,0.411499653268067,0,1995.85740436063,36691.3539449729,14379978.0009344,50.825372103578,0.000736145370285406,10049.4509352278,-21786.6443614716,24179.3630205254,584641596.078351,2.79201245453421,0.000381283959398567,32546.340321499
compassFilter,49.2779487626942,-87.2146888864251,-23.1232453627338,33.4658865625545,1119.96556341776,2.01339643198407,0.254283999660244,0,1119.83070904529,9529.00584421415,2524841.03842223,40.6757321403128,0.000595318565059661,2079.40580352102,-20786.7485109435,21608.9147022565,466945194.609395,2.20560119271392,0.000346074038347482,29983.4286611878
fullSystem,102.388119492562,-103.433688709872,-23.8716769476227,43.5330130152831,1895.12322218881,3.2368899196239,0.495295558707741,0,1894.89503155399,40854.713500157,11622464.9260376,49.6462686598464,0.000765567378529694,10010.5737877168,-21459.5545504366,24103.8314638391,580994691.237162,2.74481752055021,0.000385239985893743,32271.8482895787
gyroFilter,85.3801772278185,-122.433532336341,-0.748431584888786,26.3956292440995,696.729243191961,7.09873807787571,-0.355077659463732,0,696.645350447447,-6528.91422258308,3445122.25511725,26.404649217225,0.000978198804438693,10010.5737877168,-21459.5545504366,24103.8314638391,580994691.237162,2.74481752055021,0.000385239985893743,32271.8482895787
gyroSystem,103.612255481097,-102.183593904875,-21.7146514211461,42.5355692332968,1809.27465000059,3.40009716658387,0.506127669333117,0,1809.05679634014,38943.8051165759,11127452.0698737,47.7554487224444,0.000800809641496284,11886.4120111358,-672.806039493182,5209.50720191537,27138965.2868081,15.8512520283596,0.000555425215099462,5252.61832442245
input,102.220063450756,-103.880071215529,-24.0881490752739,43.6764881203444,1907.63561452658,3.23125133566694,0.491466758942673,0,1907.40591728221,40941.0368747677,11755929.9925912,49.8762954032758,0.000756888860602172,10570.2261080923,-19520.4864634453,22273.1792135774,496094512.280134,2.93661291479903,0.000387441524117837,29616.1110720523
compassSystemError,80.2798575470934,-63.5552030492594,-0.147383621708851,8.48330202805063,71.9664132991279,21.7616628620145,0.377884375102811,0,71.957747867063,230.661588433433,112680.094485741,8.48407153429361,0.000866609523530917,11882.4796295057,-132.49118932204,658.638361257334,433804.490919747,106.378907416959,0.00041769935251276,671.812687828804
compassFilterError,124.001250423036,-85.5964347164741,0.964903712539958,26.5491637869016,704.858097783727,7.09501483151515,0.360727642229046,0,704.773226248774,6749.2189779774,3524131.47349345,26.5650948694569,0.000970446521086893,38168.8359370787,867.404661205941,5295.89796026342,28046535.2055222,15.7707715384434,0.000554768902627208,5366.30575135402
fullSystemError,2.40135193079047,-1.08006350025978,0.216472127651168,0.298096636752868,0.0888616048433712,15.3057245742791,1.94283178997625,0,0.0888509050715658,0.0514550477058171,0.120830787536386,0.36838985751699,0.000229362041024997,1127.08057854314,194.598621712747,174.668634295943,30509.13180681,2.50319775331822,0.000266494334761633,261.487893554781
gyroSystemError,6.7258452689136,0,2.37349765412772,2.11983456786872,4.49369859513118,1.80291854552909,0.408421692363605,0,4.49315751161581,3.88988055406808,36.3981569161255,3.18223956134129,0.00040410141725078,5853.57454001933,2133.66670870434,2081.51248437784,4332694.22262079,1.73742909615981,0.000322707545481471,2980.76617368931
gyroFilterError,87.4055841517653,-49.0437574327418,23.3397174903851,33.5326402594341,1124.43796276862,2.00160522548343,-0.250283660371748,0,1124.30256987726,-9435.33453434105,2530141.6326001,40.8539469624202,0.00058648171979396,75258.3752645882,20981.3471326564,21757.3010553449,473380149.212913,2.20158521931081,0.000344436695226596,30225.2969429591
