signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,122.168405913604,-163.938819936326,-23.9718322118748,44.1909793839329,1952.84265891118,3.71876141580196,0.518012260510833,0,1952.60079085831,44695.1326167353,14178335.148418,50.271756787013,0.000568449828341892,15278.0710988161,-7439.60217973584,10408.0773076857,108328073.242762,8.68479366692299,0.000392813663111118,12793.3203261948
compassFilter,69.8754012089998,-98.2560448321921,-24.7238764348204,36.4003189673886,1324.98322092763,2.53856908185458,0.5054983034825,0,1324.81911599564,24375.5588470622,4455558.58305711,44.0010134196918,0.00045455402905867,5175.00444518695,-7672.99734915116,9146.6181961391,83660624.4259429,4.48130001909503,0.000357629717334673,11938.6067679253
fullSystem,103.557074372552,-104.926738504723,-23.9059956458547,43.1500737605238,1861.92886553864,3.34090474199177,0.598166006062373,0,1861.6982575543,48049.1452897735,11579309.9070117,49.3274252862841,0.000569542472087508,7217.85228427823,-7419.16995512575,10151.4794654645,103052535.337747,7.51991368522471,0.000395032975003478,12573.3939735184
gyroFilter,68.7403404191242,-134.759499558441,0.817880788965641,19.6781835778624,387.230908924052,13.1540343897748,-1.31001267602651,0,387.182948692577,-9980.44331809954,1971929.6581574,19.6939553588795,0.000670101296360246,7217.85228427823,-7419.16995512575,10151.4794654645,103052535.337747,7.51991368522471,0.000395032975003478,12573.3939735184
gyroSystem,104.232407559226,-102.059132761519,-21.641019558695,42.1417568792439,1775.9276728693,3.51840799734287,0.61227558190375,0,1775.70771650654,45814.6277986044,11094025.584596,47.3713145695405,0.000588075765030844,13064.0347685847,253.82739402534,3584.18603213876,12846389.5129786,35.7407151096063,0.000584673244714994,3593.0519435535
input,102.533986717636,-102.733921438926,-23.9828667003935,43.2199689321211,1867.96571449351,3.34233828161833,0.598144549043083,0,1867.73435881918,48281.2840270787,11659518.596849,49.4258257795256,0.000567844745784415,8105.98102791445,-6716.23991264295,9582.45447274305,91823433.7221934,8.26186825747719,0.000396580371429326,11701.5223611496
compassSystemError,77.9564768154426,-63.9096211785854,0.0110344885187073,8.771714580955,76.9429766897385,18.2611008611848,0.396941616472716,0,76.9334469675822,267.854792227957,108082.98681778,8.77117829755608,0.000955354767274999,33171.796611995,3.42452775868238,1965.11888907262,3861692.24819002,80.0427852143404,0.000820219781547935,1965.06102121119
compassFilterError,138.004373092974,-69.2641492411792,-0.741009734426903,19.8521102240778,394.106280348934,13.0507501922555,1.29889070690003,0,394.05746857282,10160.4268677097,2026537.30624123,19.8647064916483,0.000667715915782505,32462.9185108141,-229.970641656544,3627.32036306542,13157453.0163091,35.8235846676222,0.000584234708841632,3634.49097646339
fullSystemError,5.35961167730346,-3.56307439436837,0.076871054538736,0.594399694862733,0.35331099725291,21.8822194575305,1.48290304834361,0,0.353267238149955,0.311363573132351,2.7308515684034,0.599313271316307,0.000305066377762018,2899.99023079783,23.8567523687939,140.616022650603,19772.865826075,118.139046520619,0.000318078780564364,142.621127138066
gyroSystemError,6.72584526891355,0,2.34184714169855,2.11699617394933,4.4816728005161,1.83968328369135,0.452907366026136,0,4.48111772585664,4.29624376155251,36.9416057790404,3.15679675635578,0.000421399322584326,2181.63704049049,726.786794851601,759.609665996993,577006.844676064,1.85352121118227,0.000362953451097459,1051.28024581018
gyroFilterError,98.2853069133534,-69.226724190812,24.8007474893592,36.3936534227449,1324.49800945487,2.52239207210574,-0.503620200680881,0,1324.33396461843,-24271.6565315024,4423923.69426117,44.0387447669592,0.000453646443738776,42126.3661042128,7696.85410151988,9161.46981890197,83932529.2426518,4.45928795738403,0.000357413650504812,11965.3204836528
