signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,119.5372645529,-163.643811386872,-22.9411771231309,43.8051273588231,1918.88918292271,3.65700226912793,0.461328592533134,0,1918.65965072379,38771.0253053159,13462357.3591272,49.4465090630133,0.000799126067171481,211434.904412844,-296.147663898794,25638.4017187068,657327642.689786,12.0971065039308,0.000565402813012086,25639.3453489541
compassFilter,95.825562859805,-111.434546259976,-23.2575308338657,42.1210529043232,1774.1830977688,3.25266003643666,0.548514962427562,0,1773.97087491021,40983.4209423267,10236032.2233007,48.1132374237946,0.000780563510180045,164255.701056131,-300.231474066728,23592.906937957,556625257.7831,9.89596103820733,0.00055960674428657,23594.1116328971
fullSystem,108.071768782244,-121.651679737161,-22.8487384015725,43.1790515322998,1864.430491229,3.38012489607496,0.555283385064745,0,1864.20747322766,44694.701987949,11746844.9684643,48.8494863818562,0.000818134687744256,147172.310571726,-294.954372408293,24281.8563400424,589608547.318458,9.31526424026268,0.000564491806662619,24282.9215627355
gyroFilter,50.057681941612,-96.5480151307081,0.408792432293227,9.19824670167825,84.6077423849348,36.6222245700698,-3.38760232993808,0,84.5976218415873,-2635.90439829259,262096.384799056,9.20677647682875,0.00282720344853788,147172.310571726,-294.954372408293,24281.8563400424,589608547.318458,9.31526424026268,0.000564491806662619,24282.9215627355
gyroSystem,102.984789139253,-102.276188277447,-20.4099182638863,41.8195560160578,1748.87526538019,3.53564949755113,0.589879570116518,0,1748.66606977429,43134.391919459,10811425.7934153,46.5320409321663,0.000862566787878095,28483.3287496974,5.27710165844494,6387.95972012898,40806029.3859904,60.565444527951,0.000900046199888788,6387.77085811794
input,102.54078378267,-103.075563776118,-22.8518264944667,43.0176084279702,1850.51463486217,3.34094641320886,0.568946250595967,0,1850.29328143695,45282.6774358403,11438014.7855654,48.7083078701175,0.000813541396755006,130547.804828875,-263.471642356192,23663.3711759011,559955135.408467,9.60747810353253,0.000571843114208438,23664.1302517545
compassSystemError,77.8325030881769,-63.5139277863685,-0.0893506286642869,8.21475202229934,67.4821507878711,24.0332105094024,0.368817103489471,0,67.4740787602649,204.416759031884,109417.230499121,8.2147466360873,0.000844856694965618,145689.139522002,-1.15342729820679,7456.9372539901,55605913.2099455,102.267239702317,0.000710111439968228,7456.71433199028
compassFilterError,101.567221662689,-51.0145500340967,-0.405704339399093,10.4754346852806,109.734731845579,38.0769122021201,3.64333523297492,0,109.721605681483,4187.33170468194,458401.501610458,10.482661956416,0.00258378625335392,133196.354500844,-5.23723746614133,7590.6394514199,57617807.2814521,89.1914953818771,0.000667997731743704,7590.41424843779
fullSystemError,21.4513687737135,-19.7352434753177,0.00308809289413025,2.59701467096948,6.7444852012307,23.8617015274792,0.764136347205207,0,6.74367844462768,13.3818494245794,1085.16334799754,2.59686117860494,0.000748249668108825,56377.2315207035,0.0398641923031822,2449.58152087901,6000449.62743193,156.185536900241,0.000726874758009408,2449.50826269061
gyroSystemError,6.72584526891358,0,2.44190823058039,2.17032160944094,4.7102958884063,1.69974344727305,0.361740347641773,0,4.70973245588376,3.69735632777839,37.7029949254211,3.26690193646212,0.00040760909099314,4093.16716056873,31.5225942444124,982.103856983847,964527.985902549,3.22969327046056,0.000615771142980312,982.580261006479
gyroFilterError,100.370167551135,-95.5574871726954,23.2606189267598,41.735892672166,1741.88473714256,3.16640264387812,-0.553966661493777,0,1741.67637772424,-40265.6599378853,9605081.68523042,47.7779527667331,0.000775448966057856,74064.9303378768,300.271338259036,23185.9057730077,537586226.51479,8.80650058695085,0.000559105052024759,23187.1566860189
