signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.922617663081,-162.544190908483,-22.8316871401288,44.4206067654143,1973.19030540757,3.54774715469843,0.492800854780758,0,1972.95225614886,43186.3317053549,13809749.856089,49.9423487014135,0.000845728246396585,14496.0166317262,-34292.0530121692,38716.2314719451,1498946579.38923,2.0319067017556,0.000393908084398308,51718.4788630395
compassFilter,32.1536372317408,-75.3466866214658,-22.37587438958,29.0945129433115,846.490683408519,1.72041689738375,0.0580840240791992,0,846.388561236555,1430.24808447356,1232461.24041659,36.7024292920077,0.00052085863850023,1805.00053789504,-33607.4450412598,34182.1111719374,1168416724.17068,1.88316967502666,0.000339448175931964,47935.4420253269
fullSystem,102.827375429192,-102.510936419543,-22.3474532709228,43.5583112597863,1897.32647980442,3.20899585649808,0.583727769668693,0,1897.09758289529,48233.0650248431,11549109.4656607,48.9541239385546,0.000868790740145592,14939.0529603138,-33564.7579414552,38377.3711480676,1472822616.23653,2.03378455828976,0.000398249489777942,50983.5928956488
gyroFilter,102.020016018682,-114.130140137564,0.0284211186572491,29.8722167293692,892.349332326403,5.2420864074613,0.255164099591663,0,892.241677683825,6800.53891001392,4173199.88670425,29.870428276873,0.00153862688836297,14939.0529603138,-33564.7579414552,38377.3711480676,1472822616.23653,2.03378455828976,0.000398249489777942,50983.5928956488
gyroSystem,103.532161884929,-101.924246178774,-20.2846370938295,42.5688813216775,1812.10965697906,3.36408307108162,0.601614701976667,0,1811.89104078206,46399.8479210445,11044113.6374296,47.1524924347633,0.000925376499145981,23064.212130368,42.6870998046655,7231.26294473831,52291163.7759454,5.11855707374101,0.000478104966074541,7231.17082661706
input,102.766225281891,-103.121834881908,-22.7098273627165,43.7280350972041,1912.14105346232,3.19258457807968,0.577657586303743,0,1911.91036929614,48291.6199554277,11670177.6900781,49.2711541182111,0.000852929687883868,15005.6775426628,-30466.5111380066,35316.1617395978,1247231280.01743,2.07928253719765,0.000401582309611196,46640.8012611159
compassSystemError,78.2019650591108,-64.3410690420872,-0.121859777412159,8.47336502988231,71.7979149296324,21.2096594059602,0.375563153159426,0,71.7892530989014,228.439988191493,109308.155092731,8.47373016470623,0.00107526745529803,6958.14133366935,-183.027295417177,462.653754043848,214048.496130866,55.1524904847945,0.000260985853424244,497.528466140609
compassFilterError,115.071697501801,-101.585666488169,0.333952973136526,29.9812974458849,898.878196538626,5.22868732801282,-0.250401891598768,0,898.769754242023,-6746.99329763003,4223666.02260371,29.9813488494146,0.00152791517914041,29353.7539227231,501.580675492066,7440.45768417515,55360410.5500011,5.06156465781703,0.000501858050108682,7457.12103511749
fullSystemError,1.68843971977554,-0.211181973562788,0.362374091793782,0.26716798824525,0.071378733943014,3.62706743438998,0.265279889585192,0,0.0713701226830378,0.00505800195712453,0.0184751731217445,0.450205625338472,0.000244726229925925,1680.05683606121,544.267775296738,492.137512826565,242199.331531117,1.70825466114038,0.000281217870915227,733.765720235585
gyroSystemError,6.72584526891367,0,2.42519026888707,2.14071352116102,4.58265437968161,1.76659163428194,0.38728654304437,0,4.58210151994223,3.79865163712772,37.0907473116533,3.23475646073191,0.000398731764048948,10350.0668645739,3642.51457874536,3592.85828874646,12908630.6830142,1.77637359566538,0.000331245929879041,5116.2256041051
gyroFilterError,75.73544563212,-31.7486912709941,22.7382484813738,29.2377798676323,854.847771588126,1.70479518500262,-0.0538573268177827,0,854.74464120188,-1345.85841297791,1245503.58937441,37.0374484164687,0.000510249335130005,106843.947960899,34151.7128165565,34622.6880825669,1198730530.06272,1.88315037114254,0.00033738996803195,48631.2420722745
