signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.486634011033,-162.853443494616,-22.7707596806876,43.8744655290835,1924.96872546274,3.5529669346024,0.444753520922081,0,1924.7385761651,37555.8002833977,13162387.3434252,49.429202629627,0.00072088898476706,353616.220063298,-576.461814624816,30473.1758183818,928614444.458012,18.8250111454298,0.00181665059262088,30477.7170533264
compassFilter,111.225480119729,-139.694011613396,-22.9480417563131,43.2845211597578,1873.54977202952,3.36723564919929,0.470109095206306,0,1873.32577038294,38116.9914616271,11816806.5465355,48.9891660556949,0.000690879792474442,292512.001443936,-580.949866338884,28349.7503264961,803708343.574669,13.335880228429,0.00182875449177666,28354.8549239287
fullSystem,115.358844768576,-140.567616205527,-22.7193703594501,43.6307425680918,1903.6416970431,3.35175754422655,0.46352387507885,0,1903.41409760539,38492.1377193518,12143368.0670943,49.1892659747556,0.000726277292952264,228767.636371956,-575.160848746282,28088.0727289034,788939829.624165,9.62942981009655,0.00179959413971311,28093.1214708508
gyroFilter,50.0291524191996,-49.9532690278751,0.22867139686309,5.13403949769246,26.3583615638662,38.2557661855514,-2.45819425065807,0,26.3552101576534,-332.595159299041,26572.3443446447,5.13882289687015,0.00158626594584147,228767.636371956,-575.160848746282,28088.0727289034,788939829.624165,9.62942981009655,0.00179959413971311,28093.1214708508
gyroSystem,103.722572300135,-101.446837946641,-20.4243043648917,42.1683351019888,1778.16848527362,3.39729815218488,0.525617447648112,0,1777.9558874155,39404.9921519015,10739291.3833745,46.8519807073857,0.00077715918960467,28013.39766691,5.78901759260546,4316.76011930025,18634417.9275811,51.1072398437367,0.000744345510542208,4316.63496349033
input,102.588027656899,-103.584051308743,-22.7254235317118,43.2817813744475,1873.31259894547,3.22798501068545,0.504727177859539,0,1873.0886256553,40916.0952153257,11325259.5171518,48.8828548711201,0.000716487015934114,124381.828006573,-517.059233935905,26262.4728492379,689717480.156958,7.96045909514352,0.00182248004353278,26266.7774313073
compassSystemError,78.2694852586238,-64.5060059971089,-0.0453361489758201,8.20838620147303,67.3776040325329,22.5825985982428,0.431339701817754,0,67.3695483649059,238.514555704058,102494.647682436,8.2080206951073,0.00133997920383783,301377.810455271,-1.14772449725817,14037.2382717088,197044058.296727,132.034582338922,0.000784498917984308,14036.8187141567
compassFilterError,72.6004424666874,-50.776821876558,-0.222618224601343,8.09775963934093,65.5737111765389,28.9759977813259,2.37116466260513,0,65.5658711823762,1258.86299743698,124564.437712259,8.10033518172559,0.00189248849625054,269225.560871908,-5.63577621132636,11549.3797625516,133388172.899636,169.653339119309,0.0009964753870884,11549.0359008294
fullSystemError,41.8826432805032,-41.0676301931772,0.00605317226174754,4.96542549462675,24.6554503426893,22.9857661355412,0.14698356339709,0,24.6525025365747,17.9912065781943,13969.5046977638,4.96513234239219,0.00130118105762671,206193.837680351,0.15324138127909,8938.14887199336,79890505.2579161,157.645968126326,0.000723503963349539,8937.88169202935
gyroSystemError,6.72584526891356,0,2.30111916682008,2.10250312109241,4.42051937420332,1.8233003604519,0.45657462640115,0,4.41999085682237,4.24271470116834,35.6205777925748,3.11691197769991,0.000416869153161929,5465.39809211165,58.254856191649,1048.79092857741,1099962.41186626,6.26748716602668,0.000700475907194679,1050.37625660596
gyroFilterError,101.042485754823,-99.9217207905672,22.9540949285749,42.7628433884127,1828.66077466191,3.20489737498769,-0.505277968087538,0,1828.44213994471,-39505.0116940069,10714615.0164887,48.531769120183,0.00068195966838791,134002.505922789,581.103107720163,26298.7892260875,691626314.758175,7.43054112052265,0.00183338602115246,26304.4225878556
