signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.439763893929,-162.828311456926,-20.2468936147019,39.4766630423903,1558.40692496243,3.70502457074345,0.0821966221293249,0,1558.39002433424,5056.71188717896,8997946.60073732,44.3658283522273,6.62154108520856e-05,4778914.85829109,91241.3647909364,395868.764823349,156712078962.764,20.9606124903433,3.93725422228348e-05,406246.496416463
compassFilter,120.432182224415,-162.808506193764,-20.2502418044254,39.4733691357355,1558.14687092604,3.70588570337609,0.0819917081494924,0,1558.12997311809,5042.84311456915,8997034.47685413,44.3644256838268,6.61487567879213e-05,4780626.91805741,91256.45319935,395901.413438577,156737929162.663,20.9597406134247,3.93584146251463e-05,406281.699701069
fullSystem,122.780175958129,-164.835470996325,-20.2388042567452,39.4933559091332,1559.72516096547,3.70179513878108,0.080972561225716,0,1559.70824604126,4987.72992047169,9005319.32307097,44.376992279605,6.6325271370822e-05,4724790.09714053,91204.9106032315,394544.776428959,155665580607.377,20.775053731936,3.94027575858511e-05,404948.234023886
gyroFilter,49.8461518607188,-50.5267174819407,0.0114375476803615,1.31302989209041,1.72404749752295,269.936134699081,-0.682877208269015,0,1.72402880055411,-1.54582167607029,802.32450713103,1.31307258674113,4.16121709969353e-05,4724790.09714053,91204.9106032315,394544.776428959,155665580607.377,20.775053731936,3.94027575858511e-05,404948.234023886
gyroSystem,104.787441927882,-102.332052319616,-18.1277759054065,37.6791300412893,1419.71684066839,3.52571032584797,0.210699502502541,0,1419.70144410792,11270.9116718877,7106253.16998623,41.8128892015915,7.20240649000213e-05,57301.8317045392,-51.5425961175501,4271.36347933799,18244545.9726224,61.7745859315914,6.73674698096673e-05,4271.662870824
input,103.075495520152,-103.03831258614,-20.1410618585433,38.8770543968296,1511.42535857404,3.26313771868712,0.173400371814808,0,1511.40896745206,10188.7995060446,7454171.70793289,43.7843732425362,6.79932309229853e-05,1523069.77511927,81691.6928447978,293967.677361137,86416995333.1013,9.97758049903339,4.00631929872158e-05,305106.636149442
compassSystemError,78.5112546237399,-65.2321604048747,-0.105831756158586,7.19622216958857,51.785613514078,25.2080330268654,0.329097443740411,0,51.7850519088994,122.639715058277,67600.1704511039,7.19696132194074,9.10965219824977e-05,4637591.36926272,476.924216321223,256231.602573247,65654634157.2546,73.430035575018,7.21709484779436e-05,256231.351723381
compassFilterError,78.5705078571978,-65.3616528638801,-0.109179945882207,7.22285088601606,52.169574921623,25.3013032678514,0.360846820289496,0,52.1690091524556,135.969582828818,68860.1665344828,7.22363685500858,9.11944290670538e-05,4652281.78246586,492.012624734671,257116.179780806,66108729905.0755,73.4500784220874,7.21803033325256e-05,257115.953435843
fullSystemError,76.3534478158629,-63.5740188498043,-0.0977423982018457,7.08687494589814,50.2237964987988,25.3958178048247,0.277662192225391,0,50.2232518312302,98.826631198645,64057.7765577227,7.08751052257677,9.23598154011097e-05,4631966.98663815,440.470028617116,255000.443452194,65025226160.8155,73.4958371900384,7.25121183175956e-05,255000.132509011
gyroSystemError,6.72584526891372,0,2.01328595313695,2.1273269137812,4.52551979809786,2.0106827070973,0.671168939930093,0,4.52547071969207,6.46141282186395,41.1785510849301,2.92895733133664,5.05773096453754e-05,18842.4122458489,-9072.74772981713,15484.5072173454,239769963.764023,4.41634607746571,3.6867361956084e-05,17946.6825624107
gyroFilterError,102.02278482428,-102.142343593569,20.1524994062236,38.8538973284447,1509.62533760932,3.26551494862853,-0.174270154752152,0,1509.60896600822,-10221.6196506451,7441844.81310627,43.7690781068788,6.78075086930005e-05,1017145.72117467,-90815.9831707322,300279.675545216,90167883545.5401,9.90110289396946,3.96626464109063e-05,313711.551294082
