signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.799497239505,-163.079490193224,-21.5968258575807,44.5503471177376,1984.73342831091,3.53597452302979,0.499252437356095,0,1984.49827032178,44136.3363762149,13925492.9147876,49.5067789039485,0.000931355746208185,13781.6321114426,-22697.1942307159,26338.3835365712,693710447.319523,2.29696006517144,0.00039204752024324,34768.2610183642
compassFilter,44.0939359767964,-83.3776882513829,-22.4589886280859,32.5264892277741,1057.9725014845,1.88245761125902,0.199632921083683,0,1057.84714929239,6868.57336791016,2106546.47833653,39.5253503398626,0.000581975151643387,1873.84490102262,-23603.2845974068,24216.1368173613,586421282.357163,1.97535526122845,0.000334225078054973,33815.7002513301
fullSystem,102.80280020535,-102.799582462973,-21.4668124139301,43.8295563688133,1921.03001148698,3.1930234732028,0.546985879181172,0,1920.80240129604,46046.8737250437,11780602.1983412,48.801910172768,0.000938348447139743,13133.705253797,-22560.5565413351,26325.0140721972,693006365.90138,2.28984938156971,0.000394059921305207,34669.0643087516
gyroFilter,90.3161617477713,-119.254211058091,0.992176214155687,26.5603138903412,705.450273953453,6.04821693083012,0.195385807591966,0,705.366689797771,3660.28948616204,3009242.95871258,26.5772666660384,0.00105936797563035,13133.705253797,-22560.5565413351,26325.0140721972,693006365.90138,2.28984938156971,0.000394059921305207,34669.0643087516
gyroSystem,104.087838054858,-102.169903520219,-19.2882695100886,42.7928664584815,1831.22941973343,3.35731290359717,0.566616629635113,0,1831.01244942304,44394.2028609266,11255749.3650977,46.9366572107222,0.00102200485732648,15862.5882098181,1042.72805607143,4984.71674226377,24847401.0006047,7.11388448300202,0.000489774667068387,5092.46607351342
input,102.741593929837,-103.346464306253,-21.7158380554854,43.9653096513906,1932.94845274266,3.185491497228,0.542741288583932,0,1932.71943041414,46115.410685284,11899098.9443971,49.0336318547404,0.000925594729686667,13862.6975569888,-20271.0158581571,24143.6128097265,582914039.50599,2.39468105497093,0.000398818702687837,31524.4918842399
compassSystemError,78.8326361719973,-61.8486927022723,0.119012197904724,8.24536633683671,67.9860660286401,23.6783395795081,0.912623345687405,0,67.9780108075466,511.498367759461,109417.84287573,8.24573675973207,0.000512586234414858,10971.033457835,125.075925021627,620.166135783519,384606.035972663,72.0698565934561,0.00054012277318128,632.635153089851
compassFilterError,120.666965636534,-90.0417918612796,-0.743150572600475,26.6764016343891,711.63040415924,6.04088117079911,-0.190371068704248,0,711.546087760643,-3613.31231031059,3058485.05831302,26.6851711730354,0.0010493210349645,26407.3602785736,-781.01444166899,5038.7673687753,25389176.5966348,7.32002353987468,0.000488670140418661,5098.78965711277
fullSystemError,2.08144336018375,-0.728696711000936,0.249025641555222,0.25496928648959,0.0650093370530108,10.8426117327863,1.42166932033899,0,0.065001634524924,0.0235605273910125,0.0458123385274752,0.356392206251643,0.000227987576460018,1072.01001547315,261.713614402442,232.716962587535,54157.1846759683,1.82912818402709,0.00026516786696896,350.211353450251
gyroSystemError,6.72584526891352,0,2.42756854539676,2.14592344069331,4.604987413317,1.73196651616849,0.378929876854794,0,4.60444179869457,3.74390077739832,36.7192216819069,3.23998932734266,0.000395057818571218,7102.99355337728,2551.25429758034,2489.76795253026,6198944.45744674,1.7343769002585,0.000318515383026418,3564.75464661536
gyroFilterError,83.6116054505431,-43.7660661457875,22.7080142696411,32.6155763688372,1063.77582187145,1.87028110485342,-0.195373956987047,0,1063.64978208213,-6777.42399188505,2115944.13440406,39.7404541261465,0.000571750396724666,79584.5048307814,23864.9982118089,24418.6889805703,596272371.529828,1.97423172938189,0.000332520992798653,34143.4501023852
