signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.464699853551,-161.561369036123,-22.3214355642611,44.8856250055389,2014.71933213786,3.42555579562969,0.412618928781835,0,2014.46730319964,37306.9273450819,13901174.378441,50.1269766577749,0.000930193135933566,307718.230130335,6082.13637803309,21811.7265446995,475751414.86075,34.8757874191241,0.000442941539448525,22643.1896856299
compassFilter,104.016916449694,-124.032862918202,-22.5876481743827,43.6567345218962,1905.91046911533,3.14920854259475,0.482128013446533,0,1905.67205149347,40108.3331244471,11436621.5530994,49.1515401746799,0.000893059082762798,218663.046463386,6154.67389004253,18265.7399648089,333637256.462016,19.9360082755721,0.000434603620408034,19274.2418234796
fullSystem,112.916309198708,-128.896799157229,-22.3313888478602,44.2910176016276,1961.69424018769,3.14467654748606,0.457283504641763,0,1961.44884436079,39723.820844782,12098456.121749,49.5997960906607,0.00092702448883711,156293.439658979,6084.84844500944,18086.5473847278,327123196.300002,11.2822405221623,0.000444370052014187,19082.141260187
gyroFilter,49.6127841082024,-69.9974243965902,0.256259326522413,6.60495890957044,43.6254821971139,32.8179380710234,-2.41228259364654,0,43.6200249188806,-694.955581224333,62442.9065103594,6.60951539534556,0.00496584104200344,156293.439658979,6084.84844500944,18086.5473847278,327123196.300002,11.2822405221623,0.000444370052014187,19082.141260187
gyroSystem,103.455445805322,-102.895503910622,-19.8540296502982,42.9041999200899,1840.77037078304,3.23072262471311,0.511468345830076,0,1840.54010178494,40386.5436773467,10944356.7627897,47.2728526232537,0.00103410201767193,44317.1220058717,-69.8254450331007,4810.58476177041,23141725.7501777,40.2769535596358,0.000651695434966015,4810.9410523276
input,102.044786243496,-103.235891686236,-22.2632220773785,44.0525817890363,1940.62996227973,3.06977378202329,0.492069598765001,0,1940.38720146383,42059.0187491996,11558012.9153585,49.3562382959895,0.000933785580490763,124288.818103403,5409.81854141886,16858.4804203804,284208362.084349,9.7990082983093,0.000453973963455016,17704.7090139489
compassSystemError,76.65835031555,-62.185341660982,-0.0582134868825775,8.5848077588605,73.6989242565915,18.5316813814354,0.290235857678437,0,73.6897049765995,183.595187795983,100630.228831478,8.58446817145093,0.000501496718226274,232979.54701894,15.861989039252,12386.5095920744,153425619.874551,107.273835490363,0.000667431040461935,12386.1323494674
compassFilterError,84.4198134473472,-51.7675644528835,-0.324426097004067,8.58312514720479,73.6700372925793,31.5123085843142,2.55183913300965,0,73.6608216261679,1613.27398745716,170983.159595705,8.58871782739341,0.00354901393539174,180691.42048365,88.3995010487151,9194.50868591963,84538989.9754515,111.333039733186,0.000682254979235214,9194.64607605303
fullSystemError,29.8542691910571,-28.5503373882843,-0.0681667704816549,3.86722858355068,14.9554569174314,18.5362773239051,0.0997507852840656,0,14.9535860821903,5.76812091863099,4144.89209212051,3.86758746388342,0.000863182336966639,119576.112929561,18.5740560156139,5871.99852061036,34480366.6260503,119.800321893013,0.000660145726553374,5871.84424574707
gyroSystemError,6.7258452689136,0,2.40919242708033,2.13116786240734,4.54187645775786,1.76307476301198,0.391055764524502,0,4.54130829708013,3.78451447910284,36.360738963175,3.21644469061437,0.000415169187312824,1836.72406863869,-656.455847574968,818.588170027313,670086.592108666,3.36981739547124,0.000394377786704662,1049.2754440358
gyroFilterError,100.640683242563,-98.9203814253064,22.5194814039009,43.2406879342749,1869.75709302935,3.03584589990349,-0.509114221761123,0,1869.52319797142,-41153.9491500435,10610636.5769539,48.7508998960232,0.000900565831874374,72209.9502868703,-6136.09983402698,16631.9306247962,276621116.308034,8.8791729159079,0.000435780574150787,17727.2540062703
