signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.789958869893,-162.008531041656,-21.8225331274407,45.7776844598464,2095.59639450526,3.38138942815079,0.466629689037757,0,2095.33610430597,44756.1696621231,14845765.0499737,50.7105418666002,0.000976535176409926,15624.541486214,-33574.6463975203,37973.4323666568,1441981565.70506,2.03572690670076,0.000404110834476239,50686.7723169843
compassFilter,30.2068157765325,-73.9288486815595,-21.0772740713,28.756647430089,826.944771418444,1.70688166423127,-0.0326981045873635,0,826.842058119299,-777.421268192942,1166940.01359758,35.6523988028295,0.000553309342090241,1873.39073190987,-32428.0421450098,33175.2728212379,1100598726.76357,1.91098348521076,0.000350044339759831,46390.8211632263
fullSystem,102.718916005734,-102.026768643419,-21.350982613233,44.8512997333592,2011.63908777163,3.09817045868339,0.517694635105503,0,2011.389225756,46700.1035519495,12534226.76339,49.6714574409346,0.00102771773372351,15962.8282235687,-32849.1512553826,37738.6003413797,1424201955.72638,2.03372652508092,0.000409839498577754,50031.7922892097
gyroFilter,103.498398507715,-113.549039515792,-0.273708541932957,31.7760015503681,1009.714274529,4.99821513945925,0.188436027445346,0,1009.58885976381,6044.78369223009,5094529.07458913,31.7752069407854,0.00253918909669461,15962.8282235687,-32849.1512553826,37738.6003413797,1424201955.72638,2.03372652508092,0.000409839498577754,50031.7922892097
gyroSystem,103.906275055589,-102.107110939411,-19.3655183766293,43.9096863637709,1928.06055656473,3.23528952992313,0.531950233623404,0,1927.82107568576,45026.8006674177,12023934.4492924,47.9879607576872,0.0011722334945589,24131.1499814398,-421.109110372915,7588.27651245167,57581940.4294256,4.87545337251781,0.00050889882558335,7599.71690369818
input,102.427105942595,-102.880517631542,-21.7331551567307,45.0209046360646,2026.88185424962,3.08236568855218,0.511559492581977,0,2026.63009895783,46672.1578379535,12659983.4645921,49.9896002386933,0.000993683251690559,16007.9126937349,-29794.4527339233,34711.415673954,1204882378.09002,2.07939475729845,0.000413146658837591,45744.0374151347
compassSystemError,78.8545100368067,-61.1802435908185,-0.0893779707099545,8.39034871582549,70.3979515731544,20.2981606332153,0.878620063904461,0,70.3892075722138,518.871994149733,100570.089614433,8.39030368901283,0.000613922297419467,6430.03185542311,-137.510789640697,459.897134165331,211505.374013484,31.6900790467882,0.000610168331081721,480.001515744743
compassFilterError,114.548175103531,-102.9661116083,0.655881085430693,31.8807576352012,1016.38270739444,4.9846078355909,-0.184529543588075,0,1016.25646435539,-5978.20618137262,5147989.33023953,31.885524056437,0.00251816593956618,30195.9942572959,1009.09346286969,7814.53976544835,61067031.7457736,4.81269018740328,0.000537715313686837,7879.18197624704
fullSystemError,1.63754893105512,-0.149893841082516,0.382172543497734,0.27272403720926,0.0743784004717177,2.81465355407428,0.0583513189202306,0,0.0743691620664921,0.00118342300988464,0.0155672078166014,0.469494424961597,0.000251149072920021,1774.64179632874,587.984352496766,531.53248776276,282526.785547269,1.72093217189186,0.000289585809039775,792.612665285286
gyroSystemError,6.72584526891363,0,2.36763678010143,2.13498349629639,4.55815452945794,1.82504032111512,0.449530565100147,0,4.55758836941205,4.37382974215552,37.9090289691734,3.18799189018748,0.000420396593637777,10444.5290963903,3642.68287395613,3606.58165085999,13007431.20432,1.79429662087685,0.000343156258769079,5125.98886652417
gyroFilterError,74.3345646824282,-29.765918300488,21.4594466147978,28.9066339000491,835.59348343147,1.69187721778045,0.0374570350269291,0,835.489695891608,904.575965209513,1181003.10277146,35.9999659014417,0.00053983314297158,104083.695605561,33016.0264975066,33645.3172891345,1132007375.48654,1.9119722681392,0.00034755293286019,47138.0427523284
