compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
-5.88299002429603e-12,-3.16776385923632e-12,2.26268847088309e-13,-1.15962784132758e-12,2.03641962379478e-12,5.65672117720772e-14,6.36381132435868e-14,2.65158805181612e-15,-1.13134423544154e-13,-3.16776385923632e-12
-2.56569829811971e-05,-2.62801457138549e-05,-2.59847544492073e-05,2.95386817050596e-07,-2.25318214730283e-05,4.03586408961474e-07,-2.19579558633766e-07,7.58068032275484e-08,3.52874486250088e-06,2.63559521131572e-05
-3.88735581272661e-06,-3.93196539473661e-06,-3.84601943585859e-06,8.59413274375593e-08,-3.32866680416468e-06,-3.08235019782107e-08,-7.54325713478554e-08,1.05074126184244e-08,5.27867797555798e-07,3.94247807164118e-06
-4.05861881622217e-05,-4.14590415091365e-05,-4.17629884514302e-05,-3.03945803878588e-07,-3.63158372541269e-05,1.29642831047352e-06,4.23571088704741e-07,1.19625760344277e-07,5.56677546391971e-06,4.15786723375494e-05
3.78589595661682e-06,4.05584261060282e-06,4.92135919015076e-06,8.65513638052926e-07,4.39250689684128e-06,-1.15105519175022e-06,-8.81106715239367e-07,-1.55946999583285e-08,-5.44448269565524e-07,-4.07144022730801e-06
-2.52215765539712e-05,-2.55465361790187e-05,-2.63530782725304e-05,-8.0654132985433e-07,-2.29910438277544e-05,1.20010641885449e-06,8.75144700820226e-07,6.86022263637199e-08,3.43063681167383e-06,2.5615140667187e-05
3.48222166828384e-05,3.59547825437854e-05,3.60345221744566e-05,7.97447217202974e-08,3.13118286159313e-05,-1.31785012265727e-06,-1.85287712310215e-07,-1.05544431286093e-07,-4.82823858553484e-06,-3.60603213484016e-05
0.000129819217258367,0.000133304523649844,0.00013106193011527,-2.24259568412722e-06,0.00011355364654463,-1.63402716483037e-06,1.85127686496473e-06,-3.9131859112592e-07,-1.78996034928636e-05,-0.000133695842044752
0.000221526057462129,0.00022686903516104,0.000224138160695053,-2.73087661554068e-06,0.000194324684610809,-3.26646711026564e-06,2.07650798655308e-06,-6.54367387160535e-07,-3.04678451374854e-05,-0.00022752339855756
0.000276427580255461,0.000282480966334165,0.000282680285430221,1.99320001131244e-07,0.00024556282290463,-7.07050477979529e-06,-1.01712304262482e-06,-8.17803727371023e-07,-3.79352676600717e-05,-0.00028329876914939
