compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
4.43486940293085e-12,0,2.66092164175851e-12,-6.65230410439628e-13,2.66092164175851e-12,6.65230410439628e-13,1.66307602609907e-12,5.54358675366356e-14,1.66307602609907e-13,-5.32184328351702e-12
0.0197852216031225,0.0196750671585046,0.0201035943006476,0.000428527146356092,0.0174797632868978,-0.000331404458598367,-0.00044155891142076,-1.30317637619252e-05,-0.00263686277859268,-0.019688098922904
0.042085089366883,0.0418485204866599,0.0427365188007908,0.000887998314352617,0.0371307603562517,-0.000655374530968922,-0.000891943424607494,-3.94510487759752e-06,-0.00560970355127384,-0.0418524655912604
0.0647090286007594,0.0643403178781626,0.0651082888697939,0.000767970987584531,0.0564819826779976,-0.000399558422200027,-0.000768269150783973,-2.98162700519675e-07,-0.00862660435821107,-0.0643406160486241
0.0875779760664418,0.0870723055915109,0.0885550062784127,0.00148270068246694,0.0768702609415743,-0.000969004524162128,-0.0014746750023083,8.02567838469432e-06,-0.0116767196546009,-0.0870642799130153
0.113313547171475,0.112651508120554,0.114567888709938,0.00191638058655718,0.0994328176083842,-0.00122862545595992,-0.00189066451042891,2.57160791772462e-05,-0.0151093550209355,-0.112625792052242
0.140919870966602,0.140084626412108,0.142009725234516,0.00192509881719681,0.123196385320099,-0.00107040305821491,-0.00190564760472625,1.94512157967048e-05,-0.018793888714863,-0.140065175209727
0.16910102545062,0.168082722091959,0.170149634782934,0.00206691268626379,0.147564053214377,-0.00101872819442568,-0.00203703156240018,2.98811245842704e-05,-0.0225557004375705,-0.168052840966377
0.197711839006238,0.196503506482002,0.19854890039102,0.00204539391722175,0.17215510082919,-0.000818898213938588,-0.00202723075103547,1.81631670732583e-05,-0.0263756363911255,-0.196485343306725
0.226720668433145,0.22531786880855,0.22750321324826,0.0021853444344985,0.197250006627735,-0.000776352133335812,-0.00217915176668958,6.19267357424611e-06,-0.0302470139464519,-0.225311676137859
0.256163570732765,0.254560587803523,0.255945594325839,0.00138500652104128,0.221798007597349,0.000191538846175674,-0.00141144408578319,-2.64375650190881e-05,-0.0341740242929553,-0.254587025370094
0.28571346264776,0.283909662855523,0.285206453867611,0.00129679102062558,0.247155364117629,0.000441847885515363,-0.00136195191259806,-6.51608915289953e-05,-0.0381162506506302,-0.283974823747717
0.315856911222495,0.313857465960263,0.315123803857714,0.00126633790742961,0.273149723962304,0.00056736069614999,-0.00143208457866595,-0.000165746669129779,-0.0421398265727995,-0.314023212626399
0.346174811449434,0.343989129064693,0.345688021891706,0.00169889282961819,0.299784924893507,0.000201675765149828,-0.00198400663012373,-0.000285113800228352,-0.0461882108041374,-0.344274242863591
0.376973968966908,0.374615534716064,0.375864463865402,0.00124892913503572,0.32597099246812,0.000700375101573411,-0.0016580591405121,-0.00040913000192848,-0.0503026013967714,-0.37502466472398
0.408030963107234,0.405512840485289,0.406581779041638,0.00106893855025105,0.352639847761464,0.00093553577771499,-0.00158258684766701,-0.00051364829630724,-0.054455579567113,-0.40602648878204
0.439561540903967,0.43689719202263,0.437602898043891,0.000705706026028132,0.379556483673375,0.00132841264607296,-0.00133593623836835,-0.000630230212451092,-0.0586766445846297,-0.437527422238851
0.471414382720277,0.468614473022698,0.469467871632161,0.000853398595049623,0.407285620563974,0.00118536620888682,-0.00161454347860334,-0.000761144883221104,-0.0629433959452546,-0.469375617910354
0.503874024342568,0.500951684190049,0.501950102710121,0.000998418526502237,0.435563091879178,0.00101695891425368,-0.00190538125323309,-0.00090696272207424,-0.0672939735547906,-0.501858646914895
0.53716634317789,0.534130959850514,0.535251261878404,0.00112030202678094,0.464552497077911,0.000855559124833062,-0.00217982421806526,-0.00105952218873426,-0.071758286986428,-0.535190482039359
0.571998388160552,0.568851533003506,0.570438217960209,0.00158668494982911,0.495210248748994,0.000358494212407441,-0.00278836094863003,-0.00120167599813569,-0.076429645195742,-0.570053209006077
0.607297687900386,0.604050245171502,0.605343729274436,0.00129348411402177,0.525493547011699,0.000639302469789982,-0.00260814027533689,-0.00131465616148143,-0.0811648384240245,-0.605364901324113
0.643510592030805,0.640166386178739,0.642036852630387,0.00187046644876578,0.557417854092838,7.00972158284414e-05,-0.00327410864061676,-0.00140364218835852,-0.0860226407316181,-0.641570028360223
0.680490479684834,0.677052556667477,0.678782488670023,0.00172993199877618,0.589302258755834,0.00020632834306785,-0.00323159466702713,-0.00150166266897161,-0.0909818925795844,-0.678554219340107
