compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
0,2.91038304567337e-11,1.45519152283669e-11,7.27595761418343e-12,1.45519152283669e-11,8.5265128291212e-14,-3.63797880709171e-12,-1.36424205265939e-12,-3.63797880709171e-12,0
-5.41752378921956e-05,-5.62010100111365e-05,-5.35328726982698e-05,2.66813003690913e-06,-4.74814587505534e-05,6.73751628710306e-07,-1.35200025397353e-06,1.31613023768296e-06,7.36752554075792e-06,5.75171579839662e-05
-0.000156464375322685,-0.000162432173965499,-0.000154758017743006,7.67418532632291e-06,-0.000137268361868337,2.09904118264603e-06,-3.86875399271958e-06,3.80543133360334e-06,2.12950617424212e-05,0.000166237601661123
-0.000307470487314276,-0.000319388404022902,-0.000303742825053632,1.56455535034183e-05,-0.000269354801275767,3.76059244899807e-06,-8.15731982584111e-06,7.48822685636696e-06,4.18762610934209e-05,0.000326876615872607
-0.000500149428262375,-0.000519800785696134,-0.000492779217893258,2.7021535061067e-05,-0.000436816830188036,4.82180774952212e-06,-1.48295730468817e-05,1.21919624689326e-05,6.81543915561633e-05,0.000531992758624256
-0.00074306117312517,-0.000772449144278653,-0.000732937071006745,3.9512051444035e-05,-0.00064977708098013,7.97647226136178e-06,-2.14114515983965e-05,1.81005975719017e-05,0.00010126060078619,0.00079054971865844
-0.00102924727252685,-0.00106995418900624,-0.00101612933212891,5.38249150849879e-05,-0.000900943341548555,1.192071533751e-05,-2.87862676486839e-05,2.50386556217563e-05,0.000140224614369799,0.00109499286918435
-0.00135457323631272,-0.00140790906152688,-0.00133635840029456,7.15506757842377e-05,-0.00118479375669267,1.46865523902306e-05,-3.8649290218018e-05,3.290139238743e-05,0.000184466029168107,0.00144081050530076
-0.00172579925856553,-0.00179320758616086,-0.00170101074036211,9.21968930924777e-05,-0.00150797360402066,1.70611501744133e-05,-5.03472219861578e-05,4.18496615566255e-05,0.000234886789257871,0.00183505729364697
-0.00213708927913103,-0.00221970977145247,-0.00210527473245747,0.000114435035357019,-0.00186633247358259,1.99261910438508e-05,-6.26942965027411e-05,5.17407488587196e-05,0.000290683006824111,0.00227145053213462
-0.00260725317639299,-0.00270682327391114,-0.00256687687942758,0.000139946489071008,-0.00227550815907307,2.26589904741559e-05,-7.69111538829748e-05,6.3035342918738e-05,0.000354403988239937,0.00276985864911694
-0.00314388310653158,-0.00326243390736636,-0.00309372137417085,0.000168712525919545,-0.00274255673866719,2.57603006730278e-05,-9.27904911804944e-05,7.5922034739051e-05,0.000427086659328779,0.0033383559784852
-0.00375840405467898,-0.00389842203003354,-0.00369689957005903,0.000201522510906216,-0.00327729040873237,2.91736105282325e-05,-0.000110844404844102,9.06781069716089e-05,0.000510287281940691,0.0039891001797514
