compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
1.0643686567034e-11,7.09579104468936e-12,3.54789552234468e-12,1.33046082087926e-12,3.54789552234468e-12,0,-4.43486940293085e-13,-8.31538013049534e-14,8.8697388058617e-13,-3.54789552234468e-12
-7.11338789690109e-05,-7.2234407776878e-05,-7.09456631115505e-05,1.28873535210178e-06,-6.19106952633177e-05,4.6736821310506e-07,-6.33156991430691e-07,6.5557991287538e-07,9.69055818305129e-06,7.28899772678103e-05
-0.000152723040609133,-0.000155094663302104,-0.00015287961988222,2.21504874172665e-06,-0.000133478634414219,1.56270262474815e-06,-8.08922840016229e-07,1.40612570768488e-06,2.08070971781299e-05,0.000156500797186579
-0.00027638081638586,-0.000280685172904105,-0.0002766253054142,4.05988212497461e-06,-0.000241513238066719,2.78972748977443e-06,-1.51463074698335e-06,2.54524971491524e-06,3.76573076382989e-05,0.000283230436699731
-0.000406705861290296,-0.000413039550185204,-0.000407984576054982,5.05496126910051e-06,-0.000356316474222002,5.02743367438338e-06,-1.3062535297303e-06,3.74870859862616e-06,5.54168113462982e-05,0.000416788260142008
-0.000577439644506999,-0.000586428589054516,-0.000580492044488589,5.93655787053562e-06,-0.000507138211812292,8.38187128205651e-06,-6.07079072367577e-07,5.3294780220659e-06,7.86833088135435e-05,0.000591758078052884
-0.000786827969409171,-0.000799057944899514,-0.000794415158175287,4.64278539376599e-06,-0.000694464594125748,1.48529054353102e-05,2.62294319413957e-06,7.26572897595664e-06,0.000107216278002376,0.000806323676591828
-0.00100872789110456,-0.00102438389900185,-0.00101576852656546,8.61538618448235e-06,-0.000887632476431983,1.63580851845576e-05,7.02077522873879e-07,9.31746168394706e-06,0.000137453500979713,0.00103370136803105
-0.00127241385124979,-0.00129210159182549,-0.00128124766051769,1.08539375166098e-05,-0.00111962376960686,2.05878865589122e-05,9.00143668765114e-07,1.17540804924266e-05,0.000173377968548309,0.00130385568808942
-0.00155606466035048,-0.00158005105242843,-0.00156479419342109,1.52568625552314e-05,-0.00136715333376612,2.31051726067173e-05,-8.81216976614226e-07,1.43756462438476e-05,0.000212016500798719,0.00159442669578961
-0.00188273493023146,-0.00191164269688584,-0.00189431310054802,1.73295919029486e-05,-0.0016551974522216,2.89722556702881e-05,6.44892099357787e-08,1.73940819444224e-05,0.000256509735204634,0.00192903678332056
-0.00225568138062954,-0.00229018123731727,-0.00226831213704177,2.18691011624677e-05,-0.00198184856701465,3.34659452866098e-05,-1.03390465180079e-06,2.08351939051811e-05,0.000307298750572261,0.0023110164418107
-0.00263304241711185,-0.00267310154934724,-0.00264618947037629,2.69120701012157e-05,-0.00231182551100141,3.74462370001267e-05,-2.61288801474231e-06,2.42991823082169e-05,0.000358663147226686,0.00269740072744233
-0.003011721826735,-0.00305725104042462,-0.00302812374063901,2.91273099858136e-05,-0.00264570738588061,4.41674715589865e-05,-1.36174261569977e-06,2.77655696152665e-05,0.000410181919911078,0.00308501661888191
-0.00341025397181511,-0.00346143459989911,-0.00343050971627235,3.09248916095211e-05,-0.00299753350161371,5.16552983095781e-05,4.74662298247928e-07,3.13995502767197e-05,0.000464375762357598,0.0034928341600157
-0.00385575389578229,-0.00391320650421438,-0.00387933264176051,3.38738651147911e-05,-0.00338984462122122,5.9035608192928e-05,1.58299913718587e-06,3.54568630878237e-05,0.000524944870599679,0.00394866337733609
-0.00431744165363766,-0.0043812215789443,-0.00434257968905426,3.86418912204958e-05,-0.00379453865545137,6.47751295972349e-05,9.95200659547533e-07,3.96370923789662e-05,0.000587678118830635,0.00442085866771993
-0.00481577226093837,-0.00488622556484881,-0.00484027079883076,4.59547580352851e-05,-0.00422904803639366,6.86336601557698e-05,-1.81963667273521e-06,4.41351228038825e-05,0.000655357884686618,0.00493036067556767
-0.0053313422167585,-0.00540851287188984,-0.00535970115590663,4.88117230790002e-05,-0.00468313688323611,7.71372797316872e-05,-3.3386583839144e-08,4.877833610711e-05,0.000725342607391732,0.00545729122701145
-0.00586883779437769,-0.00595287292840935,-0.00590145507029125,5.14178576746157e-05,-0.00515678689238571,8.6224072036289e-05,2.18893756114301e-06,5.3606796399912e-05,0.000798274958949713,0.00600647973517577
-0.00644269744555155,-0.00653382045882089,-0.00648071663365478,5.31038269400597e-05,-0.00566337046523889,9.67712587000625e-05,5.64825144552049e-06,5.87520770551193e-05,0.000876098251236337,0.00659257254075436
-0.00703605882113888,-0.00713423334771679,-0.00707538425922394,5.88490911537693e-05,-0.0061829206737734,0.000103374237798908,5.19971629338605e-06,6.40488074194374e-05,0.000956512394671639,0.00719828215383348
-0.00771761472381297,-0.00782382001124677,-0.00776203362359887,6.17863849869796e-05,-0.00678329856267997,0.000114555540328313,8.35026126532328e-06,7.0136646640354e-05,0.00104887171160607,0.00789395666548184
-0.00843184754962013,-0.00854608227099691,-0.00848019327790964,6.58889784522e-05,-0.00741110456841333,0.000124865892132567,1.06311868876219e-05,7.65201622908491e-05,0.00114560887927101,0.00862260243012792
-0.00919358083534808,-0.00931611003620284,-0.00924855406795229,6.75559771202859e-05,-0.00808314562553451,0.000138311518184353,1.57823205171596e-05,8.33382969167793e-05,0.00124874673118549,0.00939944833871864
-0.00999873114838487,-0.0101296230760359,-0.0100593757310084,7.02473388186523e-05,-0.00879221320152283,0.000151192845189057,2.03009127151398e-05,9.0548253252304e-05,0.00135771078101936,0.0102201713302306
-0.0108364434575751,-0.0109756457131533,-0.0109003412404231,7.53044731737602e-05,-0.00952736259571144,0.000161938434355848,2.27361762275298e-05,9.80406513969813e-05,0.00147101929633036,0.0110736863669895
-0.0116911310383252,-0.0118381317846832,-0.0117595596717937,7.85721248636643e-05,-0.0102787113509008,0.000174100552990456,2.70997959056071e-05,0.000105671921212758,0.0015865202332359,0.0119438037347226
-0.0125473789374034,-0.0127014713379599,-0.0126177194785504,8.3751848322295e-05,-0.0110289071500301,0.000183632672858602,2.95402823636929e-05,0.000113292132626243,0.00170210445654534,0.0128147634721938
-0.0134010274992103,-0.0135613943033275,-0.0134740310233264,8.73633088277919e-05,-0.0117776996074688,0.000193868036537121,3.35012252132098e-05,0.000120864533458925,0.00181719594812464,0.0136822588457948
-0.0142645017057657,-0.0144304449749844,-0.014336888981717,9.35559888325986e-05,-0.0125319098894085,0.000200889728980006,3.49464702109496e-05,0.000128502458322882,0.00193348156332615,0.0145589474375759
