compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
0,-2.12873731340681e-11,-3.54789552234468e-11,-1.77394776117234e-12,7.09579104468936e-12,9.70127681891124e-14,-1.77394776117234e-12,2.21743470146543e-13,1.77394776117234e-12,-7.09579104468936e-12
-0.000324310866140184,-0.000328021319139571,-0.00031426700098174,1.37543075141453e-05,-0.000277829255376543,-3.56509125724967e-06,-7.27555936291104e-06,6.47873662057377e-06,4.29164857736656e-05,0.000334500038907641
-0.000685141711007981,-0.000691925478833062,-0.000658124046666282,3.3801430392833e-05,-0.000581268199852535,-1.33354237325312e-05,-2.01191646712167e-05,1.36822606215165e-05,9.05381125353632e-05,0.00070560770375388
-0.00110312106353896,-0.0011127162973086,-0.00106278853757041,4.99277490945089e-05,-0.000939228272154218,-1.82708997107554e-05,-2.78661151727041e-05,2.20616416828263e-05,0.000145621922399317,0.00113477792768251
-0.00157089170245897,-0.00158299094154721,-0.00150733938529378,7.56515527055377e-05,-0.00133161289351327,-3.21129284150499e-05,-4.42121621398699e-05,3.14393916743852e-05,0.000207165877911307,0.00161443031259945
-0.00207801183064779,-0.0020926314166614,-0.00200068539097196,9.19460185936519e-05,-0.00176845841464542,-3.5804374173971e-05,-5.04239542143685e-05,4.15220648227703e-05,0.000273749064654112,0.00213415350232806
-0.0026190153828689,-0.00263662978297188,-0.00252327002230145,0.000113359778409912,-0.00223077580332756,-4.34498529786998e-05,-6.1064257863022e-05,5.2295523651299e-05,0.000344789736859855,0.00268892531593641
-0.00320977907805216,-0.00323193223703475,-0.00308743279604685,0.000144499449857644,-0.00272903685768445,-5.82624290282616e-05,-8.04155603760765e-05,6.40838823857762e-05,0.000422479811878431,0.00329601607861973
-0.00384561377621832,-0.00387373983860016,-0.00369870983418964,0.000175030029245785,-0.00326929198844092,-7.00683513839197e-05,-9.81944018886203e-05,7.68356306833171e-05,0.000506253459801277,0.00395057546240943
-0.00453058934637478,-0.00456611958288011,-0.00435941727388473,0.000206702250455107,-0.003853395595437,-8.05520866249156e-05,-0.000116082273778461,9.0619974902698e-05,0.000596641665768056,0.00465673951875596
-0.00524673087256295,-0.00529072444353785,-0.00505671794925417,0.00023400650670131,-0.00447054433680716,-8.49549480093022e-05,-0.000128948528851782,0.000105057976740812,0.000691231574331011,0.00539578239832606
-0.0059975194363367,-0.00605192229151726,-0.00578369589788573,0.000268226388309683,-0.00511334278044246,-9.35870887908442e-05,-0.000147989936882541,0.000120236456305498,0.000790589615880024,0.00617215875358809
-0.00678472947506678,-0.00685139554597083,-0.00654421596300034,0.000307179579422587,-0.00578546488568896,-0.000104353062204263,-0.000171019147549357,0.000136160437860304,0.000894911516280401,0.00698755597074827
-0.00760716194907824,-0.00768799116214116,-0.00734338748313132,0.000344603689653533,-0.00649215994136674,-0.000110955671067738,-0.000191784857639245,0.000152818832679519,0.00100404637023097,0.00784081001366888
-0.00846088484639213,-0.00855765417927787,-0.00817178670849119,0.000385867493848006,-0.00722444679765474,-0.000118997811805457,-0.000215767135932332,0.000170100353480805,0.00111744024391685,0.00872775453187171
-0.00934401307077635,-0.00945913375843139,-0.00902958029792422,0.0004295534729248,-0.00798262053302356,-0.000126521118654637,-0.000241641806704657,0.000187911665776656,0.00123487144886028,0.00964704541932969
-0.0102630079927899,-0.0103988310197989,-0.00991943221716654,0.000479398845207124,-0.00876864480120795,-0.000137116397367901,-0.000272939403851827,0.000206459445124936,0.00135724681030427,0.010605290432771
-0.0112205086932296,-0.0113792292773724,-0.0108549191412472,0.000524310086454664,-0.00959581184245291,-0.000139808095464971,-0.000298528667716753,0.000225781415411759,0.0014848887264019,0.0116050106783708
-0.0122041471302509,-0.0123876298325402,-0.0118124505238874,0.000575179349453676,-0.0104419409377234,-0.000146071409967373,-0.000329554139503411,0.000245625211945957,0.00161613478813143,0.0126332550531342
-0.0132190537807487,-0.0134293495686281,-0.0127847473607177,0.000644602211458342,-0.0112991622303213,-0.000168214362236627,-0.000378510132431984,0.000266092078804615,0.00175167721651849,0.0136954416334629
-0.0142747384735516,-0.0145138609125501,-0.013806728415546,0.000707132504099891,-0.012201341653154,-0.000180645115906373,-0.00041976755573636,0.000287364943928662,0.00189275171252943,0.0148012258680094
-0.0153605854866051,-0.0156303301382632,-0.0148658932816415,0.000764436849525997,-0.0131371813657738,-0.000185436826861752,-0.000455181469165144,0.000309255375482497,0.00203796729090668,0.0159395855097544
-0.0164743639386836,-0.0167768544384411,-0.0159570555530843,0.000819798892452603,-0.0141017113484087,-0.000185545596967651,-0.000488036104610988,0.000331762785180694,0.00218710698630838,0.017108617219187
-0.0176270299298423,-0.0179642877550352,-0.0170862219589097,0.000878065819186824,-0.0150997252407528,-0.000185749486984042,-0.000523007316958337,0.000355058504224178,0.00234155520796776,0.0183193462448461
-0.0188076307092394,-0.0191814253798553,-0.0182464119791985,0.000935013420170262,-0.0161254978747595,-0.000182280390484569,-0.000556075056748731,0.000378938363421531,0.00249985244125128,0.0195603637397289
-0.0200181003340653,-0.020430216980832,-0.0194312140700363,0.000999002875316711,-0.0171724037684145,-0.000183438990747423,-0.000595555640757084,0.000403447236111831,0.00266225756722547,0.020833664202974
-0.0212556581766832,-0.0217078747210048,-0.0206454525107429,0.00106242224219299,-0.0182455695597898,-0.000181683641927694,-0.000633900183297339,0.000428522056234734,0.00282840500275294,0.0221363967940921
-0.0225262353320916,-0.0230202396072092,-0.0219019595569088,0.0011182800272391,-0.0193571751742136,-0.000170018809939003,-0.00066402305627153,0.000454256970967565,0.00299904138204597,0.0234744965675331
-0.0238224074812162,-0.0243595643980162,-0.0231707987685998,0.00118876565779958,-0.0204781446073736,-0.000171114110742651,-0.000708271014903273,0.000480494640013647,0.00317314879170486,0.0248400590320428
-0.0251754310301372,-0.0257574632267157,-0.0245054256348383,0.00125203754930269,-0.021658423691988,-0.000162147342413109,-0.000744179480132602,0.000507858069391832,0.00335486000403762,0.0262653212533111
-0.0265640993700141,-0.0271919090336277,-0.0258725691267422,0.00131933989091998,-0.022867184118146,-0.000155652307370301,-0.000783461956750779,0.000535877935499662,0.00354126295340913,0.0277277869553793
-0.0279947284289769,-0.0286691926277819,-0.0272863212085906,0.00138287143693084,-0.0241178219375156,-0.000143694108966364,-0.000818158295892534,0.000564713141925278,0.00373321240235652,0.0292339057510807
-0.0294759846017474,-0.0301978029026872,-0.0287465742159457,0.00145122869915905,-0.0254092932527974,-0.00013487170341943,-0.000856689979277906,0.000594538720989866,0.00393181965642032,0.0307923416083767
-0.0310127539436022,-0.0317827463150024,-0.0302534480605807,0.00152929820120335,-0.0267411600266184,-0.000133885913791822,-0.000903878265193531,0.000625419936675046,0.00413770799480733,0.0324081662155333
-0.0326086126764615,-0.033427643059265,-0.0318254309112117,0.00160221216224489,-0.0281315076493082,-0.000125745143741369,-0.000944775541623433,0.000657436626608528,0.00435135986567253,0.0340850796585991
-0.0342661404538722,-0.0351351453647727,-0.0334487368450278,0.00168640854280619,-0.0295662689421858,-0.000126752345801963,-0.000995757256944974,0.000690651284974246,0.00457311918160745,0.0358257966595037
-0.0359692855888889,-0.0368889642258485,-0.0351210499874183,0.00176791421714283,-0.0310449268988201,-0.000123502697970252,-0.00104318132535333,0.000724732897111348,0.00480085601497974,0.0376136970803851
-0.0377367714757011,-0.0387082158241953,-0.0368439303764275,0.00186428543002833,-0.0325669267064049,-0.000132776185651199,-0.00110422048362948,0.000760064946177105,0.00503706862351724,0.0394682807652723
-0.0395542547461532,-0.0405770059000878,-0.0386205501641546,0.001956455743029,-0.034137225661959,-0.000137454457470172,-0.00116020562570719,0.000796250118874013,0.00527957461951744,0.0413732560191836
-0.041441575920298,-0.0425151985528923,-0.0404589013187658,0.00205629723944834,-0.0357616148960023,-0.000148865917532627,-0.00122248854133345,0.000833808695010486,0.00553109512265239,0.0433490072190762
-0.0434020587305228,-0.0445260329260713,-0.0423590409897623,0.00216699195759637,-0.0374397979321934,-0.000170344694287494,-0.00129431887396744,0.000872673080524518,0.00579191612611924,0.0453987060132481
-0.0454556664540654,-0.0466298019886017,-0.0443654873186634,0.00226431463445936,-0.0392140409847101,-0.000176776637921908,-0.00135091216791244,0.000913402472312252,0.00606484880759603,0.0475432044480528
-0.0476412249675819,-0.0488658637517974,-0.046495053392081,0.00237081037922984,-0.0410968047806195,-0.000189560099055858,-0.00141419887897514,0.00095661150158516,0.00635486010018559,0.049822475221895
-0.0499240803150904,-0.0511990286055065,-0.0487198634942373,0.00247916511304322,-0.043064105127539,-0.000202516442375435,-0.00147746469648111,0.00100170041634036,0.00665745878503436,0.0522007290167468
-0.0523012042684214,-0.0536264461562747,-0.0510296298705396,0.00259681628750903,-0.0451059977923121,-0.000222889308435177,-0.00154813119520744,0.00104868509474077,0.00697231719802533,0.0546751312414805
-0.0547716938243026,-0.0561474848716032,-0.0534292868489311,0.00271819801114145,-0.047227498732862,-0.00024492744957873,-0.00162071845715954,0.00109747954710786,0.00729926766029426,0.0572449644193763
-0.0573163545770305,-0.0587433502787635,-0.0558966770484334,0.00284667320106001,-0.0494085538884004,-0.000271940721265439,-0.00169893641734407,0.00114773678061153,0.00763585994907078,0.0598910870225657
-0.0599108892040593,-0.061390898724397,-0.0584247338417031,0.00296616488092002,-0.0516446860489391,-0.000287041087396487,-0.00176705061325005,0.00119911426855695,0.00797916208349523,0.0625900129761015
-0.0625528422210898,-0.0640885554537887,-0.0609948038912955,0.00309375157047595,-0.0539173915627457,-0.000306614369564202,-0.00184232757205055,0.00125142399110787,0.00832883631899243,0.0653399794442313
-0.0652268146262282,-0.0668207863398961,-0.0636006085077922,0.00322017780017285,-0.0562220876344613,-0.000321796590551024,-0.00191576831574951,0.00130440948353637,0.0086829303790416,0.0681251958083539
-0.0679276200348423,-0.0695826969118345,-0.0662267180283864,0.00335597888788297,-0.0585439193603538,-0.000342963112066389,-0.00199803998959916,0.00135793889739684,0.00904073756809036,0.0709406357932658
-0.0706591980514072,-0.072378860896542,-0.0688875838333652,0.00349127703922845,-0.0608968132308551,-0.000359482761649858,-0.00207914558372327,0.00141213145794436,0.00940290209615514,0.0737909923493862
-0.0734537998622372,-0.0752428661925452,-0.0716235696630819,0.00361929651527178,-0.0633174237183162,-0.00036245764795846,-0.00215152393849123,0.00146777258032844,0.00977391853307684,0.0767106387444905
-0.0763731572173891,-0.0782372442952224,-0.0744787955213161,0.00375844874995805,-0.0658428803512028,-0.000368461283284151,-0.00223254833193052,0.00152590041691881,0.0101618155668534,0.0797631446804319
-0.0793380168009372,-0.0812815767313753,-0.0773877081700734,0.00389386857638047,-0.0684165921594415,-0.000365342669205607,-0.00230890260743243,0.00158496596628711,0.0105560819574055,0.0828665426728271
-0.0823866913715998,-0.0844147482940129,-0.0803573855473882,0.00405736273864196,-0.0710413000910055,-0.000383567783490954,-0.0024116246898969,0.00164573805029726,0.0109618235086756,0.0860604862939744
-0.0855106698473295,-0.0876282938179516,-0.0834193435169402,0.00420895031875088,-0.0737494779697486,-0.000383355160496042,-0.00250097913401467,0.00170797119382769,0.0113778367399105,0.0893362650133315
-0.0887063075885886,-0.0909177095904237,-0.0865531508624554,0.00436455868361961,-0.0765211708063171,-0.00038157662141159,-0.00259297860520227,0.00177158007531294,0.0118035601487472,0.092689289635136
