compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
1.19236543617894e-11,2.12922399317668e-11,8.51689597270671e-12,-3.72614198805918e-13,-8.51689597270671e-13,-5.13675288353873e-12,0,2.34214639249434e-12,-1.53037974509574e-12,-2.46989983208495e-11
0.0164188807042402,0.0164384931193049,0.0168528848535934,0.000414391739451921,0.0145901812834109,-0.000389671735963765,-0.000370059332769461,4.43324139218217e-05,-0.00221837115028558,-0.0163941607126224
0.0387128608639403,0.0387581500025048,0.0389767444765372,0.000218594478290813,0.0336958328973132,-0.00021323665233851,-0.000167947495249741,5.06469846379896e-05,-0.00523026460861386,-0.038707503026916
0.0626718874622152,0.0627449590782624,0.0631650440389768,0.000420084968259836,0.0546524319951058,-0.000447540723679951,-0.000374469117427123,4.56158582983044e-05,-0.00846699617420129,-0.0626993432221998
0.0896240873240994,0.0897279581251785,0.0903980023937515,0.000670044284675246,0.0782265332589206,-0.000710388698547424,-0.000606517901726725,6.35263802603766e-05,-0.0121079427534228,-0.0896644317504541
0.116841379693608,0.116975333849092,0.118362151665053,0.00138681781288778,0.102485005769778,-0.00142815292212017,-0.00129419878026395,9.2619024200095e-05,-0.0157845268517825,-0.11688271481893
0.145011728542598,0.145173608577096,0.146547118490575,0.001373509935343,0.126831753566098,-0.00140952832760395,-0.00124764828088897,0.000125861646642437,-0.0195895032833452,-0.145047746934286
0.173766944035768,0.173953760795808,0.175394450772126,0.00144068996742867,0.151747943313088,-0.00145412683248465,-0.00126731008160084,0.000173379897059482,-0.0234731275565841,-0.173780380903646
0.203048335136629,0.203258905963479,0.204899303443904,0.00164039747816224,0.177243539625732,-0.00162287614238885,-0.00141230531191861,0.000228092164247479,-0.0274276716516636,-0.203030813813284
0.232634051723357,0.23286733874403,0.234386927329402,0.00151958855825136,0.202672243094439,-0.00146129713779137,-0.00122801009795548,0.000291578473789838,-0.0314231057568155,-0.232575760306863
0.264278541134256,0.264534710982033,0.266173959719711,0.00163924871231346,0.230135545415602,-0.00155281888727298,-0.00129664901841583,0.000342599688601183,-0.0356958146083786,-0.264192111307272
0.297189082202144,0.297466914751833,0.298965580766969,0.00149866598995746,0.258431114000875,-0.00138058874434159,-0.00110275616633412,0.000395909820482728,-0.0401385569259255,-0.297071004946468
0.330636322760003,0.330934386625017,0.332372029133739,0.00143764248545991,0.287274023431094,-0.00129071387424418,-0.000992649981124343,0.000444992503962958,-0.0446530132059347,-0.330489394142134
0.364122669310039,0.364439531282667,0.366510577268207,0.00207104594325153,0.316863608506951,-0.00191238507156605,-0.0015955230781777,0.000475522866055274,-0.0491714458682139,-0.363964008428003
0.398158818472281,0.398498271493591,0.401094654366326,0.00259638285973351,0.346843941216402,-0.00244384926156565,-0.00210439622646839,0.000491986627609371,-0.0537587265218411,-0.398006284866647
0.431940204980449,0.432301127408884,0.435038202549968,0.00273707514070792,0.376180794694732,-0.0025492995614582,-0.0021883771187576,0.000548698012851209,-0.0583087098349302,-0.431752429393584
0.466727859304837,0.46710977581882,0.469941516833531,0.00283174099578749,0.406353986455416,-0.00261845259795627,-0.002236536065556,0.00059520493201472,-0.0629923254425855,-0.466514570888934
0.502882447798072,0.503285104335615,0.506179663057558,0.0028945586940501,0.437662516493618,-0.00263816313660535,-0.00223550658091131,0.000659052109465882,-0.067858094439682,-0.50262605224808
0.539242480274683,0.539663471289194,0.542498180991917,0.00283470969878403,0.469051640387923,-0.00255896685740586,-0.00213797583025324,0.000696733863394031,-0.0727498067388569,-0.538966737424416
0.575015192654684,0.57545306315798,0.578155902705347,0.00270283953999465,0.499885281117801,-0.00243063154758116,-0.00199276103214823,0.000710078504679202,-0.077560543086537,-0.574742984652662
0.610960841718865,0.611415458685549,0.614179949064504,0.00276449036426335,0.531071753450212,-0.00250436596034344,-0.00204974897401718,0.000714741390864969,-0.0823934542319148,-0.610700717303181
0.648054143281038,0.648527013115793,0.651093429807875,0.00256641666778262,0.563031866758973,-0.00235869273831655,-0.00188582288014017,0.000680593786817376,-0.0873809692585546,-0.64784641933696
0.686633539078208,0.687133835846661,0.689831754864693,0.00269791900616132,0.596670911119758,-0.00260819371687065,-0.00210789693979385,0.00059002206375917,-0.0925708216791051,-0.686543813791206
0.72672203730555,0.727259276439038,0.730955369084065,0.00369609263930517,0.632503389614661,-0.00374678941975869,-0.00320955027243149,0.000486542372808889,-0.0979654371171189,-0.726772734071765
0.767020367796243,0.767599510797182,0.772105777097903,0.00450626630090653,0.668309385356398,-0.00467746051900927,-0.00409831752137004,0.000407948777327424,-0.103388442963924,-0.767191562011232
0.807767853801742,0.808390685314995,0.81370958905185,0.0053189037223766,0.704424041824583,-0.00552766229365418,-0.00490483079062179,0.000414072926644667,-0.108871474300308,-0.80797661238686
0.850231001997613,0.85089494436843,0.856355341555909,0.00546039717807717,0.741258298250867,-0.00561220056594958,-0.00494825819364157,0.000512138978294112,-0.11458490432304,-0.850382805381619
0.893569549871843,0.894269029791695,0.899648789859794,0.00537976006557058,0.778565750097508,-0.00541066904103015,-0.00471118911691981,0.000668570942662326,-0.120414468812962,-0.893600458843922
0.937446492503959,0.938153699939797,0.944154384419506,0.0060006844825567,0.816876561845519,-0.00574091869305477,-0.0050337112657334,0.000966973223769888,-0.126310849349082,-0.937186726721989
0.98190732663442,0.982592134303394,0.988331555580924,0.00573942128422011,0.854675200189092,-0.00504608419551342,-0.0043612765233451,0.00137814476536302,-0.13227821064636,-0.981213989539415
1.02589622630163,1.02651869166671,1.03229389646634,0.00577520480462356,0.892354826372633,-0.00463036934205956,-0.00400790397801629,0.00176730082621802,-0.138171769271425,-1.02475139083086
1.07062192788926,1.07115297454354,1.07768654509711,0.00653357054479106,0.931356720223505,-0.00489440609994385,-0.00436335943708904,0.00217021111553357,-0.144159613768105,-1.06898276344075
1.11937782904248,1.11979050398943,1.1267940904647,0.00700358647216392,0.973644005776024,-0.0049552130587416,-0.00454253811799829,0.00246104836357414,-0.150689036339911,-1.11732945562935
1.16950662210618,1.16977968735166,1.17683671075198,0.00705702340586831,1.01677112762101,-0.0046659091287819,-0.00439284389683569,0.00266417951628529,-0.157401403628048,-1.16711550782625
1.22060202633273,1.22072418483428,1.22837914826428,0.00765496345722919,1.06137400158738,-0.00501583831193254,-0.00489367982291731,0.00276128363574246,-0.164243863071824,-1.2179629011876
1.27138910673228,1.2713522167649,1.27972250929163,0.00837029252393694,1.10588120153003,-0.00553939320799858,-0.00557628317155237,0.00279400935387503,-0.171047298416506,-1.26855820741217
1.32240282128398,1.32220886486051,1.33071084379141,0.00850197892940487,1.15007486365817,-0.00555836114491399,-0.00575231756364725,0.00274966136648954,-0.177886318794147,-1.31945920351145
1.37535846886955,1.37500855609754,1.38425425406516,0.00924569798467004,1.196589687484,-0.00622151952316098,-0.00657143231810705,0.00267426566786714,-0.18499030094078,-1.37233429043807
1.42977003596474,1.42927427833477,1.4386924255578,0.00941814722325322,1.24382400026977,-0.0063501145563139,-0.0068458721858463,0.00257227503685132,-0.192296150260509,-1.42670200331367
1.48629579036256,1.48566397507839,1.49462944699369,0.00896547192575087,1.2922327522415,-0.00582876597279572,-0.00646058128590356,0.00250489064586237,-0.199891804091993,-1.48315908441982
1.54281248522911,1.54204745693656,1.55210696891628,0.0100595119938402,1.34213022297741,-0.00680702476662481,-0.00757205306543195,0.00248745893363815,-0.207489287017125,-1.53955999800998
1.60009298380251,1.59920052902719,1.60978557599796,0.0105850469652087,1.39219289963148,-0.00729256683306246,-0.0081850216079835,0.00240002536124077,-0.215192651015458,-1.59680050368509
1.65913066746106,1.65812195825915,1.66856045538162,0.0104384971366368,1.44319840806277,-0.0072037331979985,-0.00821244241247123,0.00222605472799155,-0.22313599259914,-1.65589590353706
1.72040610107715,1.71928999014114,1.72983920689252,0.0105492167535347,1.49643695196473,-0.00741457771269283,-0.00853068865105343,0.00201852810490326,-0.231383726834071,-1.71727146204283
1.78325812101524,1.78204176566258,1.79295567156612,0.0109139059012712,1.55128969061501,-0.0078770431876651,-0.00909339854639376,0.00182050735442497,-0.239845473611382,-1.78022125832461
1.84790335007686,1.84660062456021,1.85774802412347,0.0111473995800067,1.60759195375201,-0.00823835450523521,-0.00954108001699626,0.00160631957256534,-0.248549750815676,-1.84499430500148
1.91247184291077,1.91110175415775,1.92165048113991,0.0105487269950676,1.66311819282385,-0.00789123991107664,-0.00926132868474182,0.00128739830977349,-0.257244890021938,-1.90981435584553
1.97771399577966,1.97629512179256,1.9866772053834,0.0103820835994669,1.7197194975142,-0.00803876444891139,-0.00945763844750978,0.000924445156099136,-0.266033262726693,-1.97537067663614
2.04527193067359,2.04384288034935,2.05448353535419,0.0106406550005836,1.77875829448095,-0.00862533382361965,-0.0100543841364686,0.000586270863679163,-0.275138970020924,-2.0432566095026
