compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
0,7.27595761418343e-12,1.45519152283669e-11,3.63797880709171e-12,0,-1.13686837721616e-13,1.81898940354586e-12,-1.70530256582424e-13,-1.36424205265939e-12,-7.27595761418343e-12
-5.33799975528382e-05,-5.357462214306e-05,-5.19464956596494e-05,1.62812466442119e-06,-4.53536849818192e-05,-8.47991145747073e-07,-1.04261744127143e-06,5.8550682524583e-07,7.17831562724314e-06,5.41601330041885e-05
-0.000124942765978631,-0.000125689912238158,-0.000122352546895854,3.33736716129351e-06,-0.000106880564999301,-1.21970697364304e-06,-1.96684413822368e-06,1.37052188620146e-06,1.68424994626548e-05,0.000127060433442239
-0.000284300971543416,-0.000286318259895779,-0.000278400460956618,7.91780166764511e-06,-0.000243159935052972,-2.77143078619702e-06,-4.78874426335096e-06,3.12905677901654e-06,3.8369600133592e-05,0.000289447321847547
-0.000482977884530555,-0.000487224155222066,-0.000476278612040915,1.09455368146882e-05,-0.000416299895732664,-1.38450388931233e-06,-5.63075809623115e-06,5.31478076482017e-06,6.52935023026657e-05,0.000492538936669007
-0.00074496932211332,-0.00075257764547132,-0.000735148023522925,1.74296274053631e-05,-0.00064249723800458,-1.63479433012981e-06,-9.2431055236375e-06,8.1865220522559e-06,0.00010083730740007,0.000760764167353045
-0.00106552353099687,-0.00107780076359631,-0.00105544962571003,2.23511406147736e-05,-0.000922747582080774,1.61311027113697e-06,-1.0664129149518e-05,1.16870114084122e-05,0.000144389056458749,0.0010894877705141
-0.00142104551196098,-0.00143918838875834,-0.00140901249687886,3.01758946079644e-05,-0.00123179005458951,3.49132915289374e-06,-1.46515358210308e-05,1.5524359923802e-05,0.000192746790617093,0.0014547127429978
-0.00183257681783289,-0.00185780313040596,-0.00181949950638227,3.83036285711569e-05,-0.0015907087654341,6.88435773099627e-06,-1.83419542736374e-05,1.99616724785301e-05,0.000248752396146301,0.00187776480743196
-0.00230009777442319,-0.00233348299661884,-0.00228686106129317,4.662193441618e-05,-0.00199945616623154,1.17230136993385e-05,-2.16622138395905e-05,2.49597246693156e-05,0.000312364623368921,0.00235844273265684
-0.0028028706801706,-0.00284534025558969,-0.00278942259319592,5.59176714887144e-05,-0.00243894039158477,1.68644718314681e-05,-2.56051043834304e-05,3.03125625578105e-05,0.000380794755983516,0.00287565281178104
-0.00336417539074318,-0.00341643763385946,-0.00335196712694596,6.44705050945049e-05,-0.00293110083293868,2.40357967982163e-05,-2.8226432732481e-05,3.62440753178817e-05,0.000457110366824054,0.00345268171076896
-0.00395471767114941,-0.00401718448847532,-0.00394477561349049,7.24088986316929e-05,-0.00344986133131897,3.24897217751641e-05,-2.99771008940297e-05,4.24317938723107e-05,0.000537346060355048,0.00405961628712248
-0.0045617866635439,-0.00463450590177672,-0.00455115920340177,8.33466983749531e-05,-0.00398015620885417,3.80913145932027e-05,-3.46279448422138e-05,4.87187563749103e-05,0.000619721751263569,0.00468322465894744
-0.0052108081363258,-0.00529356458719121,-0.0051998037379235,9.37608701860881e-05,-0.00454757903207792,4.44056559558703e-05,-3.83507922379067e-05,5.54100787439893e-05,0.000707634770151344,0.0053489746642299
-0.00588326901197433,-0.00597557857690845,-0.00586695018864702,0.000108628373709507,-0.00513068235159153,4.59575209106333e-05,-4.63520282210084e-05,6.22763498085988e-05,0.000798544180270255,0.00603785491693998
-0.00656020875612739,-0.00666129772434942,-0.00653777291881852,0.000123524803711916,-0.00571702472370816,4.67251846885119e-05,-5.43637816008413e-05,6.91610200647119e-05,0.000889909216311935,0.00673045875009848
-0.00729010826762533,-0.00739918651379412,-0.00725917342060711,0.000140013100462966,-0.00634754016937222,4.56468812330968e-05,-6.34313710179413e-05,7.65817302976757e-05,0.000988214972494461,0.00747576825961005
-0.00806174865283538,-0.00817795462353388,-0.0080190904554911,0.000158864162585814,-0.00701155527349329,4.17559994616568e-05,-7.44499848224223e-05,8.4414173386449e-05,0.00109194936749191,0.00826236879220232
