signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals
compassSystem,39.9470621002886,0,19.7947481617238,11.6803816239203,136.431314880416,1.80147894018405,-0.00107423646137474,0,136.093613605959,-1.7055187866839,33366.0411445027
compassFilter,39.5698214265431,0,19.4248053294189,11.6679226292768,136.140418482789,1.79681086908004,0.00249731684719619,0,135.80343724892,3.95220797710567,33137.8166419072
fullSystem,39.9365292409029,0,19.8045765964724,11.6795140489851,136.41104842044,1.8003365742123,-0.000532507948784454,0,136.073397310489,-0.845251473773613,33334.9770179471
gyroFilter,0.423913794792764,0,0.379771267053534,0.0441573643053752,0.00194987282239762,52.9310685447949,-6.69592122885274,0,0.0019450464045204,-0.000574387905383285,0.00020024911047256
gyroSystem,40.9766705317887,0,20.3405013591389,11.956388947408,142.9552366617,1.80129966249518,0.00444288149869146,0,142.601387066003,7.56572157100921,36629.7089067245
input,40,0,19.8516236244666,11.6741182747893,136.28503749377,1.79890867461384,0.000805913206323561,0,135.947698292053,1.27745632527954,33247.0283755703
error,0.149339894616302,-0.293333641143876,-0.0470470279941445,0.0564163663269063,0.00318280638953169,8.64931655523799,-0.88077257055718,0,0.00317492815589424,-0.000157566770790888,8.71865708389651e-05
