signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.094211186621,-163.321468312755,-20.1423451520541,26073.2082606475,1965.01031856728,3.5352300294378,0.409472082476479,0,1964.74631073192,35660.2201631128,13646794.1777568,48.6873739172323,0.001201067759316,267668.676390808,-8464.24770581302,26073.2082606475,679812189.003095,17.1696078789234,0.000527143941813053,27411.8588802703
compassFilter,108.755163388578,-135.21330734803,-20.3717217337868,23855.3712473726,1875.0991354258,3.31867715233379,0.446858928640805,0,1874.84720755594,36275.9889010732,11665322.9331754,47.8524216101419,0.00113249252072654,201995.005189091,-8560.63669086133,23855.3712473726,569078737.349971,12.6593374987797,0.000519157065219986,25344.1315931472
fullSystem,115.358485707166,-136.281821500434,-20.1024612776667,23751.2737157468,1915.78961850903,3.313019420905,0.434184714145788,0,1915.53222369262,36400.6151462424,12156341.8985376,48.1626533022499,0.00121592426086787,142091.523794155,-8447.48764189129,23751.2737157468,564123003.120324,11.1372012013606,0.000529483310550156,25208.037444888
gyroFilter,50.3681609742315,-52.4908426368705,0.269260456120059,23751.2737157468,34.6583936381816,34.617483502792,-2.45542488267768,0,34.6537371295643,-500.900848745518,41571.4954127616,5.89289727746836,0.00235711538036584,142091.523794155,-8447.48764189129,23751.2737157468,564123003.120324,11.1372012013606,0.000529483310550156,25208.037444888
gyroSystem,103.995441461011,-103.016183503029,-18.1713675881258,4346.14958390044,1806.84190666267,3.33537570862635,0.481395364260487,0,1806.59914945366,36965.3315590353,10886000.8614979,46.2255097265184,0.0015419343581879,19880.2137566473,113.149048969998,4346.14958390044,18889016.205638,44.6023054351786,0.000609172594995461,4347.47626976836
input,102.288915046466,-103.459896277076,-20.2153709460487,22347.1738984131,1893.48561984794,3.18928852690588,0.450666541485833,0,1893.23122167249,37124.5162326858,11431444.8728896,47.9780412705525,0.00120116401451423,79084.3532902339,-7636.00043878676,22347.1738984131,499396181.245914,11.6668759242941,0.000537749510108051,23615.0615847041
compassSystemError,80.2655148739584,-63.0883941166714,0.073025793994598,11735.3346179014,69.9749983235507,18.0795601526152,0.593421291561801,0,69.9655968727481,347.288129867261,88502.7870691303,8.3648627985961,0.000830889764020057,251784.14422937,30.6870130869997,11735.3346179014,137718078.594115,122.234192503771,0.00065866794916794,11734.9805346489
compassFilterError,76.490611030395,-51.4268192983444,-0.156350787738206,9311.13210918627,70.5877282275657,29.2263752903261,2.57252908241191,0,70.578244453788,1525.33968877588,145585.009765981,8.40254068854262,0.00247262520834192,210871.610016183,-65.7019719613046,9311.13210918627,86697181.1547196,150.438268863281,0.000651119290462479,9311.05114568277
fullSystemError,37.8931290311583,-36.8891945673627,0.112909668381852,6616.78058758985,20.422516824154,18.8553134049793,0.546165071516384,0,20.4197729686087,50.3964895936913,7862.04587970206,4.52023467995001,0.000722511579537413,152079.257984647,47.4470770086939,6616.78058758985,43781785.3443059,146.465513575956,0.000648113638845968,6616.72843885031
gyroSystemError,5.70797561339613,0,2.04400335792276,1133.1179801999,3.53436742835554,1.80362482916142,0.449530036853068,0,3.53389257044498,2.98633641651403,22.5243823635387,2.77702039921289,0.000476024643869348,3772.00066721631,858.934280113232,1133.1179801999,1283956.3570523,2.84011886015618,0.000465736460781462,1421.84323896871
gyroFilterError,100.48861839932,-99.8032334656239,20.4846314021687,22533.166795089,1837.28831899948,3.15470516523087,-0.452956938478112,0,1837.04147118019,-35664.4357628634,10646250.9271721,47.5043323799304,0.00111445372339727,142015.679403126,8608.08376786998,22533.166795089,507743605.815301,10.5944469894839,0.000518111602606665,24120.7089630026
