signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.475235138785,-163.672075712928,-23.9264663480067,44.5087530665169,1981.02909953618,3.63596391075891,0.469065619093072,0,1980.79300978531,41351.5929257807,14265853.2879106,50.5298802857044,0.000676639508427682,13350.62661781,-34266.6705511253,37116.8933565904,1377663772.44451,2.07085098587006,0.000376855761012631,50515.2094567616
compassFilter,34.5463459592491,-76.8736846429785,-21.5408490437674,29.9765026717053,898.590712426753,1.76285670786397,0.0403246205190358,0,898.483622602844,1086.01428293057,1423106.30596404,36.911946577351,0.000569228635786089,1844.86350200104,-30850.0706639364,31775.0121108029,1009651394.64167,1.92096214195094,0.000340834516824459,44286.77103006
fullSystem,102.677681970384,-102.435602065631,-23.3765436483045,43.4202280844303,1885.31620690395,3.32681806964446,0.564972596392498,0,1885.09152376644,46240.8750688416,11822081.0639882,49.3107931056429,0.000721088436499482,13558.3050664679,-33479.0899821775,36823.1815730745,1355946701.16362,2.06636956165883,0.000381723655625543,49766.6089331131
gyroFilter,99.7112251130895,-116.064049037855,-1.83569460453716,30.4771324690841,928.855603538099,5.4780448229857,0.129309555685513,0,928.744906886503,3659.95113622689,4725181.2479593,30.5305532469956,0.00210835859310058,13558.3050664679,-33479.0899821775,36823.1815730745,1355946701.16362,2.06636956165883,0.000381723655625543,49766.6089331131
gyroSystem,103.308722848268,-102.051827656299,-21.3372589263074,42.4865799122497,1805.10947263998,3.48275096882316,0.578163839932576,0,1804.89434816463,44333.1513608826,11345561.4319702,47.5412764516576,0.000760700805687419,18094.9010914049,-2629.01931824101,7374.55272525861,54384027.8976192,4.85039073780766,0.000682245391330011,7828.9545702849
input,102.582172172545,-102.928376766711,-23.7178809422139,43.5804985680939,1899.25985544364,3.3119463207432,0.560459065137069,0,1899.03351056753,46381.2918363886,11943965.6593223,49.6142256510829,0.000702933162967497,13600.5157878767,-30558.4958287312,33933.744355492,1151499005.98389,2.11475903158211,0.000383512502882511,45664.5601543024
compassSystemError,80.4890495846691,-64.9556646158602,-0.208585405792748,8.50114852040469,72.2695261659789,20.77733339262,0.537180200132206,0,72.2609134230203,329.97053978197,108491.747006677,8.50320065002175,0.000467221939961029,7204.13196328702,-298.728917095957,513.605492988445,263790.602427904,39.2672498228898,0.000377604525436243,594.149685464473
compassFilterError,117.029230302381,-99.3406294163674,2.17703189844653,30.5807459615742,935.182023566339,5.45776968937639,-0.129219236691652,0,935.070572961695,-3694.82400032595,4772039.00359393,30.6563213848067,0.0020786230050979,34334.80994024,3117.87097009308,7679.95985148318,58981783.3203936,4.68458331862792,0.000642357650242091,8288.50939017632
fullSystemError,1.76763589519933,-0.29321861787605,0.341337293909381,0.256739611129753,0.0659152279230566,3.97131651487997,0.283099168004357,0,0.065907372455541,0.00479004496051195,0.0172505321769551,0.427104812275535,0.000243462167916841,1530.67380693291,488.851651852046,442.413975374027,195730.12560625,1.71208456570538,0.000278174588940504,659.313581940196
gyroSystemError,6.72584526891368,0,2.38062201590648,2.09979071828073,4.40912106057791,1.80736733317177,0.405422206715688,0,4.40859560222246,3.75282167094707,35.1274767202751,3.17426476287677,0.000389229001598095,9635.12088425314,3409.44580529835,3358.02696713054,11276345.1119759,1.79148847274929,0.000325875954425574,4785.39380200382
gyroFilterError,77.2132518148514,-34.1689321730718,21.8821863376768,30.1043826737258,906.273856166121,1.74883987970092,-0.0359092870592037,0,906.165850701198,-979.531304651981,1436036.34353101,37.2155334452968,0.000555900467823703,99720.3947386874,31338.9223157885,32162.3465687113,1034416536.8059,1.92120742263947,0.000338528300289041,44905.2663570065
