compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorFullSystemErrorCrossCorrelation,compassFilterErrorFullSystemErrorCrossCorrelation,fullSystemErrorFullSystemErrorCrossCorrelation,gyroSystemErrorFullSystemErrorCrossCorrelation,gyroFilterErrorFullSystemErrorCrossCorrelation
-1.77394776117234e-11,7.09579104468936e-12,-1.0643686567034e-11,-1.77394776117234e-12,0,-4.01910039640608e-13,2.21743470146543e-12,2.77179337683178e-14,2.21743470146543e-13,3.54789552234468e-12
1.41201168298721e-05,1.39130013329642e-05,1.35039892934618e-05,-4.09000508842014e-07,1.17473304271698e-05,5.02667791720125e-07,2.95530383785566e-07,-1.13472148465614e-07,-1.87013364796128e-06,-1.40264665796643e-05
-0.000112461060995147,-0.000110743592182795,-0.000107112072762989,3.63151587191082e-06,-9.3127286859921e-05,-4.44870302176458e-06,-2.7312400440375e-06,9.00275855591255e-07,1.48850668310409e-05,0.000111643867123695
-0.000257885683150518,-0.000254586285778454,-0.000250002784388406,4.58349429425739e-06,-0.00021787778252647,-5.78286526780132e-06,-2.48347497766926e-06,2.10002214381737e-06,3.42250371440536e-05,0.000256686302877608
-0.000435178560160455,-0.000430404877378827,-0.000426128176706178,4.27668869850181e-06,-0.000371813472537767,-5.4909467663882e-06,-7.1725719386623e-07,3.55943261335293e-06,5.78741336773549e-05,0.000433964296465828
-0.000586422546988442,-0.000581376254558563,-0.000570890839610781,1.04854025301479e-05,-0.000497552734755334,-1.06856313262445e-05,-5.63933114920344e-06,4.84607226791836e-06,7.81841815582344e-05,0.000586222317956743
-0.00075706276510443,-0.000752152098076684,-0.000739346895189512,1.28052104264498e-05,-0.00064449256729512,-1.14622171497017e-05,-6.55155895011766e-06,6.25364986869196e-06,0.000101107981144672,0.000758405753544399
-0.000980771411032904,-0.000976157149388677,-0.000963660393442426,1.2496757720198e-05,-0.000840580254083588,-9.0239070344805e-06,-4.40965938780989e-06,8.08709716823484e-06,0.000131167243900044,0.000984244240181787
-0.00122031314387208,-0.00121691552656037,-0.00120299692310038,1.39186070078895e-05,-0.00104959195568448,-7.27151151901732e-06,-3.87389789379778e-06,1.00447056770679e-05,0.000163449674090814,0.00122696023257006
-0.00144917649172601,-0.00144831770587535,-0.00143680733229433,1.15103833377361e-05,-0.00125424878228278,-4.30103010287331e-07,4.28685120173863e-07,1.19390664899367e-05,0.000194497610264946,0.00146025677522024
-0.00169772897093069,-0.00170008747350602,-0.00168249091576962,1.7596555962449e-05,-0.00146820435566562,-1.25188606380973e-06,-3.61040101519653e-06,1.39861534504841e-05,0.000228272724142742,0.00171407362180097
-0.00194097303208851,-0.00194743503772077,-0.001925302225919,2.21328109148003e-05,-0.00167983395003137,2.84621803854991e-07,-6.17738014885357e-06,1.59554315974847e-05,0.000261423706653572,0.00196339047735646
-0.00222958242254598,-0.0022401396717344,-0.00221316238599164,2.69772795339425e-05,-0.00193077354558877,1.78023202655216e-06,-8.77701987822851e-06,1.82002582698173e-05,0.000300589097397668,0.0022583399251813
-0.00251090300225076,-0.00252635408015478,-0.00249779670366219,2.85573906841732e-05,-0.00217931259955679,7.26277667646562e-06,-8.18830249564988e-06,2.03690886597282e-05,0.000338853180763267,0.00254672317987397
-0.00283116593602158,-0.00285122119599865,-0.00282265067810104,2.85705187845798e-05,-0.00246315808168479,1.42638118926524e-05,-5.79145781341053e-06,2.27790607494258e-05,0.000382271658717876,0.00287400026051771
-0.00318965841971693,-0.00321406953036785,-0.00317876057255836,3.53089560355459e-05,-0.00277348538239797,1.46471035328605e-05,-9.76401425543285e-06,2.55449411980364e-05,0.000430820133936192,0.00323961446682612
-0.00358059713883059,-0.0036091837428865,-0.00356776809763341,4.14156359398649e-05,-0.00311262386185782,1.56978936588746e-05,-1.28887097040812e-05,2.85269241846566e-05,0.00048367116023742,0.00363771066069603
-0.00397552926625524,-0.0040085585699195,-0.00396292301870528,4.56355552056006e-05,-0.0034573847977888,1.8938953345198e-05,-1.4090347769005e-05,3.15452072148522e-05,0.000537083420370306,0.00404010377824307
-0.00442181838055452,-0.00445845980729376,-0.00440640602438223,5.20537851289624e-05,-0.00384407462108703,1.94910522190011e-05,-1.71503695171504e-05,3.49034133666594e-05,0.000597234818685268,0.00449336321935767
-0.00484121062925884,-0.00488177509534927,-0.0048272333471548,5.45417477509805e-05,-0.00421149132152398,2.40463202187259e-05,-1.65181496136245e-05,3.80235980819201e-05,0.000653765626650836,0.00491979868993873
-0.00527193722625573,-0.00531620289952982,-0.00525528179747718,6.09211051570518e-05,-0.00458476945048287,2.45887614714558e-05,-1.96769194943564e-05,4.12441851083367e-05,0.000711756540196282,0.0053574470891839
-0.00575755822161833,-0.00580480883518855,-0.00573896541836716,6.5843416377902e-05,-0.00500687465781257,2.62998321115793e-05,-2.09507838423763e-05,4.48926317871415e-05,0.000776983392203138,0.00584970146417618
-0.00624110859064829,-0.00629189551231407,-0.00622126508681547,7.06304441250506e-05,-0.0054278559698945,2.86573969476324e-05,-2.21295481813805e-05,4.85008941974402e-05,0.000841910005547106,0.00634039642200583
-0.00673438298205535,-0.00678893951433045,-0.00671541477952685,7.35247175076178e-05,-0.00585941976379781,3.32094619183668e-05,-2.13470647022838e-05,5.21776527776161e-05,0.000908172674743193,0.00684111715072677
-0.00728161914362794,-0.0073392674823602,-0.00724864233107794,9.06251499518042e-05,-0.00632332742568992,2.31912973131763e-05,-3.44570437889724e-05,5.61681059965243e-05,0.00098148301177259,0.00739543557167053
-0.0078194132269848,-0.00788045913335823,-0.00778714198441732,9.33171524887993e-05,-0.00679367904506979,2.78299009299926e-05,-3.3216006344273e-05,6.01011446754759e-05,0.00105356407906151,0.0079405602848246
-0.00833567094235193,-0.00840040061800253,-0.00830634536132926,9.40552584472157e-05,-0.00724743336084343,3.44249093627912e-05,-3.03047691427526e-05,6.37504891935913e-05,0.00112266248690763,0.00846415109932423
-0.00887317233851978,-0.00894115098885128,-0.00883738240315801,0.000103768578153991,-0.00771044409700802,3.17808760640522e-05,-3.61977832480556e-05,6.75707962918317e-05,0.00119450911458227,0.00900872178375721
-0.0094530831667639,-0.00952366815791244,-0.0094153578472989,0.000108310302630776,-0.00821513683313415,3.39841281571093e-05,-3.66008578844014e-05,7.17094444969137e-05,0.00127193045735891,0.00959537758713677
-0.0100389714468093,-0.0101119651538985,-0.0100010822287628,0.000110882926022723,-0.0087268458661579,3.79918931312637e-05,-3.50018195985329e-05,7.58811052600365e-05,0.00135011746082455,0.0101878462589922
-0.01060566367138,-0.0106810532403844,-0.0105603267997503,0.000120726447729837,-0.00921452383909907,3.45538473214089e-05,-4.08357341906854e-05,7.98907138163313e-05,0.00142569367729482,0.0107609439641237
-0.0111927542799995,-0.0112698508621681,-0.011144577903407,0.000125272959648144,-0.00972476252487727,3.59096271581837e-05,-4.11869669776587e-05,8.40859909519731e-05,0.00150390137807422,0.0113539368481863
-0.011835473016614,-0.0119132098662002,-0.0117756826040291,0.000137527259066701,-0.0102750141599349,2.89020805004319e-05,-4.88347702083134e-05,8.86924873339012e-05,0.00158936094049187,0.0120019023546151
-0.0124739507692201,-0.012552439400128,-0.0124107052776076,0.000141734123407375,-0.0108297468757346,3.00582489234373e-05,-4.84303793027287e-05,9.33037434394161e-05,0.00167426214509067,0.0126457431415717
-0.0131183799604575,-0.013197649578963,-0.0130521089902946,0.000145540597538153,-0.0113901536202147,3.1640681263525e-05,-4.7628954496412e-05,9.79116425982543e-05,0.00175986700735631,0.0132955612206743
-0.0137345005181574,-0.0138152140627305,-0.0136664268019654,0.000148787251895382,-0.0119270020581427,3.42360144713894e-05,-4.6477537779581e-05,0.000102309713256545,0.00184173446702993,0.0139175237786202
-0.0143629706118788,-0.0144451111448663,-0.0142902979644991,0.000154813179923665,-0.012471905964471,3.4188285589196e-05,-4.79522595802943e-05,0.000106860920066191,0.00192525292303236,0.0145519720621052
-0.0149998514354229,-0.015083440102282,-0.014918041910444,0.000165398194055472,-0.0130196289469798,2.96241463192495e-05,-5.39645193410771e-05,0.000111433674437216,0.00200984662576091,0.0151948737743355
-0.0156878803031785,-0.0157725216164475,-0.0155934035139424,0.000179118095409302,-0.0136086389245022,2.19368115150636e-05,-6.27045045118956e-05,0.000116413591812099,0.00210117818610299,0.0158889352104494
-0.0163625205450115,-0.0164490398800089,-0.0162710743432953,0.000177965546026826,-0.0142015554507573,2.98302624807028e-05,-5.6689086237124e-05,0.000121276459457087,0.00219079534567538,0.0165703163331463
-0.0170340262637252,-0.0171227028398287,-0.0169308193595636,0.000191883485143383,-0.0147769317740486,2.2849601685136e-05,-6.58269816388687e-05,0.000126056501314798,0.00227994408214553,0.0172487593406723
-0.0177158010821967,-0.0178066765942744,-0.0176020843464704,0.000204592245586571,-0.015362568082554,1.72244384053296e-05,-7.36510642759857e-05,0.000130941180201868,0.00237045744034861,0.0179376177702631
-0.0184048701716321,-0.0184983361689817,-0.0182803891457262,0.000217947035229632,-0.0159543415513777,1.13750469366399e-05,-8.20909688870112e-05,0.000135856063293648,0.00246190366401736,0.0186341922375418
-0.0191112113034441,-0.0192073641681955,-0.0189848980591411,0.000222466105950021,-0.0165701175587518,1.45472175375159e-05,-8.16056464931795e-05,0.00014086045746115,0.0025556409607331,0.0193482246178956
-0.0198626623054345,-0.0199611931152287,-0.0197268740974721,0.00023431901376517,-0.0172177736957868,1.04773679049686e-05,-8.80534343776249e-05,0.000146265578361982,0.00265536597641628,0.020107458684416
-0.0206604219760214,-0.0207612270294201,-0.0205186934627238,0.000242533562704921,-0.0179094771473181,1.03297839883626e-05,-9.04752695489497e-05,0.000152058291770074,0.00276127460833994,0.0209132853150368
-0.0214604443063339,-0.0215642135803189,-0.0213084551195304,0.000255758470101725,-0.0185987705063252,5.8763669637431e-06,-9.78929168056874e-05,0.000157865553933551,0.00286755015364005,0.0217220791429281
-0.0222840561753228,-0.0223910748674756,-0.0221334145501966,0.000257660312844174,-0.0193202831489699,1.32392263150818e-05,-9.37794698845772e-05,0.000163880842571546,0.00297701225327771,0.0225549557024524
-0.0231288819511731,-0.0232396854885987,-0.0229784721774714,0.000261213303587976,-0.0200592022708484,1.96033685989234e-05,-9.12001635879278e-05,0.000170013139417972,0.00308928304462738,0.0234096986090853
-0.0239766810231266,-0.0240921890061526,-0.0238257880579858,0.000266400954819151,-0.0207999028229997,2.52751822006844e-05,-9.02328059254658e-05,0.000176168147923558,0.0032020533863189,0.0242683571541593
-0.0248205694591715,-0.0249417771292584,-0.0246673001597325,0.000274476978395666,-0.0215351953818685,2.90233982516275e-05,-9.21842806218636e-05,0.000182292699298289,0.00331439746920729,0.0251240698248148
-0.0256902157905556,-0.0258174740984326,-0.0255328577969755,0.000284616290813401,-0.0222912645623797,3.12110898362118e-05,-9.60472235012622e-05,0.000188569068753471,0.00343016231166465,0.0260060431630838
-0.0266022632271051,-0.026736030926307,-0.0264384918943757,0.00029753902793995,-0.0230820645924125,3.14401863752643e-05,-0.000102327511690202,0.000195211515917132,0.0035516388053518,0.026931242435461
-0.027511641794727,-0.0276529936882712,-0.0273549154116994,0.000298078278789208,-0.023883840434608,4.50313922123141e-05,-9.63205085801227e-05,0.00020175777148411,0.00367283273843073,0.0278547514549323
-0.0285048420762732,-0.0286531544015521,-0.0283346887784345,0.000318465620900194,-0.0247384452181203,3.8753766150746e-05,-0.000109558561373325,0.000208907059554587,0.00380515062427592,0.0288620614615225
-0.0295088016844931,-0.0296645454920474,-0.0293380067142702,0.00032653875560278,-0.0256152131018184,4.53533911162854e-05,-0.000110390421357893,0.000216148334161733,0.00393894196909276,0.0298806938103267
-0.0305102153015988,-0.0306739610930284,-0.030337718097227,0.000336242990479583,-0.0264886572850602,5.07884456670754e-05,-0.000112957350377526,0.000223285639076494,0.00407234645559497,0.0308972467304695
-0.0315418944365921,-0.0317135486751795,-0.0313579626736187,0.000355586002004288,-0.0273788547551348,4.67159607242571e-05,-0.000124938280898191,0.000230647720551739,0.00420975564646402,0.0319441964016074
-0.0326042787943568,-0.0327841662438143,-0.0324157837884767,0.00036838246332038,-0.0283027902777706,4.97819474618328e-05,-0.000130105512660174,0.000238276950022694,0.00435127045959234,0.0330224431873787
-0.0336606949496837,-0.0338494889260758,-0.0334740313674722,0.000375457553725157,-0.0292278084655603,5.91327678523071e-05,-0.000129661219017137,0.000245796335761302,0.00449201925036808,0.0340952852687665
