signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.873622840044,-162.366478109751,-23.1566674487878,44.2436232208607,1957.49819570949,3.51571188519057,0.374035583942541,0,1957.2766088637,32388.5294319693,13468452.1920316,49.9350363592282,0.000605656028907299,561364.422666395,5053.86890486941,39967.0771124866,1597367252.91545,35.7475361637912,0.00178381115790777,40284.2205896388
compassFilter,114.951860178399,-148.277414433067,-23.1222482002985,43.9030275117961,1927.47582470152,3.40204581515376,0.417018412705862,0,1927.25763635822,35282.9503551612,12636293.6056909,49.6174968956963,0.000601921788833808,514766.891536173,5046.35701352953,37562.0734026414,1410909358.30542,31.3818081443177,0.00177772008144433,37898.4856706223
fullSystem,119.162897363227,-149.114868194167,-23.0248032062443,44.0472086543448,1940.15659023939,3.36924266951991,0.39762637786726,0,1939.93696644606,33974.7770335139,12679657.7080745,49.6998845987829,0.00061196968134871,440506.202449277,5025.08995398934,36427.6099980031,1326970770.16662,23.0342843224873,0.00177844264603702,36771.5540748068
gyroFilter,49.705640808093,-50.4325645690591,0.0974449940542393,4.37529820543145,19.1432343864516,40.2689909141726,-2.25265665190853,0,19.1410673913887,-188.644535933135,14753.7714503748,4.37613561470105,0.0020508957859966,440506.202449277,5025.08995398934,36427.6099980031,1326970770.16662,23.0342843224873,0.00177844264603702,36771.5540748068
gyroSystem,104.248325845903,-102.170135364156,-20.6471448931159,42.334065104512,1792.17306827306,3.36803781472643,0.498516064676065,0,1791.970196067,37815.9775397211,10815298.8233697,47.0985646098087,0.000658864890809249,57689.060021662,-21.2670595401966,5574.02556044088,31069760.9484483,45.6202587340785,0.000674738975763187,5573.90837776667
input,102.755271950618,-103.545490769896,-22.9753953588756,43.4243274262744,1885.67221242428,3.19293228997666,0.483465313282651,0,1885.45875620825,39581.3749023021,11350729.7192429,49.1256302565667,0.000619702682537557,205170.31870795,4506.17360120675,30817.6414094078,949727022.038848,10.5371314163909,0.00186207474265391,31144.4837080987
compassSystemError,77.9017305908223,-63.0820454654035,-0.181272089912186,8.63965343270182,74.6436114371964,19.5197084879289,0.324753671185642,0,74.635161854738,209.396437041127,108732.728315825,8.641065988946,0.00068736386179917,465833.272061608,39.5620561790226,23824.8872729239,567625253.567533,111.14831272797,0.000629193497433692,23824.245834836
compassFilterError,71.5668919621669,-49.8988078101937,-0.146852841422947,8.83319146280837,78.0252714186307,22.1869277555947,1.79836626749944,0,78.0164390356311,1239.24545036907,135042.172605439,8.83391220200117,0.000747581662574812,453601.248916611,32.0501648391551,22172.7754112634,491631969.438325,124.145489510091,0.000639226611441321,22172.1710473232
fullSystemError,49.4183831616774,-48.7227242957701,-0.049407847368709,6.55600258356475,42.9811698757076,18.1230232765277,0.0795797979967365,0,42.9763044500935,22.4205588648984,33472.5488037826,6.55581769007305,0.000705105737890649,379674.238502085,10.7831052989587,18861.6439949749,355761614.193174,118.652005513275,0.000632265530377527,18861.1132597898
gyroSystemError,6.72584526891357,0,2.32825046575973,2.11612300971149,4.47797659223042,1.82928667217924,0.450940529578101,0,4.47746968974092,4.27236405360151,36.6730541182719,3.14614365867983,0.000389695481061599,5662.71883812593,-508.133247483622,1193.26112070655,1423872.10218986,5.07715113244175,0.000524645472210548,1296.91592031815
gyroFilterError,100.728958749272,-100.4303545765,23.0728403529298,43.0939738215211,1857.09057972995,3.18738209066426,-0.494837049296114,0,1856.88035892626,-39594.7944118821,10990108.3252896,48.879815065915,0.00060942179664048,158066.2331892,-5035.57390823062,30851.8676135342,951837735.243039,10.0932488089225,0.00178113220488451,31259.252442072
