signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.412313558786,-162.73250797404,-21.2255430528128,43.9213476539524,1929.08477973935,3.40233060670021,0.388093997273493,0,1928.84935323462,32876.4101686667,12658234.342012,48.778817442835,0.000987052602327141,37026.6094772025,-72090.6125006184,87764.6927455626,7702641292.723,2.00412432280032,0.000425483224275766,113574.76681724
compassFilter,9.19309512515047,-49.3397796856878,-15.7747216121002,20.0663063414238,402.656650187866,1.8506623443343,-0.595880405458046,0,402.607509761921,-4813.73204533388,299979.054048178,25.523505866185,0.000547967066602583,1835.68715672437,-53577.3968285982,58241.3770363471,3392057999.08994,2.12800876406551,0.000384887905381538,79135.2541736693
fullSystem,103.341004145658,-102.854208389654,-20.3007083099847,42.8989124303311,1840.31668770521,3.11437234761916,0.456156241563914,0,1840.09209450437,36005.8411312444,10545074.5315199,47.4574636110217,0.00105754119725451,37332.0583780569,-68949.4960209857,85603.0391676191,7327880314.73293,1.99693641508877,0.000433916938277995,109915.722896414
gyroFilter,114.599092451609,-106.24624756529,-4.52598669788443,34.8894819280284,1217.27594920622,4.32804898394607,0.361893633389279,0,1217.1273922195,15366.8551565946,6411567.8214935,35.1797093195626,0.00334943791344743,37332.0583780569,-68949.4960209857,85603.0391676191,7327880314.73293,1.99693641508877,0.000433916938277995,109915.722896414
gyroSystem,104.10323515272,-102.323952106354,-18.824173931368,42.0922228771496,1771.75522673964,3.23042682161431,0.467803613323244,0,1771.53900081497,34881.057955711,10138211.4092469,46.1073586861508,0.0011389615072918,45800.515541681,-15372.0991923879,30560.6466309367,933953122.500981,2.36421512044297,0.000685430837329809,34208.1505279469
input,102.39998063785,-103.539176966198,-21.1296565989733,43.2318677031354,1868.99438510141,3.06961628142891,0.443391978714476,0,1868.76629205953,35819.5660399892,10719982.4292656,48.1168232539314,0.00100466860191683,37374.4832713993,-63934.5822697645,80188.0711992956,6430126762.66331,1.9964515288604,0.000437530519787175,102554.206060649
compassSystemError,77.9662308982438,-64.9167069298832,-0.0958864538395374,7.91850249191515,62.7026817144664,22.8147337940213,0.545145608825847,0,62.6950294467443,270.621429772138,89677.1147888612,7.91859985469492,0.00094371566766982,2028.7864673132,-325.669556279668,612.450110962213,375095.138417627,3.10368705916664,0.000590707043822657,693.637447450677
compassFilterError,106.640960315745,-113.658068943801,5.35493498687306,35.0510345446653,1228.57502265132,4.2919900931304,-0.3571109406294,0,1228.42508671983,-15375.3910813112,6476734.05754026,35.4556119032442,0.00346109600330887,85126.1795556562,18187.5461157405,32799.2382904529,1075790032.43391,2.25250923706247,0.000647044079429506,37503.4827336616
fullSystemError,1.74219046692031,0,0.828948288988606,0.580820859994733,0.337352871405021,1.52901208627465,-0.321963337820995,0,0.337311700686031,-0.0630744584684978,0.173969746615185,1.01215955585232,0.000309433091041328,8394.48232352698,2815.44692335253,2786.80364017027,7766274.52886627,1.85034736719999,0.000338216044399291,3961.38132197357
gyroSystemError,6.7258452689136,0,2.30548266760533,2.09947140216758,4.40778016851951,1.85380829570763,0.460991298673629,0,4.40724224074693,4.2652364386324,36.0079722258298,3.11809117432052,0.000418575142058075,24820.2319913713,7830.36067457414,8192.96625522081,67124696.059187,2.00807595291231,0.000375295498941828,11332.9231946939
gyroFilterError,50.9933958665436,-8.25196143835271,16.6036699010888,20.5029906845403,420.372627010346,1.82998265546202,0.593291190382319,0,420.321324517423,5112.57904514283,323303.064734869,26.3818721606665,0.000520126535996598,186734.270383077,56392.8437519506,60786.7450987049,3695028379.69493,2.12725352896311,0.000381993730102511,82915.3527447114
