time,compassSystem,compassFilter,fullSystem,gyroFilter,gyroSystem,input,compassSystemError,compassFilterError,fullSystemError,gyroSystemError,gyroFilterError
0,0,0,2.02494738345548,2.02494738345548,2.02494738345548,2.02494738345548,-2.02494738345548,-2.02494738345548,0,0,0
5.04366089102533e-05,8.38067848099395e-09,4.88367235715186e-13,1.06806633016633,1.06806633016584,1.0682413911228,1.06823450676016,-1.06823449837948,-1.06823450675967,-0.000168176593828173,6.88436263907022e-06,-0.000168176594316449
5.80966790963386e-05,1.10162642669408e-08,7.26847238283903e-13,1.18919132078816,1.18919132078743,1.1893616399245,1.18935370999789,-1.18935369898163,-1.18935370999716,-0.000162389209730884,7.92992660803016e-06,-0.000162389210457636
6.57567492824238e-05,1.35381740673785e-08,1.02833712264837e-12,-0.324479061672014,-0.324479061673043,-0.32429784749083,-0.324306822981407,0.324306836519582,0.324306822982436,-0.000172238690606841,8.97549057721214e-06,-0.000172238691635185
7.31116547671009e-05,1.62169852190469e-08,1.3790324931038e-12,1.54827603300311,1.54827603300174,1.54847260853009,1.54846262912911,-1.54846261291212,-1.54846262912773,-0.000186596125991478,9.97940098335093e-06,-0.000186596127370597
7.97381220388007e-05,1.88891327987936e-08,1.75153469744729e-12,0.729044514180119,0.729044514178367,0.729258864324184,0.729247980441224,-0.729247961552092,-0.729247980439473,-0.0002034662611059,1.08838829597779e-05,-0.000203466262857388
8.57078169048492e-05,2.16157477868371e-08,2.13853967194013e-12,1.49215352750805,1.49215352750591,1.4924038369007,1.49239213818214,-1.49239211656639,-1.49239213818,-0.00023861067409503,1.16987185561079e-05,-0.000238610676233542
9.14443312066552e-05,2.45454253710653e-08,2.56280252471703e-12,0.586128879000776,0.586128878998213,0.586403287257412,0.586390805531322,-0.586390780985897,-0.586390805528759,-0.000261926530545797,1.2481726089586e-05,-0.000261926533108636
9.93571729937243e-05,2.92527126804686e-08,3.2440830899369e-12,1.38674390523416,1.38674390523092,1.38705406743745,1.38704050564524,-1.38704047639253,-1.387040505642,-0.000296600411079817,1.35617922070175e-05,-0.000296600414323889
0.000106166327745828,3.34668228041995e-08,3.92885969456665e-12,0.641025638475877,0.641025638471948,0.641335067657876,0.6413205764477,-0.641320542980878,-0.641320576443772,-0.000294937971823894,1.44912101753825e-05,-0.000294937975752751
0.000112137029524911,3.73873068531991e-08,4.60622561086276e-12,1.80781920801463,1.80781920801002,1.80817674850991,1.8081614423267,-1.80816140493939,-1.80816144232209,-0.000342234312074252,1.53061832106616e-05,-0.000342234316680567
0.000125292595846658,4.70843164374542e-08,6.38544927580476e-12,0.904534951162327,0.904534951155941,0.904922400891552,0.904905299034698,-0.904905251950381,-0.904905299028312,-0.000370347872371002,1.7101856854107e-05,-0.00037034787875645
0.000137742569814348,5.71708116727728e-08,8.46084776800021e-12,1.21845198897335,1.21845198896489,1.21891118046615,1.21889237924573,-1.21889232207491,-1.21889237923726,-0.000440390272370861,1.88012204214161e-05,-0.000440390280831648
0.000151064887962351,7.01405941410179e-08,1.11743813367419e-11,0.714923311506737,0.714923311495563,0.715453881525941,0.715433261871028,-0.715433191730434,-0.715433261859853,-0.000509950364290468,2.06196549137339e-05,-0.000509950375464863
0.000158870639577369,7.80080435094883e-08,1.3029871468299e-11,0.641040861379999,0.641040861366969,0.641541720523727,0.641520035420007,-0.641519957411963,-0.641520035406977,-0.000479174040007524,2.16851037206922e-05,-0.000479174053037434
0.000164904856322292,8.40294554218306e-08,1.45972342833289e-11,0.457269506283682,0.457269506269085,0.457792955169913,0.457770446423659,-0.457770362394204,-0.457770446409062,-0.000500940139977368,2.25087462535911e-05,-0.000500940154574581
0.000170939073067216,9.03976323401211e-08,1.62842419738329e-11,1.58572505987569,1.58572505985941,1.58627841139112,1.58625507900233,-1.5862549886047,-1.58625507898605,-0.000530019126641301,2.3332388786379e-05,-0.000530019142925608
0.000177706949183819,9.80044098065234e-08,1.83277915207802e-11,1.46599361959734,1.46599361957902,1.46658017285126,1.46655591667885,-1.46655581867444,-1.46655591666052,-0.000562297081506014,2.4256172412862e-05,-0.000562297099833797
0.000184184789458483,1.05600049511724e-07,2.04418524153789e-11,0.789562954967683,0.789562954947241,0.790179033995131,0.790153893627636,-0.790153788027586,-0.790153893607194,-0.000590938659952855,2.51403674952355e-05,-0.000590938680394726
0.000192206697976189,1.15404877509169e-07,2.32832981552766e-11,0.923350026672806,0.923350026649522,0.924000197720401,0.923973962399687,-0.923973846994809,-0.923973962376404,-0.000623935726881242,2.62353207144406e-05,-0.000623935750164506
0.000200843550888652,1.26737900328931e-07,2.6634552980573e-11,-0.670581127097207,-0.670581127123842,-0.669888183596505,-0.669915597807489,0.66991572454539,0.669915597834124,-0.000665529289717859,2.74142109847331e-05,-0.000665529316352442
0.000209997554990168,1.39453506813114e-07,3.05401952829172e-11,0.31906178636342,0.31906178633288,0.319773003702333,0.319744340012345,-0.319744200558838,-0.319744339981804,-0.000682553648924944,2.8663689988051e-05,-0.000682553679465125
0.000217819700362266,1.50333628769473e-07,3.4174105427175e-11,0.344950051219401,0.344950051185227,0.345673806852163,0.345644075475697,-0.345643925142068,-0.345644075441522,-0.000694024256295167,2.97313764665574e-05,-0.000694024290469275
0.000226475685747243,1.6290348421132e-07,3.85193121570706e-11,-0.951365720218343,-0.951365720256862,-0.95059641330048,-0.95062732617871,0.950627489082195,0.95062732621723,-0.000738394039632273,3.09128782304269e-05,-0.000738394078151572
