signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.566904831758,-162.806454196886,-20.8694511156726,26678.7857401983,2058.04368309751,3.41757082981705,0.272346510549922,0,2057.77105842098,25422.4497396343,14471436.1817468,49.9330056004086,0.000911010377417115,328290.656379872,-7369.35152328037,26678.7857401983,711757608.571409,27.1388080241648,0.000541275189671554,27677.0266613473
compassFilter,108.524338060971,-132.990263112166,-21.0585534302553,23111.8532662301,1966.65875024736,3.18991328954753,0.328805117392977,0,1966.39823113884,28671.1940716292,12334507.9057143,49.0903341169496,0.000821432832902071,247793.962352875,-7436.12670688735,23111.8532662301,534157761.399753,17.5587901524038,0.000533837754658715,24277.9397825468
fullSystem,114.535082962792,-136.618995777615,-20.8284561598026,22743.1318082539,2009.73932289366,3.18558773133381,0.310530472870502,0,2009.47309699315,27972.2575918416,12863346.3248343,49.4297246906552,0.000924967394432496,187542.086226288,-7354.87552011137,22743.1318082539,517250044.44761,12.0959720698142,0.00054569265765913,23902.091468889
gyroFilter,50.2565233753067,-56.4952600095431,0.230097270452539,22743.1318082539,38.0111723950425,34.9900574636574,-2.89405387349531,0,38.0061371357505,-678.089794208171,50541.9644390775,6.16920431576229,0.00318016644700497,187542.086226288,-7354.87552011137,22743.1318082539,517250044.44761,12.0959720698142,0.00054569265765913,23902.091468889
gyroSystem,103.281814578679,-101.905794712036,-18.9227305690758,4827.35690034542,1889.29530466904,3.20416512961497,0.363941701466526,0,1889.04503373187,29881.0110540608,11434034.8744203,47.4037421088432,0.00122143975399785,38242.466593064,81.2511867759988,4827.35690034542,23303374.6433126,40.3317684088547,0.000756032221035749,4827.88077961234
input,102.475973032474,-103.093170920981,-20.9220031998881,20570.7540118105,1978.44790410571,3.06730232128284,0.342918831584341,0,1978.18582331301,30171.156880223,12003026.1872579,49.1519688436703,0.000881542601167624,108041.93800007,-6681.9320053473,20570.7540118105,423155920.614419,9.54024524735366,0.000552278332708432,21628.1323002911
compassSystemError,77.6366858649976,-63.2380543304661,0.0525520842155369,14718.2365013938,76.9105794740775,20.5937385465371,0.64253450885128,0,76.9003912929311,433.300591508321,121784.577558088,8.76944428196488,0.000678871226321084,271624.189305906,18.5570180892057,14718.2365013938,216626485.710959,94.3243294984733,0.000772707583639939,14717.7607365458
compassFilterError,77.0815438741681,-51.3255120074704,-0.136550230367119,11375.5219669043,75.6303322201899,29.6559227821265,2.86194113964225,0,75.6203136306787,1881.99475577874,169585.372892161,8.69706614877061,0.00319942397839053,227348.953665246,-48.2181655177557,11375.5219669043,129402500.019522,117.577651291215,0.00075517566235267,11375.2474085662
fullSystemError,35.9914941784392,-35.8250421343294,0.0935470400854211,8420.25264222272,22.2991649380177,21.3798319614642,0.289443791006914,0,22.2962110149898,30.4726930238827,10628.3639923722,4.72281293973184,0.000698295857071776,168380.158618861,33.0330212582425,8420.25264222272,70900654.5588587,111.51506225202,0.000769241017195291,8420.03856278091
gyroSystemError,5.70797561339612,0,1.99927263081227,999.232344453227,3.64586600005302,1.80357969543052,0.498078054307914,0,3.64538303992584,3.46666726760606,23.9674414333117,2.76450250356929,0.000507380231202763,4612.82580756476,705.976536022296,999.232344453227,998465.278201492,2.64309869094543,0.000480472930545226,1223.43860121685
gyroFilterError,100.515956101185,-99.7147554361052,21.1521004703406,20670.0912641578,1920.0473365723,3.03851929180072,-0.347006196035286,0,1919.79299197876,-29188.9741869609,11198782.295696,48.6539242639907,0.00080674690422752,121778.857230555,7469.15972814557,20670.0912641578,427252672.868611,8.68204764086556,0.000531981698262715,21977.5503505634
