signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationCorrelationSignals,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,120.918910241524,-162.075363381277,-23.1345426958011,44.1627893394571,1950.35196224127,3.5203981402056,0.44688146348634,0,1950.11933438317,38484.3470823492,13387952.385973,49.8530480525215,0.000704909654300865,10804.1646996385,-10818.3308427068,13380.4728848326,179037054.621741,6.64791759012134,0.00037544087171134,17206.4714250754
compassFilter,66.7506368439947,-96.6884280179452,-22.9263226663325,37.051045522503,1372.77997431059,2.3910171701901,0.450826432905883,0,1372.61623624114,22926.2523978347,4504856.46872634,43.5687101856587,0.000586628473613191,4782.56081969978,-10720.9615885794,12024.6382576256,144591925.226752,4.04615584211769,0.000336841479622899,16109.696428211
fullSystem,102.800260707516,-104.679147797026,-22.9049444172034,43.37878216006,1881.71874168994,3.16726548044553,0.543147061556598,0,1881.49430004613,44327.3526459656,11212185.6834025,49.0523269458371,0.000729323483839649,10336.5966637551,-10710.9645475763,13281.4682863809,176397399.842143,5.96558202892291,0.000379412707985986,17061.994047328
gyroFilter,72.6402731913684,-132.991175675064,0.0213782491291036,20.5351510927789,421.69243040326,11.8149206588509,-0.941145937860223,0,421.642133119099,-8148.41190809951,2100481.26926158,20.5339375217866,0.00116863455119623,10336.5966637551,-10710.9645475763,13281.4682863809,176397399.842143,5.96558202892291,0.000379412707985986,17061.994047328
gyroSystem,103.601350800922,-102.28547053881,-20.6152996630444,42.401336939558,1797.87337426193,3.3280524408575,0.555901518855689,0,1797.65893325832,42370.0334179611,10754859.8536989,47.1449839691927,0.000800570487544674,9421.50844941749,9.99704100303867,3718.8871267651,13830121.4616192,44.8828544989253,0.000637210645056366,3718.78966341302
input,102.033063046074,-103.091234972495,-23.016489945488,43.4814518594786,1890.63665580815,3.16998219769982,0.541734365241141,0,1890.41115048184,44526.728922796,11328420.5683686,49.1952229377263,0.000723097660290939,10712.1829820981,-9640.26542944524,12374.1424617808,153119401.664446,6.71155237344992,0.000382302070265956,15685.8212098148
compassSystemError,76.0350271846399,-62.7065919360166,-0.118052750313122,8.48470539382791,71.9902256200524,19.4303810822009,0.211548120159392,0,71.9816389996301,129.193828219758,100675.728462893,8.48502065121153,0.00111068143277222,25335.8806695391,-55.2046230855738,1641.88960772955,2695801.48397028,71.2881364390322,0.00065483700408861,1642.76847248419
compassFilterError,135.806656519355,-73.0924759015564,0.0901672791554747,20.7303641780423,429.747998954261,11.8086171346247,0.94810403603615,0,429.696740843699,8444.98893456389,2180334.67289314,20.729323939336,0.00116774586380138,37664.9792852147,42.1646310418598,3763.40996009688,14163254.5277564,45.0521185396457,0.000636179016423906,3763.53393418347
fullSystemError,4.41427330943331,-2.74353292580581,0.111545528284582,0.490165103539075,0.240261828727472,23.9279934450154,2.13667700555833,0,0.240233171543702,0.251587082286969,1.38093180041447,0.502668455767804,0.000256021971480613,2118.43203273871,52.1616720448998,107.092321942607,11468.7654190591,100.586141202791,0.000274266742508625,119.11725920866
gyroSystemError,6.72584526891356,0,2.40119028244364,2.09561442123017,4.39159980246788,1.82921803639768,0.41101865614672,0,4.39107599523953,3.7819690030291,35.2701560955809,3.18697203748971,0.000379110990855349,3218.95026240587,1122.860790176,1109.9250005253,1231933.50679108,1.81334825992132,0.000319354121723901,1578.82120178537
gyroFilterError,96.7861847621385,-66.1743934141729,23.0378681946171,37.0659221078678,1373.88258170652,2.37926752471,-0.448360664273191,0,1373.71871212378,-22828.3343636338,4489923.12170241,43.6401430230966,0.000582546425770038,53303.8543864576,10773.1232606243,12062.7562255968,145510087.758174,4.02728827237339,0.000336168668743378,16172.8659855095
