signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,121.505032233884,-162.311475649003,-20.2333518698262,14273.7613019134,2136.40721328598,3.38049084889034,0.40243107540217,0,2136.12409544695,39731.1584020637,15425268.1472067,50.4530734775906,0.00134054055773002,67978.4832065994,-5348.36770774409,14273.7613019134,203740261.704001,13.2060466495637,0.000486316698233872,15242.434125226
compassFilter,89.5929167420169,-101.305623897648,-20.9002825469775,12160.2953301858,1810.10740901203,2.74006997893826,0.39618302563041,0,1809.86753259949,30504.6501281269,8975429.35487203,47.3992546686442,0.00126943385144336,30356.1541765154,-5524.66032203406,12160.2953301858,147872782.517339,9.56402660088964,0.00045947098033637,13356.0793443055
fullSystem,105.903628638,-111.47502359001,-20.1890018610819,13401.8226143938,2055.05624064064,3.05095087987979,0.459261105513867,0,2054.7839034765,42776.8596973035,12881532.2594761,49.6223709593091,0.00135832434730433,34833.9332310013,-5336.64448184798,13401.8226143938,179608849.387677,11.347825906237,0.000488986976336873,14424.8647131885
gyroFilter,49.6580436922113,-126.043093212995,0.711280685895551,13401.8226143938,156.951267579529,26.2181685499526,-2.3051070222877,0,156.930468312688,-4531.60450556874,645679.34338538,12.5473658003111,0.00140894645513736,34833.9332310013,-5336.64448184798,13401.8226143938,179608849.387677,11.347825906237,0.000488986976336873,14424.8647131885
gyroSystem,104.066609885549,-101.781353124701,-18.1614259106797,4501.22744900329,1971.59286161674,3.16523550586689,0.484578864788448,0,1971.33158506471,42413.487924938,12300574.3215414,47.9705011040517,0.00162161139642596,17393.3335303282,188.015840186075,4501.22744900329,20261048.5476607,55.7508925686535,0.000816509819387226,4505.0034308874
input,102.503404005672,-102.472836487145,-20.2590566519804,13112.9713615528,2060.24020562431,3.0425507942307,0.456957978604206,0,2059.96718147832,42723.4894700577,12910957.1633553,49.7030839878821,0.00135101836388893,37380.1242405668,-4800.68673209413,13112.9713615528,171950017.928903,11.7022212365526,0.000499191228967375,13963.7107109446
compassSystemError,77.9338879302754,-62.3904955702597,0.0257047821542806,4330.26017897577,75.3511894470668,19.8420200877364,0.525705508319387,0,75.3412038667001,343.788512385202,112629.199099618,8.6799691590769,0.000501129982922288,79407.4905270597,6.79465407872294,4330.26017897577,18751153.2176233,99.6024425195274,0.000646202956629344,4330.12203594017
compassFilterError,131.398146113069,-51.3640509105901,-0.641225894997049,4836.70884831462,172.801102481124,27.0479189344846,2.45395330946254,0,172.778202785592,5573.13705807801,807442.789421613,13.1601433667726,0.00328221567580659,68486.485461568,-169.497960211227,4836.70884831462,23393752.483365,64.426759547403,0.000816548452730785,4839.51773039437
fullSystemError,12.385639302356,-10.2697208828346,0.0700547908985085,798.928283491328,2.34918623649434,22.9703316419619,1.5291444839404,0,2.34887492106412,5.50475961731106,126.732221418121,1.53420422199652,0.000530065594027185,17761.6434603,18.51787997485,798.928283491328,638286.402162399,153.015670072633,0.000655509510851221,799.116398410815
gyroSystemError,5.70797561339613,0,2.09763074130072,641.566141921316,3.45965185401403,1.81397008588153,0.406144081126964,0,3.45919337907976,2.61301793160608,21.7060002117337,2.80343505470157,0.00043525970040776,1996.26553747779,554.475629728689,641.566141921316,411607.114459803,2.77807148509045,0.000423071076271786,847.952276615199
gyroFilterError,100.200043073426,-87.3588475923597,20.970337337876,12091.3179121526,1801.79072533058,2.69580436024401,-0.38729143873452,0,1801.55195104946,-29614.7507830787,8749474.14323736,47.3424439495235,0.00125585346631911,70381.2500138481,5543.17820200888,12091.3179121526,146199968.852743,9.6456182320266,0.000459033156633839,13301.0189662516
