signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,119.726470362888,-163.177519150834,-21.4901835699712,36228.6901391929,1983.41530329721,3.49298329428576,0.255875336131859,0,1983.1622198082,22597.7805410347,13737667.136086,49.4468422619611,0.000838883268611345,477305.609825007,-4899.35014205183,36228.6901391929,1312517989.20165,27.4996659509849,0.00118294802376872,36557.3231668565
compassFilter,114.912406138205,-150.935618808242,-21.5940975297149,33985.1220959874,1939.88200006551,3.41175096180696,0.279982161110227,0,1939.63447141934,23917.1926752637,12835627.6568565,49.0503773639121,0.000798904715069285,432865.729051152,-4923.04053407538,33985.1220959874,1154988523.87917,22.9745718782775,0.00119140048005999,34338.770494855
fullSystem,119.402613882816,-151.529613753736,-21.3953639790345,33085.6569567082,1960.77127196543,3.36529990772747,0.259058274159642,0,1960.52107785136,22488.2024150619,12935011.0856,49.1760376367059,0.000846323752938345,378850.213310209,-4877.73309188508,33085.6569567082,1094660696.25697,17.203729573359,0.00117930744741581,33442.2357603076
gyroFilter,48.7995485559716,-51.0480683423267,0.198733550680511,33085.6569567082,17.9551838942514,40.1812040351196,-1.51603091118015,0,17.9528928155358,-115.32134885826,12950.6576309022,4.24174349055927,0.000763451018750432,378850.213310209,-4877.73309188508,33085.6569567082,1094660696.25697,17.203729573359,0.00117930744741581,33442.2357603076
gyroSystem,104.527471713919,-102.985194380471,-19.4873275059965,4511.05554456473,1814.72804285728,3.27829494740722,0.358625438518637,0,1814.49648383688,27718.8551335514,10793450.0558525,46.8428480897868,0.000924505664689769,46094.88295005,45.3074421903751,4511.05554456473,20349622.1261481,35.9905591955978,0.000960479239483988,4511.13915805038
input,102.81556983067,-103.399990046577,-21.4535409081404,27801.3698577769,1904.69012254758,3.13435780719953,0.33200784009234,0,1904.44708437959,27593.1768595508,11368060.9346528,48.6281965723268,0.000836220490025934,160095.159293814,-4442.73733045838,27801.3698577769,772916165.968909,5.89337945436955,0.000657829176848123,28153.2372173758
compassSystemError,78.0231655359098,-62.3391985638935,-0.0366426618307457,20480.2156469705,75.1068571234919,19.3036539757961,0.570641387549383,0,75.0972735000233,371.363761079759,108864.896365429,8.66594577554521,0.00159495726879343,413194.774689329,-8.35382489223944,20480.2156469705,419439232.946413,112.674234665541,0.000845031781354894,20479.5639805746
compassFilterError,71.0921821818346,-50.833109124323,-0.14055662157453,19064.8423763501,73.9094505939413,21.9819265924375,1.57502925920184,0,73.9000197593625,1000.58838642612,120047.981522655,8.59766107282851,0.00151748351249166,392044.17626352,-32.0442169158455,19064.8423763501,363468214.835075,117.44479041994,0.000845091026793768,19064.2610909279
fullSystemError,51.6024913524581,-50.4858076333959,0.0581769291059804,16480.1875232001,43.1033980798572,20.1762914592692,0.3278704548014,0,43.0978980928622,92.7654846700363,37476.0252376252,6.56515671160577,0.00269095824688702,337784.752111924,13.2632252745298,16480.1875232001,271596580.799841,115.078981488524,0.000896190238527439,16479.667101199
gyroSystemError,5.70797561339607,0,1.96621340214389,1222.74033256816,3.65866358991586,1.82190574880155,0.518840600955679,0,3.658196745002,3.6302333495181,24.3814777330499,2.74302604576994,0.000507793955256881,5336.63885206478,448.25898670119,1222.74033256816,1495093.92088889,4.85970103952684,0.000918314900812435,1302.28055621034
gyroFilterError,100.880231720376,-100.745784328106,21.6522744588209,28254.9937880415,1870.94998202784,3.14610905446257,-0.34745743197541,0,1870.71124909661,-28113.2945072313,11009999.2195023,48.3687113569993,0.000792064540001345,128147.620193707,4936.30375934992,28254.9937880415,798344673.962262,5.75893816139758,0.00118281853307524,28682.0646256148
