compassSystemFullSystemErrorCrossCorrelation,compassFilterFullSystemErrorCrossCorrelation,fullSystemFullSystemErrorCrossCorrelation,gyroFilterFullSystemErrorCrossCorrelation,gyroSystemFullSystemErrorCrossCorrelation,compassSystemErrorsAutoCorrelation,compassFilterErrorsAutoCorrelation,fullSystemErrorsAutoCorrelation,gyroSystemErrorsAutoCorrelation,gyroFilterErrorsAutoCorrelation
0,7.88421227187707e-12,3.94210613593853e-12,0,1.28118449418002e-11,-3.94210613593853e-12,3.94210613593853e-12,-5.9131592039078e-12,-1.84786225122119e-13,-4.92763266992317e-12
0.000898738501090852,0.000887826636985496,0.000891227541225297,3.40092000822542e-06,0.000787608066287936,1.13582287831281e-05,4.4636467777232e-07,3.84727877283853e-06,-9.97722184004646e-05,-0.000883979371024503
0.00341027414514905,0.00336851872819126,0.0033689937243859,4.74986832135569e-07,0.00297771375133562,5.39132566363723e-05,1.21578041996275e-05,1.26328003942651e-05,-0.00037864718041703,-0.00335588592681147
0.00665000214699715,0.00656752293663366,0.00654754360359182,-1.99793409260492e-05,0.00579139379656346,0.00011994217044462,3.74629857048156e-05,1.74836457642929e-05,-0.000738666162372779,-0.00655003930860884
0.0106241904238544,0.0104911188107161,0.0104312089493587,-5.99098591400044e-05,0.00923599189433156,0.000207504602494063,7.44330021675932e-05,1.4523144259497e-05,-0.00118069391871344,-0.0104765956728626
0.0163060196453617,0.0161017263889628,0.0159665038562799,-0.000135222525168309,0.0141508257420605,0.000342420145632729,0.000138126868291428,2.90434466300424e-06,-0.0018127737805203,-0.0160988220402961
0.0237641869004441,0.0234677740091842,0.0232416392969234,-0.00022613469920264,0.020621013292481,0.000500427947315589,0.000204015062584803,-2.2119640929516e-05,-0.00264274565467276,-0.0234898936446934
0.031464852633142,0.031073841366365,0.0307463004514969,-0.000327540922382718,0.0273123880552631,0.000651916908839392,0.000260905635656503,-6.66352861102611e-05,-0.00350054767409034,-0.0311404766544463
0.0388925846193045,0.0384130206841128,0.0379396481873103,-0.000473372487932759,0.0337444873142337,0.000819003544550724,0.000339439606895207,-0.000133932885472421,-0.00432909377955304,-0.0385469535690924
0.0471636777457894,0.0465923595074663,0.0459494244548734,-0.000642935052100155,0.0409115437073288,0.000999379528577996,0.00042806129074759,-0.000214873760859802,-0.00525275450187523,-0.0468072332816307
