signalsNamesOrdered,maxSignals,minSignals,meanSignals,standardDeviationSignals,varianceSignals,kurtosisSignals,skewnessSignals,firstMomentSignals,secondMomentSignals,thirdMomentSignals,fourthMomentSignals,rmsSignals,powerSignals,maxCorrelationSignals,meanCorrelationSignals,standardDeviationSignals_1,varCorrelationSignals,kurtosisCorrelationSignals,powerCorrelationSignals,rmsCorrelationSignals
compassSystem,118.855322085015,-162.74526264153,-21.1598376913473,40389.6044688057,1965.29439523489,3.48220236526469,0.300003603137365,0,1965.04168925633,26132.6904185579,13446137.3536493,49.1200612823365,0.000864074947577558,332388.204480752,-7842.97397743701,40389.6044688057,1631320149.14657,12.4799919616429,0.000772719233861663,41142.7697432337
compassFilter,111.509621493389,-144.032239956859,-21.2466817496042,38233.0066939738,1910.07356294816,3.32337362537308,0.346477380729058,0,1909.82795750095,28917.867099339,12121815.2921464,48.5926891915844,0.000824673719202431,273060.611726958,-7875.16305652829,38233.0066939738,1461762800.86145,9.38577665464428,0.000762843845632008,39034.4336211252
fullSystem,115.80998826386,-145.867502918526,-21.1289971382777,37894.7724506738,1939.37782809488,3.28800361320182,0.324031414321127,0,1939.12845457963,27669.2243780689,12363614.1955596,48.8422253244974,0.000861259419722898,207408.412244445,-7831.54280964153,37894.7724506738,1436013779.08834,9.39765985613116,0.000766394910858157,38694.373124881
gyroFilter,50.1682491278267,-50.5949586187959,0.117684611326555,37894.7724506738,25.6534353275597,33.8958185586213,-2.17634563963465,0,25.650136698869,-282.723817040342,22301.059385847,5.06596351808933,0.00143896912469932,207408.412244445,-7831.54280964153,37894.7724506738,1436013779.08834,9.39765985613116,0.000766394910858157,38694.373124881
gyroSystem,104.087186006707,-101.98451548586,-19.2344284631172,5224.2604956395,1831.51350227491,3.25230312086311,0.390580702847538,0,1831.27799841709,30608.5107145833,10906855.7973397,46.9173873603365,0.0010158746008877,43113.5035085391,43.6202468866948,5224.2604956395,27292897.7262994,35.2968878815537,0.000659757644678325,5224.27465018052
input,102.719198920555,-103.926518367346,-21.2243115158274,35904.8799006181,1917.2125140666,3.11538621172711,0.367969666126757,0,1916.96599066245,30884.0061865115,11448292.3030147,48.6563191166712,0.000830888525334706,93610.6681884446,-7129.31375502897,35904.8799006181,1289160400.67781,8.43113381802024,0.000755534892473841,36604.7077174634
compassSystemError,77.5365269543888,-63.2197293596393,0.064473824480148,17437.6228897375,77.4336574817948,20.7670317301835,0.920609137499814,0,77.4237007301577,627.171291183739,124486.506275862,8.79931006410164,0.000362261646457723,368820.345391009,23.8974672206693,17437.6228897375,304070692.044698,134.815430880833,0.000547438311527371,17437.078669322
compassFilterError,69.0097811990546,-49.3608160463351,-0.0223702337768656,15624.526855215,76.952731488174,23.7317194771243,2.14291950531141,0,76.9428365760628,1446.29920461656,140496.528030441,8.77173511931492,0.00104920429343359,339093.726126395,-8.29161187058086,15624.526855215,244125839.449335,141.314527049223,0.000548222089160777,15624.0267478492
fullSystemError,45.1684741092812,-44.9479759632266,0.095314377549689,12303.272097087,35.2087834126689,20.5426040457702,0.521989898268117,0,35.2042561163576,109.032220370047,25459.2636815934,5.93408299124011,0.000349604142660789,273854.152544237,35.3286350161137,12303.272097087,151370504.294959,149.787527295319,0.000531776025944772,12302.9272877433
gyroSystemError,5.70797561339624,0,1.98988305271016,1442.48498842993,3.5007602020656,1.81030184948341,0.472645641430661,0,3.50031005931105,3.0952478561982,22.1801269368181,2.73128991920926,0.000476772912457908,5456.15693432366,737.557689628716,1442.48498842993,2080762.9418457,3.73713921886342,0.000662535401882169,1620.06805476349
gyroFilterError,100.743709923696,-100.241976197254,21.3419961271539,35861.041707211,1871.81773617194,3.12105008548617,-0.387276317715996,0,1871.57704982294,-31356.8556576233,10932416.2788098,48.2395879803549,0.000800948093557312,205423.488329737,7910.49169154435,35861.041707211,1286014312.32632,8.00925551353089,0.00076643573618803,36722.0302433776
